Time (min)	Temperature (C)	Weight (mg)
119.3334	295.664	10.1397
119.3458	295.6944	10.13941
119.3584	295.722	10.13918
119.375	295.7626	10.13885
119.3875	295.7894	10.13857
119.4	295.8188	10.13827
119.4125	295.8469	10.13793
119.425	295.8784	10.13763
119.4416	295.9156	10.13715
119.4542	295.9466	10.13685
119.4666	295.9743	10.13656
119.4792	296.0038	10.13634
119.4917	296.0332	10.13611
119.5083	296.0697	10.13584
119.5208	296.0985	10.13563
119.5334	296.1294	10.13539
119.5458	296.158	10.13516
119.5584	296.1873	10.13485
119.575	296.2241	10.13442
119.5875	296.2526	10.1341
119.6	296.2827	10.13381
119.6125	296.31	10.13352
119.625	296.3389	10.13319
119.6375	296.3684	10.13291
119.65	296.3986	10.13263
119.6666	296.4385	10.13229
119.6792	296.4665	10.13201
119.6916	296.4954	10.13172
119.7042	296.5247	10.13144
119.7166	296.5546	10.13116
119.7334	296.5944	10.13074
119.7458	296.6214	10.1304
119.7583	296.6503	10.13012
119.7708	296.6787	10.12984
119.7834	296.7087	10.12951
119.8	296.7462	10.12911
119.8125	296.7775	10.1288
119.825	296.8032	10.12853
119.8375	296.8318	10.12823
119.85	296.8616	10.1279
119.8625	296.8918	10.12759
119.875	296.919	10.12731
119.8916	296.9573	10.12695
119.9042	296.9868	10.1267
119.9166	297.0162	10.12645
119.9292	297.0441	10.12622
119.9416	297.0754	10.12598
119.9584	297.1133	10.12566
119.9708	297.1406	10.12535
119.9834	297.1714	10.12502
119.9958	297.1994	10.12473
120.0083	297.2301	10.12443
120.025	297.2688	10.12401
120.0375	297.2968	10.12369
120.05	297.3267	10.1234
120.0625	297.3538	10.12313
120.075	297.3836	10.12281
120.0916	297.4226	10.12241
120.1042	297.4518	10.12213
120.1167	297.4812	10.12186
120.1292	297.5105	10.12151
120.1416	297.5394	10.12122
120.1542	297.5693	10.12089
120.1666	297.5974	10.1206
120.1834	297.6344	10.12019
120.1958	297.6626	10.11989
120.2084	297.6942	10.11962
120.2208	297.7194	10.11935
120.2334	297.7522	10.11908
120.25	297.7903	10.1187
120.2625	297.8191	10.11839
120.275	297.8469	10.11808
120.2875	297.8792	10.11776
120.3	297.9062	10.11747
120.3166	297.9436	10.11704
120.3292	297.9735	10.11672
120.3416	298.004	10.11643
120.3542	298.0313	10.1161
120.3667	298.062	10.11578
120.3792	298.0915	10.11548
120.3916	298.1195	10.1152
120.4084	298.1572	10.11484
120.4208	298.185	10.11452
120.4334	298.2151	10.11423
120.4458	298.2427	10.11396
120.4584	298.271	10.11365
120.475	298.3095	10.11323
120.4875	298.3399	10.11289
120.5	298.3711	10.11256
120.5125	298.4089	10.11223
120.525	298.4344	10.11189
120.5416	298.4695	10.11145
120.5542	298.4946	10.11108
120.5666	298.5266	10.11067
120.5792	298.5612	10.11036
120.5916	298.5889	10.11004
120.6084	298.627	10.10966
120.6208	298.6487	10.1094
120.6333	298.6752	10.10909
120.6458	298.7044	10.10889
120.6584	298.7341	10.10861
120.6708	298.7616	10.10834
120.6834	298.7914	10.10802
120.7	298.831	10.10757
120.7125	298.8578	10.10725
120.725	298.8878	10.10692
120.7375	298.9165	10.10658
120.75	298.9459	10.10625
120.7666	298.9839	10.10584
120.7792	299.014	10.10548
120.7916	299.0432	10.10519
120.8042	299.069	10.10492
120.8166	299.1	10.10459
120.8334	299.1381	10.10417
120.8458	299.1676	10.10386
120.8584	299.1976	10.10358
120.8708	299.2276	10.10325
120.8833	299.2544	10.10283
120.8958	299.285	10.10248
120.9084	299.3132	10.1022
120.925	299.3537	10.10175
120.9375	299.3805	10.10145
120.95	299.4088	10.10111
120.9625	299.4404	10.10089
120.975	299.4672	10.10062
120.9917	299.5074	10.10017
121.0042	299.5364	10.09988
121.0166	299.5634	10.09953
121.0292	299.5925	10.09915
121.0416	299.6225	10.09882
121.0584	299.6612	10.09834
121.0708	299.6896	10.09807
121.0834	299.7187	10.09773
121.0958	299.7467	10.09741
121.1084	299.7761	10.09716
121.125	299.815	10.09675
121.1375	299.844	10.09647
121.15	299.8734	10.09614
121.1625	299.9012	10.0957
121.175	299.9309	10.09536
121.1875	299.9604	10.09497
121.2	299.9896	10.09459
121.2166	300.0279	10.0941
121.2292	300.0562	10.0938
121.2417	300.0855	10.09349
121.2542	300.1113	10.09323
121.2666	300.1506	10.09291
121.2834	300.1931	10.0925
121.2958	300.22	10.0922
121.3084	300.2472	10.09182
121.3208	300.2692	10.0915
121.3334	300.2982	10.09117
121.35	300.3382	10.09073
121.3625	300.3725	10.09046
121.375	300.3946	10.09011
121.3875	300.4224	10.08979
121.4	300.4526	10.08942
121.4125	300.4837	10.08902
121.425	300.5122	10.08865
121.4416	300.5525	10.08815
121.4542	300.5866	10.08778
121.4666	300.6164	10.08742
121.4792	300.64	10.0871
121.4917	300.6646	10.0868
121.5083	300.7047	10.08638
121.5208	300.7339	10.08609
121.5334	300.7617	10.0858
121.5458	300.7913	10.08549
121.5584	300.82	10.08516
121.575	300.8574	10.08472
121.5875	300.8865	10.08441
121.6	300.9159	10.08402
121.6125	300.9454	10.08366
121.625	300.974	10.08333
121.6416	301.0118	10.08289
121.6542	301.0404	10.08253
121.6666	301.0692	10.08217
121.6792	301.0979	10.08186
121.6916	301.129	10.0816
121.7042	301.1664	10.08125
121.7166	301.1962	10.08091
121.7334	301.2335	10.08044
121.7458	301.2536	10.0801
121.7583	301.282	10.07975
121.7708	301.3091	10.07934
121.7834	301.3448	10.079
121.8	301.3775	10.07851
121.8125	301.406	10.07816
121.825	301.4437	10.07783
121.8375	301.4725	10.07752
121.85	301.502	10.07725
121.8667	301.54	10.07676
121.8792	301.5673	10.07642
121.8916	301.5896	10.07609
121.9042	301.6179	10.07574
121.9166	301.6456	10.07532
121.9292	301.6746	10.0749
121.9416	301.7047	10.0745
121.9584	301.7436	10.07395
121.9708	301.7699	10.07356
121.9834	301.8016	10.07318
121.9958	301.8296	10.07283
122.0083	301.8572	10.07246
122.025	301.8982	10.07198
122.0375	301.9286	10.07174
122.05	301.9619	10.07143
122.0625	301.9924	10.07111
122.075	302.0228	10.07077
122.0916	302.0551	10.0703
122.1042	302.0808	10.06996
122.1167	302.1096	10.06956
122.1292	302.1379	10.06917
122.1416	302.1674	10.06878
122.1584	302.2075	10.06826
122.1708	302.2354	10.06786
122.1834	302.2632	10.06748
122.1958	302.293	10.06712
122.2084	302.323	10.06674
122.2208	302.3503	10.06638
122.2334	302.3794	10.06609
122.25	302.4176	10.06568
122.2625	302.448	10.06537
122.275	302.477	10.06493
122.2875	302.5061	10.06462
122.3	302.5366	10.0642
122.3166	302.574	10.06367
122.3292	302.6024	10.06328
122.3416	302.6306	10.06289
122.3542	302.6613	10.06258
122.3667	302.6869	10.06219
122.3833	302.7244	10.06172
122.3958	302.7633	10.06134
122.4084	302.7944	10.06099
122.4208	302.8225	10.06062
122.4334	302.853	10.06023
122.4458	302.8818	10.05988
122.4584	302.9108	10.0595
122.475	302.949	10.05898
122.4875	302.9722	10.05855
122.5	302.9954	10.0581
122.5125	303.0253	10.05774
122.525	303.0557	10.05737
122.5416	303.0939	10.05688
122.5542	303.1218	10.05655
122.5666	303.1487	10.05621
122.5792	303.1777	10.0559
122.5916	303.2078	10.05558
122.6084	303.2456	10.05514
122.6208	303.2766	10.05479
122.6333	303.3043	10.05442
122.6458	303.333	10.05402
122.6584	303.3619	10.0537
122.675	303.4015	10.05318
122.6875	303.431	10.05279
122.7	303.4593	10.05238
122.7125	303.4885	10.05198
122.725	303.5161	10.05161
122.7375	303.5442	10.05122
122.75	303.5742	10.05089
122.7666	303.6126	10.05035
122.7792	303.6408	10.04997
122.7916	303.6715	10.04959
122.8042	303.703	10.04921
122.8166	303.7308	10.04884
122.8334	303.7688	10.04829
122.8458	303.7971	10.0479
122.8584	303.827	10.0475
122.8708	303.8558	10.0471
122.8833	303.8838	10.04672
122.9	303.923	10.04617
122.9125	303.9543	10.04575
122.925	303.9838	10.04537
122.9375	304.0106	10.04499
122.95	304.0468	10.04459
122.9625	304.0748	10.04417
122.975	304.0972	10.04373
122.9917	304.1394	10.04314
123.0042	304.1695	10.0427
123.0166	304.1918	10.0423
123.0292	304.2225	10.04188
123.0416	304.2523	10.0415
123.0584	304.2895	10.041
123.0708	304.3183	10.04064
123.0834	304.3496	10.0403
123.0958	304.3782	10.03983
123.1084	304.4064	10.03943
123.125	304.4453	10.03886
123.1375	304.4755	10.03842
123.15	304.504	10.03803
123.1625	304.5318	10.03765
123.175	304.5611	10.03733
123.1916	304.5996	10.03686
123.2042	304.6289	10.03645
123.2166	304.66	10.03611
123.2292	304.6866	10.03569
123.2417	304.7163	10.03527
123.2542	304.7477	10.0348
123.2666	304.7744	10.03439
123.2834	304.8156	10.03385
123.2958	304.8494	10.03345
123.3084	304.8747	10.03304
123.3208	304.902	10.03262
123.3334	304.9309	10.03222
123.35	304.9698	10.03168
123.3625	304.9978	10.03137
123.375	305.0251	10.03106
123.3875	305.056	10.03068
123.4	305.084	10.03031
123.4166	305.1224	10.02975
123.4292	305.1523	10.02935
123.4416	305.1809	10.02889
123.4542	305.2096	10.02839
123.4666	305.2375	10.02797
123.4792	305.2667	10.02759
123.4917	305.2961	10.02722
123.5083	305.3336	10.02678
123.5208	305.3626	10.0264
123.5334	305.3936	10.026
123.5458	305.4222	10.02562
123.5584	305.452	10.02513
123.575	305.4894	10.02453
123.5875	305.5196	10.02404
123.6	305.548	10.02361
123.6125	305.5758	10.02314
123.625	305.6048	10.02271
123.6416	305.6438	10.0222
123.6542	305.683	10.02174
123.6666	305.7115	10.02136
123.6792	305.7402	10.02097
123.6916	305.77	10.02059
123.7084	305.807	10.01999
123.7208	305.8361	10.01952
123.7334	305.8621	10.01915
123.7458	305.886	10.01872
123.7583	305.914	10.01827
123.7708	305.9428	10.01781
123.7834	305.9702	10.0174
123.8	306.0126	10.01688
123.8125	306.0426	10.01643
123.825	306.0674	10.01602
123.8375	306.0991	10.01561
123.85	306.1252	10.01518
123.8667	306.1636	10.01456
123.8792	306.1921	10.01406
123.8916	306.2214	10.0136
123.9042	306.2516	10.01316
123.9166	306.2836	10.0127
123.9334	306.3272	10.01211
123.9458	306.3588	10.01176
123.9584	306.3836	10.01138
123.9708	306.4138	10.01099
123.9834	306.4426	10.01062
123.9958	306.4717	10.0102
124.0083	306.4996	10.00981
124.025	306.5389	10.00924
124.0375	306.5676	10.00881
124.05	306.5967	10.00841
124.0625	306.625	10.008
124.075	306.6528	10.00759
124.0916	306.6922	10.00699
124.1042	306.7148	10.00648
124.1167	306.7402	10.00598
124.1292	306.7702	10.00548
124.1416	306.7983	10.00494
124.1584	306.8367	10.00425
124.1708	306.8668	10.00379
124.1834	306.8935	10.00335
124.1958	306.9239	10.00297
124.2084	306.9545	10.00263
124.225	306.9913	10.00216
124.2375	307.0193	10.0018
124.25	307.0487	10.00139
124.2625	307.0808	10.00103
124.275	307.1069	10.00056
124.2875	307.1369	10.00009
124.3	307.166	9.999626
124.3166	307.2058	9.999022
124.3292	307.2335	9.998556
124.3416	307.263	9.998094
124.3542	307.294	9.997644
124.3667	307.3228	9.997207
124.3833	307.3645	9.996569
124.3958	307.3868	9.996112
124.4084	307.418	9.995636
124.4208	307.4456	9.995137
124.4334	307.4752	9.99472
124.45	307.5143	9.994134
124.4625	307.5434	9.993692
124.475	307.572	9.993219
124.4875	307.6002	9.992766
124.5	307.629	9.99238
124.5125	307.6596	9.991952
124.525	307.6903	9.991518
124.5416	307.7258	9.990968
124.5542	307.756	9.990509
124.5666	307.7956	9.990062
124.5792	307.8152	9.989621
124.5916	307.8425	9.989159
124.6084	307.8812	9.988525
124.6208	307.9105	9.987951
124.6333	307.9389	9.987469
124.6458	307.9689	9.987039
124.6584	307.998	9.986542
124.675	308.0364	9.985913
124.6875	308.0645	9.985476
124.7	308.0936	9.985056
124.7125	308.1234	9.984687
124.725	308.1535	9.984211
124.7417	308.1924	9.98364
124.7542	308.22	9.983134
124.7666	308.252	9.982592
124.7792	308.2828	9.982158
124.7916	308.3065	9.981616
124.8042	308.3351	9.981134
124.8166	308.3657	9.980675
124.8334	308.4045	9.980119
124.8458	308.4339	9.979745
124.8584	308.4609	9.979259
124.8708	308.4898	9.978814
124.8833	308.5185	9.978413
124.9	308.556	9.977805
124.9125	308.586	9.977351
124.925	308.6152	9.976861
124.9375	308.6422	9.976406
124.95	308.6729	9.975964
124.9666	308.7114	9.975312
124.9792	308.7424	9.974824
124.9917	308.7692	9.974335
125.0042	308.799	9.973888
125.0166	308.8289	9.973412
125.0292	308.857	9.97286
125.0416	308.8863	9.972379
125.0584	308.9254	9.971724
125.0708	308.9532	9.971249
125.0834	308.9833	9.970745
125.0958	309.0122	9.970253
125.1084	309.0414	9.96984
125.125	309.0784	9.969268
125.1375	309.1063	9.96884
125.15	309.136	9.968348
125.1625	309.1648	9.96784
125.175	309.1944	9.967374
125.1916	309.2334	9.966699
125.2042	309.2628	9.966195
125.2166	309.2914	9.965644
125.2292	309.3196	9.965145
125.2417	309.3508	9.964678
125.2583	309.3887	9.964024
125.2708	309.4148	9.963546
125.2834	309.4456	9.963078
125.2958	309.4755	9.962616
125.3084	309.5048	9.962164
125.3208	309.532	9.961707
125.3334	309.5642	9.961276
125.35	309.6014	9.960618
125.3625	309.6318	9.960175
125.375	309.6594	9.959682
125.3875	309.6863	9.959155
125.4	309.7175	9.95866
125.4166	309.7556	9.957969
125.4292	309.7851	9.957496
125.4416	309.8147	9.956969
125.4542	309.846	9.956442
125.4666	309.8761	9.956001
125.4834	309.9094	9.955336
125.4958	309.9374	9.954804
125.5083	309.9667	9.954242
125.5208	309.9985	9.953712
125.5334	310.0275	9.953147
125.5458	310.0574	9.952578
125.5584	310.0841	9.952078
125.575	310.1224	9.951438
125.5875	310.1514	9.951019
125.6	310.1798	9.950555
125.6125	310.209	9.950132
125.625	310.239	9.949691
125.6416	310.2786	9.949051
125.6542	310.3063	9.948554
125.6666	310.3363	9.948051
125.6792	310.3656	9.947574
125.6916	310.3923	9.947025
125.7084	310.4299	9.946324
125.7208	310.4593	9.945826
125.7334	310.49	9.945294
125.7458	310.5187	9.944776
125.7583	310.5452	9.944282
125.775	310.5858	9.943644
125.7875	310.613	9.943172
125.8	310.6415	9.942636
125.8125	310.6716	9.94216
125.825	310.7007	9.941659
125.8375	310.7309	9.941141
125.85	310.7592	9.94064
125.8667	310.798	9.939981
125.8792	310.827	9.939462
125.8916	310.8558	9.938944
125.9042	310.8824	9.93847
125.9166	310.9129	9.937897
125.9334	310.9515	9.937199
125.9458	310.9844	9.936651
125.9584	311.01	9.936176
125.9708	311.0394	9.935688
125.9834	311.0674	9.935132
126	311.1056	9.934499
126.0125	311.1339	9.93397
126.025	311.1634	9.933453
126.0375	311.201	9.932887
126.05	311.23	9.932332
126.0625	311.2492	9.9318
126.075	311.277	9.931262
126.0916	311.3165	9.930566
126.1042	311.3444	9.930032
126.1167	311.3744	9.929511
126.1292	311.4042	9.929009
126.1416	311.4324	9.928496
126.1584	311.4712	9.927782
126.1708	311.5022	9.92727
126.1834	311.5304	9.926755
126.1958	311.5594	9.926261
126.2084	311.5883	9.92577
126.225	311.6265	9.925079
126.2375	311.654	9.924585
126.25	311.6854	9.924063
126.2625	311.7112	9.923507
126.275	311.7412	9.922906
126.2916	311.7803	9.922108
126.3042	311.807	9.921512
126.3166	311.8374	9.920869
126.3292	311.8659	9.920269
126.3416	311.8962	9.919695
126.3542	311.923	9.919181
126.3667	311.9558	9.918738
126.3833	311.9932	9.918134
126.3958	312.0206	9.91768
126.4084	312.0518	9.917225
126.4208	312.0771	9.916718
126.4334	312.1081	9.916222
126.45	312.1462	9.915504
126.4625	312.1754	9.914937
126.475	312.2039	9.914374
126.4875	312.2315	9.913808
126.5	312.2618	9.913262
126.5166	312.302	9.912586
126.5292	312.3313	9.912041
126.5416	312.3606	9.911508
126.5542	312.3891	9.911025
126.5666	312.4172	9.910532
126.5792	312.4455	9.910038
126.5916	312.4757	9.909478
126.6084	312.5162	9.90872
126.6208	312.5438	9.908162
126.6333	312.573	9.907611
126.6458	312.6003	9.90708
126.6584	312.63	9.906506
126.675	312.669	9.905726
126.6875	312.6998	9.905199
126.7	312.7268	9.904641
126.7125	312.7525	9.904121
126.725	312.7864	9.903531
126.7417	312.8234	9.902782
126.7542	312.8514	9.902249
126.7666	312.8806	9.901726
126.7792	312.9096	9.901182
126.7916	312.94	9.900631
126.8084	312.9762	9.899875
126.8208	313.0053	9.899328
126.8334	313.0365	9.898774
126.8458	313.0623	9.898199
126.8584	313.0933	9.897606
126.8708	313.1244	9.897045
126.8833	313.1506	9.896503
126.9	313.191	9.895761
126.9125	313.22	9.895219
126.925	313.2478	9.894638
126.9375	313.2772	9.894016
126.95	313.3065	9.893413
126.9666	313.3448	9.892626
126.9792	313.3745	9.892084
126.9917	313.4015	9.891541
127.0042	313.4332	9.890995
127.0166	313.4602	9.890515
127.0334	313.4996	9.889793
127.0458	313.5289	9.889238
127.0584	313.5572	9.88868
127.0708	313.5848	9.888048
127.0834	313.615	9.887491
127.0958	313.644	9.886938
127.1084	313.6725	9.886384
127.125	313.7114	9.885655
127.1375	313.7407	9.885048
127.15	313.7766	9.884481
127.1625	313.8081	9.883895
127.175	313.8391	9.883322
127.1916	313.876	9.882511
127.2042	313.9037	9.881961
127.2166	313.9322	9.881415
127.2292	313.9622	9.880832
127.2417	313.9887	9.880264
127.2583	314.0297	9.879462
127.2708	314.0545	9.878901
127.2834	314.0754	9.878299
127.2958	314.1039	9.877644
127.3084	314.1334	9.877003
127.325	314.1734	9.87616
127.3375	314.2	9.875531
127.35	314.2289	9.874908
127.3625	314.2569	9.874301
127.375	314.2866	9.873756
127.3875	314.316	9.873215
127.4	314.3462	9.872726
127.4166	314.3849	9.872031
127.4292	314.413	9.871475
127.4416	314.441	9.870905
127.4542	314.4695	9.870319
127.4666	314.5014	9.869709
127.4834	314.5376	9.868881
127.4958	314.569	9.868308
127.5083	314.5967	9.867719
127.5208	314.6264	9.867132
127.5334	314.6552	9.866561
127.55	314.6927	9.865738
127.5625	314.7219	9.865152
127.575	314.748	9.864564
127.5875	314.7802	9.863913
127.6	314.8096	9.863371
127.6125	314.838	9.862774
127.625	314.8658	9.862197
127.6416	314.9049	9.861466
127.6542	314.9342	9.860864
127.6666	314.9621	9.860304
127.6792	314.9914	9.859695
127.6916	315.0198	9.859089
127.7084	315.0571	9.858341
127.7208	315.0885	9.857741
127.7334	315.1165	9.85714
127.7458	315.1443	9.856538
127.7583	315.1738	9.855936
127.775	315.2122	9.855118
127.7875	315.2436	9.854446
127.8	315.2711	9.853794
127.8125	315.3014	9.853141
127.825	315.34	9.852554
127.8416	315.3669	9.85167
127.8542	315.3972	9.850991
127.8667	315.4252	9.85039
127.8792	315.4514	9.849796
127.8916	315.482	9.849255
127.9042	315.5138	9.848609
127.9166	315.542	9.848061
127.9334	315.58	9.847314
127.9458	315.609	9.846715
127.9584	315.6377	9.846121
127.9708	315.6676	9.84553
127.9834	315.6963	9.844941
128	315.7346	9.844105
128.0125	315.7635	9.843501
128.025	315.792	9.842872
128.0375	315.8228	9.842272
128.05	315.8499	9.841602
128.0666	315.8904	9.84071
128.0792	315.9204	9.840082
128.0917	315.9484	9.839481
128.1042	315.9764	9.838859
128.1167	316.0074	9.838266
128.1292	316.0359	9.837645
128.1416	316.063	9.837049
128.1583	316.1029	9.836242
128.1708	316.1328	9.835629
128.1834	316.1606	9.834995
128.1958	316.191	9.834358
128.2083	316.2182	9.833734
128.225	316.2564	9.832892
128.2375	316.2828	9.832262
128.25	316.3163	9.831652
128.2625	316.3434	9.831054
128.275	316.3728	9.830399
128.2917	316.4116	9.829555
128.3042	316.4407	9.828922
128.3166	316.4707	9.828295
128.3292	316.502	9.827674
128.3417	316.5274	9.827026
128.3584	316.5668	9.826188
128.3708	316.5967	9.825562
128.3833	316.624	9.824921
128.3958	316.6552	9.824299
128.4083	316.6854	9.823649
128.4208	316.7137	9.822968
128.4334	316.7404	9.82234
128.45	316.7788	9.821476
128.4625	316.8084	9.820782
128.475	316.8382	9.82009
128.4875	316.8655	9.819438
128.5	316.895	9.818782
128.5166	316.9348	9.81796
128.5292	316.974	9.81732
128.5417	317.0022	9.816718
128.5542	317.0321	9.816116
128.5666	317.0604	9.815453
128.5833	317.099	9.814581
128.5958	317.1268	9.813906
128.6084	317.1578	9.813254
128.6208	317.1835	9.812568
128.6333	317.2058	9.811945
128.6458	317.2383	9.811376
128.6583	317.2644	9.810724
128.675	317.3013	9.80993
128.6875	317.3316	9.809285
128.7	317.3603	9.808686
128.7125	317.3958	9.808078
128.725	317.4256	9.807398
128.7417	317.4615	9.806543
128.7542	317.4854	9.805919
128.7666	317.5146	9.805268
128.7792	317.5422	9.80459
128.7917	317.5718	9.803934
128.8084	317.6094	9.803105
128.8208	317.6386	9.802472
128.8333	317.6678	9.801769
128.8458	317.6958	9.801109
128.8584	317.7238	9.800461
128.875	317.7638	9.799532
128.8875	317.7912	9.798851
128.9	317.8203	9.79818
128.9125	317.8482	9.797516
128.925	317.8778	9.796856
128.9375	317.9084	9.796184
128.95	317.9391	9.795551
128.9667	317.9761	9.794686
128.9792	318.0049	9.793991
128.9917	318.0346	9.793303
129.0042	318.0644	9.792618
129.0166	318.093	9.791961
129.0333	318.1313	9.791054
129.0458	318.1584	9.790335
129.0584	318.1892	9.789696
129.0708	318.2175	9.789041
129.0833	318.2453	9.788334
129.1	318.2837	9.787361
129.1125	318.3144	9.786676
129.125	318.3418	9.785981
129.1375	318.3709	9.785316
129.15	318.399	9.78465
129.1625	318.4308	9.784031
129.175	318.4568	9.783392
129.1916	318.498	9.782492
129.2042	318.5257	9.781844
129.2167	318.5543	9.781166
129.2292	318.5819	9.780438
129.2417	318.6192	9.779731
129.2583	318.6613	9.778808
129.2708	318.69	9.778141
129.2833	318.7128	9.777482
129.2958	318.7367	9.776778
129.3084	318.7671	9.776082
129.325	318.8055	9.775166
129.3375	318.8337	9.774504
129.35	318.863	9.773805
129.3625	318.8917	9.773149
129.375	318.9214	9.772468
129.3916	318.96	9.771534
129.4042	318.9878	9.770837
129.4167	319.0171	9.770134
129.4292	319.046	9.7695
129.4416	319.0742	9.768782
129.4542	319.105	9.76808
129.4667	319.1333	9.767412
129.4834	319.1714	9.766558
129.4958	319.2009	9.765878
129.5083	319.2283	9.765136
129.5208	319.2559	9.764462
129.5333	319.289	9.763795
129.55	319.324	9.762868
129.5625	319.3546	9.762176
129.575	319.3823	9.761462
129.5875	319.4104	9.760762
129.6	319.4415	9.760034
129.6167	319.4808	9.759034
129.6292	319.5099	9.758368
129.6416	319.5381	9.757665
129.6542	319.5691	9.756964
129.6667	319.596	9.756239
129.6792	319.6264	9.755506
129.6916	319.6573	9.754786
129.7083	319.694	9.753821
129.7208	319.7225	9.753094
129.7334	319.7505	9.752399
129.7458	319.7797	9.751718
129.7583	319.807	9.751026
129.775	319.8472	9.75011
129.7875	319.8748	9.749394
129.8	319.9056	9.748641
129.8125	319.9346	9.747918
129.825	319.9616	9.747204
129.8417	320.0018	9.746266
129.8542	320.0286	9.745535
129.8667	320.0588	9.744795
129.8792	320.0879	9.744102
129.8916	320.119	9.743376
129.9083	320.1562	9.74239
129.9208	320.1836	9.741662
129.9334	320.2146	9.740955
129.9458	320.2425	9.740265
129.9583	320.2756	9.739559
129.9708	320.2984	9.738821
129.9834	320.3295	9.738098
130	320.3734	9.737138
130.0125	320.4053	9.736405
130.025	320.4371	9.735634
130.0375	320.4546	9.734855
130.05	320.485	9.734092
130.0666	320.5258	9.733072
130.0792	320.5532	9.732264
130.0917	320.5816	9.731512
130.1042	320.6098	9.730785
130.1167	320.6425	9.730049
130.1333	320.6796	9.729101
130.1458	320.7076	9.72843
130.1583	320.7369	9.727741
130.1708	320.7674	9.727081
130.1834	320.7934	9.726386
130.1958	320.8232	9.725762
130.2083	320.8507	9.725116
130.225	320.8904	9.724172
130.2375	320.9196	9.723446
130.25	320.9486	9.722741
130.2625	320.9763	9.721991
130.275	321.0059	9.721258
130.2917	321.0438	9.720169
130.3042	321.0752	9.719388
130.3166	321.1033	9.718637
130.3292	321.131	9.717892
130.3417	321.1606	9.717147
130.3584	321.2009	9.716142
130.3708	321.2256	9.715424
130.3833	321.258	9.714743
130.3958	321.2952	9.714055
130.4083	321.3264	9.713319
130.425	321.3652	9.712294
130.4375	321.3942	9.711556
130.45	321.419	9.710826
130.4625	321.441	9.710062
130.475	321.4714	9.709215
130.4875	321.4978	9.70842
130.5	321.5286	9.707691
130.5166	321.576	9.706649
130.5292	321.6062	9.705822
130.5417	321.6324	9.705011
130.5542	321.6624	9.704268
130.5666	321.688	9.703518
130.5833	321.7197	9.702496
130.5958	321.752	9.701791
130.6084	321.7794	9.701072
130.6208	321.808	9.700378
130.6333	321.837	9.699648
130.65	321.877	9.698632
130.6625	321.9028	9.697858
130.675	321.9332	9.697014
130.6875	321.9617	9.696164
130.7	321.993	9.695331
130.7125	322.0192	9.694536
130.725	322.0482	9.693756
130.7417	322.0857	9.692806
130.7542	322.1157	9.692056
130.7666	322.1458	9.691376
130.7792	322.1763	9.690655
130.7917	322.2022	9.689934
130.8084	322.2465	9.68891
130.8208	322.2788	9.688106
130.8333	322.3088	9.687338
130.8458	322.3392	9.686592
130.8584	322.3664	9.685803
130.875	322.4048	9.684795
130.8875	322.436	9.68407
130.9	322.4631	9.68332
130.9125	322.4902	9.682538
130.925	322.5202	9.681762
130.9416	322.5585	9.680757
130.9542	322.5866	9.679994
130.9667	322.6154	9.679175
130.9792	322.6452	9.67835
130.9917	322.6744	9.677524
131.0042	322.7024	9.676718
131.0166	322.7319	9.675902
131.0333	322.7695	9.674813
131.0458	322.7932	9.674026
131.0584	322.8188	9.673249
131.0708	322.8477	9.672491
131.0833	322.8757	9.671658
131.1	322.915	9.670594
131.1125	322.9439	9.669813
131.125	322.9727	9.669006
131.1375	322.9998	9.668188
131.15	323.0279	9.667384
131.1667	323.0712	9.666363
131.1792	323.0992	9.665574
131.1916	323.1264	9.664766
131.2042	323.1546	9.663976
131.2167	323.1846	9.663222
131.2292	323.2126	9.662454
131.2417	323.2402	9.661665
131.2583	323.2798	9.660621
131.2708	323.3111	9.659859
131.2833	323.3384	9.659044
131.2958	323.369	9.658207
131.3084	323.3962	9.657384
131.325	323.4335	9.656236
131.3375	323.4634	9.655376
131.35	323.4916	9.65455
131.3625	323.5222	9.653726
131.375	323.552	9.652922
131.3916	323.59	9.651826
131.4042	323.6175	9.651028
131.4167	323.6486	9.650268
131.4292	323.678	9.649376
131.4416	323.707	9.648528
131.4583	323.7466	9.647355
131.4708	323.7749	9.646476
131.4834	323.8024	9.645634
131.4958	323.8322	9.644821
131.5083	323.8608	9.644066
131.5208	323.8882	9.6433
131.5333	323.9179	9.642544
131.55	323.957	9.641578
131.5625	323.9861	9.640812
131.575	324.0162	9.640009
131.5875	324.0456	9.639174
131.6	324.0742	9.638336
131.6167	324.1133	9.637244
131.6292	324.1398	9.636345
131.6416	324.1702	9.635542
131.6542	324.1983	9.634716
131.6667	324.229	9.633911
131.6834	324.2664	9.632789
131.6958	324.2962	9.631922
131.7083	324.3266	9.631119
131.7208	324.3567	9.630292
131.7334	324.3841	9.629454
131.7458	324.4132	9.628609
131.7583	324.4414	9.627778
131.775	324.4806	9.626668
131.7875	324.508	9.625851
131.8	324.5372	9.625018
131.8125	324.5675	9.624151
131.825	324.5952	9.623262
131.8417	324.6328	9.622105
131.8542	324.6621	9.621265
131.8667	324.6963	9.620409
131.8792	324.73	9.619538
131.8916	324.7502	9.61868
131.9083	324.788	9.61758
131.9208	324.8172	9.616747
131.9334	324.8461	9.615912
131.9458	324.8748	9.615091
131.9583	324.9041	9.614244
131.975	324.943	9.613049
