Time (min)	Temperature (C)	Weight (mg)
29.32916	317.5112	10.29883
29.3375	317.5944	10.29838
29.34583	317.6796	10.29789
29.35416	317.7622	10.29739
29.3625	317.843	10.29687
29.37083	317.9305	10.29638
29.37917	318.0125	10.29588
29.3875	318.097	10.29538
29.39584	318.1797	10.29491
29.40417	318.2644	10.29443
29.4125	318.3466	10.29391
29.42084	318.4328	10.29336
29.42916	318.515	10.29286
29.4375	318.5952	10.29233
29.44584	318.6805	10.29184
29.45416	318.7643	10.29127
29.4625	318.8442	10.29075
29.47083	318.9296	10.2902
29.47916	319.0144	10.28962
29.4875	319.0981	10.28899
29.49583	319.1815	10.28844
29.50417	319.2641	10.28788
29.5125	319.347	10.28729
29.52084	319.4326	10.28672
29.52917	319.5144	10.28612
29.5375	319.5974	10.28559
29.54584	319.6834	10.285
29.55416	319.7539	10.28443
29.5625	319.8369	10.2839
29.57084	319.9214	10.28339
29.57916	320.0051	10.28286
29.5875	320.0887	10.28233
29.59583	320.1736	10.28183
29.60416	320.2567	10.28131
29.6125	320.3389	10.2808
29.62083	320.4235	10.28025
29.62917	320.5046	10.2797
29.6375	320.591	10.27916
29.64584	320.6709	10.27857
29.65417	320.7574	10.27802
29.6625	320.8397	10.27744
29.67084	320.9241	10.27685
29.67916	321.005	10.27627
29.6875	321.0907	10.27567
29.69584	321.1723	10.27508
29.70416	321.2574	10.27452
29.7125	321.3418	10.27399
29.72083	321.4244	10.27344
29.72916	321.5059	10.2729
29.7375	321.59	10.27232
29.74583	321.6745	10.27177
29.75417	321.7568	10.27124
29.7625	321.8412	10.27067
29.77084	321.9226	10.27006
29.77917	322.0072	10.26946
29.7875	322.094	10.26886
29.79584	322.1762	10.26824
29.80416	322.2564	10.26758
29.8125	322.3418	10.26692
29.82084	322.4262	10.26627
29.82916	322.5088	10.26564
29.8375	322.5955	10.26498
29.84583	322.6758	10.26433
29.85416	322.7576	10.2637
29.8625	322.841	10.26309
29.87083	322.928	10.26249
29.87917	323.0111	10.26183
29.8875	323.094	10.26121
29.89584	323.1766	10.26061
29.90417	323.2607	10.26002
29.9125	323.3432	10.25938
29.92084	323.4274	10.25872
29.92916	323.5113	10.25812
29.9375	323.5956	10.25749
29.94584	323.6815	10.25682
29.95416	323.7628	10.25612
29.9625	323.8479	10.25551
29.97083	323.9296	10.25488
29.97916	324.0122	10.25428
29.9875	324.0962	10.25364
29.99583	324.1816	10.25301
30.00417	324.2642	10.25238
30.0125	324.3499	10.25174
30.02084	324.4329	10.25112
30.02917	324.515	10.2505
30.0375	324.5973	10.24987
30.04584	324.6817	10.24923
30.05416	324.7633	10.24857
30.0625	324.8482	10.24788
30.07084	324.9297	10.24717
30.07916	325.0172	10.24649
30.0875	325.0994	10.24582
30.09583	325.18	10.2451
30.10416	325.2659	10.24437
30.1125	325.3508	10.24367
30.12083	325.435	10.243
30.12917	325.5182	10.24233
30.1375	325.5974	10.24165
30.14584	325.6846	10.24098
30.15417	325.7665	10.24033
30.1625	325.8527	10.23966
30.17084	325.935	10.23897
30.17916	326.0171	10.23832
30.1875	326.0985	10.23765
30.19584	326.1844	10.23697
30.20416	326.2699	10.23626
30.2125	326.3533	10.23556
30.22083	326.4364	10.23487
30.22916	326.52	10.23417
30.2375	326.6034	10.23348
30.24583	326.6856	10.23279
30.25417	326.7704	10.2321
30.2625	326.8519	10.23139
30.27084	326.9346	10.23069
30.27917	327.0184	10.22999
30.2875	327.1017	10.2293
30.29584	327.1891	10.22856
30.30416	327.27	10.22783
30.3125	327.3534	10.22713
30.32084	327.4385	10.2264
30.32916	327.5211	10.22565
30.3375	327.6054	10.22491
30.34583	327.6867	10.22419
30.35416	327.7704	10.22349
30.3625	327.8565	10.22276
30.37083	327.9377	10.22199
30.37917	328.0219	10.22126
30.3875	328.106	10.22051
30.39584	328.1883	10.21973
30.40417	328.2704	10.21896
30.4125	328.3542	10.2182
30.42084	328.4386	10.21739
30.42916	328.5226	10.21658
30.4375	328.6052	10.21576
30.44584	328.6893	10.21497
30.45416	328.7714	10.21424
30.4625	328.8598	10.21347
30.47083	328.9392	10.21269
30.47916	329.0232	10.21194
30.4875	329.1081	10.21119
30.49583	329.1896	10.21043
30.50417	329.2744	10.2097
30.5125	329.3589	10.20896
30.52084	329.4422	10.20821
30.52917	329.525	10.20744
30.5375	329.609	10.20665
30.54584	329.6889	10.2059
30.55416	329.7742	10.20513
30.5625	329.8577	10.20433
30.57084	329.9437	10.20353
30.57916	330.026	10.2028
30.5875	330.11	10.20201
30.59583	330.1914	10.20122
30.60416	330.2766	10.20042
30.6125	330.359	10.19958
30.62083	330.4424	10.19874
30.62917	330.5249	10.19793
30.6375	330.6092	10.19714
30.64584	330.6939	10.19635
30.65417	330.7754	10.19551
30.6625	330.8617	10.19464
30.67084	330.9519	10.19382
30.67916	331.0355	10.19301
30.6875	331.1088	10.19221
30.69584	331.1937	10.19143
30.70416	331.2756	10.1906
30.7125	331.3594	10.18977
30.72083	331.4428	10.1889
30.72916	331.5265	10.18804
30.7375	331.6104	10.18721
30.74583	331.6921	10.18634
30.75417	331.7774	10.18553
30.7625	331.8594	10.18469
30.77084	331.9425	10.18376
30.77917	332.0256	10.18286
30.7875	332.1105	10.18201
30.79584	332.193	10.18115
30.80416	332.2785	10.1803
30.8125	332.3613	10.17947
30.82084	332.4438	10.17861
30.82916	332.5272	10.17776
30.8375	332.6107	10.1769
30.84583	332.6942	10.17602
30.85416	332.7764	10.17522
30.8625	332.863	10.17441
30.87083	332.9452	10.17354
30.87917	333.0285	10.1727
30.8875	333.1097	10.17182
30.89584	333.195	10.17094
30.90417	333.2787	10.17009
30.9125	333.3609	10.1692
30.92084	333.4461	10.16827
30.92916	333.532	10.16737
30.9375	333.613	10.16648
30.94584	333.6966	10.16559
30.95416	333.7786	10.1647
30.9625	333.8611	10.16378
30.97083	333.9466	10.16288
30.97916	334.0268	10.16197
30.9875	334.112	10.16106
30.99583	334.195	10.16019
31.00417	334.28	10.1593
31.0125	334.361	10.15836
31.02084	334.444	10.15747
31.02917	334.5281	10.15654
31.0375	334.6125	10.15564
31.04584	334.6945	10.15476
31.05416	334.7795	10.15383
31.0625	334.863	10.15291
31.07084	334.9455	10.15199
31.07916	335.0284	10.15104
31.0875	335.1113	10.15013
31.09583	335.1953	10.14925
31.10416	335.2769	10.14831
31.1125	335.3602	10.14737
31.12083	335.4433	10.1464
31.12917	335.5308	10.14541
31.1375	335.6101	10.14446
31.14584	335.6962	10.14356
31.15417	335.78	10.14262
31.1625	335.8721	10.14167
31.17084	335.9566	10.14071
31.17916	336.0308	10.13975
31.1875	336.1139	10.13878
31.19584	336.1955	10.13784
31.20416	336.2783	10.13689
31.2125	336.3616	10.13597
31.22083	336.4466	10.135
31.22916	336.5305	10.13398
31.2375	336.6146	10.13303
31.24583	336.6969	10.13205
31.25417	336.7774	10.13105
31.2625	336.8612	10.13006
31.27084	336.9469	10.12909
31.27917	337.0303	10.12811
31.2875	337.112	10.12714
31.29584	337.1965	10.12617
31.30416	337.2801	10.12521
31.3125	337.3637	10.12425
31.32084	337.4473	10.12325
31.32916	337.53	10.12226
31.3375	337.6148	10.12128
31.34583	337.695	10.12028
31.35416	337.7805	10.11927
31.3625	337.8675	10.11826
31.37083	337.9491	10.11727
31.37917	338.0322	10.11622
31.3875	338.114	10.11522
31.39584	338.1978	10.11419
31.40417	338.2826	10.11318
31.4125	338.3656	10.11218
31.42084	338.4463	10.11117
31.42916	338.5316	10.11019
31.4375	338.6161	10.1092
31.44584	338.6987	10.10818
31.45416	338.7812	10.10717
31.4625	338.865	10.10618
31.47083	338.9472	10.10515
31.47916	339.0322	10.10417
31.4875	339.1139	10.10307
31.49583	339.1979	10.10203
31.50417	339.2818	10.101
31.5125	339.3653	10.09995
31.52084	339.4482	10.09891
31.52917	339.5332	10.09788
31.5375	339.6152	10.09684
31.54584	339.6967	10.0958
31.55416	339.7802	10.09476
31.5625	339.8656	10.09365
31.57084	339.9533	10.09269
31.57916	340.0321	10.09163
31.5875	340.1174	10.09055
31.59583	340.1992	10.08947
31.60416	340.2821	10.0884
31.6125	340.3653	10.08729
31.62083	340.4508	10.08616
31.62917	340.533	10.08503
31.6375	340.6146	10.08391
31.64584	340.7004	10.08281
31.65417	340.7839	10.08172
31.6625	340.8674	10.08063
31.67084	340.9486	10.07959
31.67916	341.0324	10.07852
31.6875	341.1167	10.07745
31.69584	341.2	10.07641
31.70416	341.2791	10.07536
31.7125	341.3642	10.07432
31.72083	341.4563	10.07327
31.72916	341.5382	10.07222
31.7375	341.6164	10.0712
31.74583	341.6998	10.0702
31.75417	341.7834	10.06911
31.7625	341.8683	10.06802
31.77084	341.9528	10.06695
31.77917	342.0344	10.06588
31.7875	342.1168	10.06477
31.79584	342.2012	10.06366
31.80416	342.2846	10.06257
31.8125	342.3688	10.06145
31.82084	342.45	10.0603
31.82916	342.534	10.0591
31.8375	342.6188	10.05796
31.84583	342.7037	10.05684
31.85416	342.7877	10.05569
31.8625	342.8677	10.05453
31.87083	342.9538	10.05345
31.87917	343.035	10.05234
31.8875	343.1163	10.0512
31.89584	343.2022	10.05008
31.90417	343.2926	10.04897
31.9125	343.3681	10.04784
31.92084	343.4519	10.04673
31.92916	343.5353	10.04558
31.9375	343.6202	10.04449
31.94584	343.6987	10.04337
31.95416	343.7818	10.04222
31.9625	343.8675	10.04107
31.97083	343.9494	10.03994
31.97916	344.0342	10.0388
31.9875	344.1167	10.03763
31.99583	344.2007	10.03648
32.00416	344.2831	10.03533
32.0125	344.3695	10.03421
32.02083	344.4508	10.03304
32.02917	344.5334	10.03187
32.0375	344.6172	10.03068
32.04584	344.7035	10.02951
32.05416	344.7855	10.02833
32.0625	344.8686	10.02715
32.07084	344.9539	10.02598
32.07916	345.0354	10.02481
32.0875	345.1182	10.02359
32.09583	345.2002	10.02241
32.10417	345.2848	10.02123
32.1125	345.3672	10.02003
32.12084	345.4506	10.01885
32.12916	345.5347	10.01767
32.1375	345.6164	10.01648
32.14583	345.7018	10.0153
32.15417	345.786	10.01413
32.1625	345.8656	10.01292
32.17084	345.9525	10.01168
32.17916	346.0358	10.01047
32.1875	346.1178	10.00925
32.19584	346.202	10.00803
32.20416	346.2844	10.00683
32.2125	346.369	10.00564
32.22083	346.4528	10.00441
32.22917	346.5368	10.00315
32.2375	346.6172	10.00187
32.24584	346.7017	10.00064
32.25416	346.7841	9.999432
32.2625	346.8663	9.998153
32.27083	346.9605	9.996937
32.27917	347.0426	9.99572
32.2875	347.118	9.994484
32.29584	347.2033	9.993249
32.30416	347.2865	9.992014
32.3125	347.3754	9.990841
32.32084	347.4561	9.98965
32.32916	347.5352	9.988447
32.3375	347.619	9.987244
32.34583	347.7045	9.986034
32.35417	347.7845	9.984789
32.3625	347.8688	9.983535
32.37084	347.9512	9.982258
32.37916	348.038	9.980984
32.3875	348.1186	9.979754
32.39583	348.2012	9.978481
32.40417	348.284	9.977203
32.4125	348.3698	9.975916
32.42084	348.4544	9.974648
32.42916	348.536	9.973384
32.4375	348.6184	9.972125
32.44584	348.7039	9.970849
32.45416	348.7856	9.969593
32.4625	348.8692	9.968303
32.47083	348.9524	9.967007
32.47917	349.0345	9.965722
32.4875	349.1196	9.964431
32.49584	349.2008	9.96315
32.50416	349.2856	9.961922
32.5125	349.3699	9.960606
32.52083	349.4525	9.959305
32.52917	349.5361	9.958024
32.5375	349.6247	9.956719
32.54584	349.713	9.955431
32.55416	349.798	9.954101
32.5625	349.8794	9.952782
32.57084	349.9622	9.951492
32.57916	350.0461	9.95018
32.5875	350.1319	9.948801
32.59583	350.2138	9.947499
32.60417	350.2926	9.946172
32.6125	350.3698	9.944821
32.62084	350.4524	9.943501
32.62916	350.5374	9.942176
32.6375	350.6221	9.940874
32.64583	350.715	9.939578
32.65417	350.7961	9.938234
32.6625	350.8794	9.936889
32.67084	350.9629	9.935541
32.67916	351.0406	9.934184
32.6875	351.118	9.932838
32.69584	351.2019	9.931501
32.70416	351.2847	9.930138
32.7125	351.3674	9.928761
32.72083	351.4535	9.927411
32.72917	351.5353	9.926047
32.7375	351.6194	9.924681
32.74584	351.7014	9.9233
32.75416	351.7864	9.921926
32.7625	351.8673	9.920538
32.77083	351.9524	9.919155
32.77917	352.0365	9.917762
32.7875	352.1192	9.916403
32.79584	352.2045	9.915008
32.80416	352.2869	9.913571
32.8125	352.3687	9.912125
32.82084	352.4522	9.910702
32.82916	352.538	9.909321
32.8375	352.6194	9.907905
32.84583	352.7021	9.906499
32.85417	352.7862	9.905097
32.8625	352.8701	9.903719
32.87084	352.9539	9.902264
32.87916	353.0371	9.90083
32.8875	353.122	9.899407
32.89583	353.204	9.897991
32.90417	353.287	9.896574
32.9125	353.3704	9.895132
32.92084	353.4524	9.893702
32.92916	353.5368	9.892278
32.9375	353.6204	9.890806
32.94584	353.7028	9.889319
32.95416	353.7852	9.887906
32.9625	353.8684	9.886509
32.97083	353.955	9.885092
32.97917	354.0391	9.883652
32.9875	354.12	9.882209
32.99584	354.203	9.880774
33.00416	354.2872	9.879305
33.0125	354.3696	9.877845
33.02083	354.4564	9.876413
33.02917	354.5363	9.874976
33.0375	354.6192	9.873511
33.04584	354.7021	9.872031
33.05416	354.7881	9.870551
33.0625	354.8694	9.869074
33.07084	354.9526	9.867553
33.07916	355.0446	9.866082
33.0875	355.1302	9.864631
33.09583	355.2136	9.863116
33.10417	355.2968	9.861622
33.1125	355.3809	9.860151
33.12084	355.463	9.858602
33.12916	355.5486	9.857061
33.1375	355.6319	9.855551
33.14583	355.7132	9.854028
33.15417	355.7911	9.852561
33.1625	355.8718	9.850997
33.17084	355.9551	9.84946
33.17916	356.0355	9.847978
33.1875	356.1194	9.846449
33.19584	356.2031	9.844889
33.20416	356.2886	9.843436
33.2125	356.3712	9.841913
33.22083	356.453	9.840366
33.22917	356.5379	9.83883
33.2375	356.6211	9.837274
33.24584	356.7078	9.835743
33.25416	356.7963	9.834222
33.2625	356.8792	9.832674
33.27083	356.961	9.831125
33.27917	357.0454	9.829576
33.2875	357.1292	9.828036
33.29584	357.2111	9.826465
33.30416	357.2941	9.824889
33.3125	357.3731	9.823325
33.32084	357.4512	9.82175
33.32916	357.534	9.820181
33.3375	357.619	9.818585
33.34583	357.7018	9.817001
33.35417	357.7846	9.815405
33.3625	357.8668	9.813853
33.37084	357.9525	9.812204
33.37916	358.0322	9.810616
33.3875	358.1181	9.809015
33.39583	358.2011	9.807405
33.40417	358.2844	9.805788
33.4125	358.3676	9.804145
33.42084	358.4514	9.802481
33.42916	358.5344	9.800746
33.4375	358.6187	9.799097
33.44584	358.7002	9.797369
33.45416	358.7857	9.795686
33.4625	358.8685	9.794063
33.47083	358.9508	9.792422
33.47917	359.035	9.790772
33.4875	359.1168	9.789134
33.49584	359.202	9.787475
33.50416	359.287	9.785831
33.5125	359.368	9.784259
33.52083	359.4518	9.782599
33.52917	359.5347	9.780951
33.5375	359.6197	9.779303
33.54584	359.7009	9.777618
33.55416	359.7861	9.775898
33.5625	359.8684	9.774215
33.57084	359.9528	9.772501
33.57916	360.0346	9.770816
33.5875	360.1228	9.769147
33.59583	360.203	9.767461
33.60417	360.2854	9.765782
33.6125	360.3674	9.764082
33.62084	360.4524	9.762369
33.62916	360.5359	9.760672
33.6375	360.6194	9.758984
33.64583	360.7019	9.757212
33.65417	360.7843	9.755486
33.6625	360.8678	9.753772
33.67084	360.9518	9.752018
33.67916	361.036	9.750245
33.6875	361.1172	9.748462
33.69584	361.2035	9.746716
33.70416	361.287	9.744969
33.7125	361.3686	9.743216
33.72083	361.4538	9.741495
33.72917	361.5334	9.739785
33.7375	361.6176	9.738074
33.74584	361.6998	9.736332
33.75416	361.7844	9.734647
33.7625	361.8675	9.732941
33.77083	361.9519	9.731201
33.77917	362.0338	9.729454
33.7875	362.118	9.727709
33.79584	362.2028	9.725884
33.80416	362.2844	9.723999
33.8125	362.3768	9.722184
33.82084	362.4511	9.720364
33.82916	362.5345	9.718584
33.8375	362.6164	9.716712
33.84583	362.6998	9.714859
33.85417	362.7828	9.713048
33.8625	362.8648	9.711211
33.87084	362.9492	9.709374
33.87916	363.0322	9.707581
33.8875	363.115	9.705826
33.89583	363.1986	9.704019
33.90417	363.2806	9.702184
33.9125	363.3668	9.700285
33.92084	363.4484	9.698438
33.92916	363.5313	9.696588
33.9375	363.6148	9.694731
33.94584	363.697	9.692866
33.95416	363.7796	9.690996
33.9625	363.864	9.689124
33.97083	363.9464	9.687238
33.97917	364.0288	9.68532
33.9875	364.112	9.683418
33.99584	364.1968	9.681524
34.00416	364.2803	9.679603
34.0125	364.364	9.677697
34.02083	364.4456	9.675766
34.02917	364.527	9.673884
34.0375	364.6131	9.671955
34.04584	364.6933	9.670043
34.05416	364.78	9.668137
34.0625	364.8619	9.666238
34.07084	364.9431	9.664312
34.07916	365.0257	9.662426
34.0875	365.1116	9.660545
34.09583	365.1925	9.658619
34.10417	365.2772	9.656744
34.1125	365.3618	9.654816
34.12084	365.4466	9.652862
34.12916	365.5265	9.650874
34.1375	365.6085	9.648894
34.14583	365.6903	9.64692
34.15417	365.7744	9.64491
34.1625	365.8567	9.64288
34.17084	365.9408	9.640884
34.17916	366.025	9.638908
34.1875	366.1065	9.636895
34.19584	366.1906	9.63486
34.20416	366.2744	9.632875
34.2125	366.3573	9.630884
34.22083	366.4394	9.628894
34.22917	366.522	9.626897
34.2375	366.606	9.624926
34.24584	366.6907	9.622902
34.25416	366.7731	9.620851
34.2625	366.8567	9.618809
34.27083	366.9369	9.616766
34.27917	367.0225	9.614715
34.2875	367.1016	9.612652
34.29584	367.1867	9.610626
34.30416	367.2691	9.608559
34.3125	367.3545	9.606512
34.32084	367.4385	9.604416
34.32916	367.5212	9.602359
34.3375	367.6036	9.600301
34.34583	367.6877	9.598242
34.35417	367.77	9.596141
34.3625	367.8534	9.594071
34.37084	367.9336	9.592004
34.37916	368.019	9.589905
34.3875	368.1017	9.587841
34.39583	368.1841	9.585725
34.40417	368.2685	9.583672
34.4125	368.3497	9.581601
34.42084	368.4337	9.579501
34.42916	368.5175	9.577375
34.4375	368.6004	9.575278
34.44584	368.6829	9.573172
34.45416	368.7666	9.571056
34.4625	368.8504	9.568937
34.47083	368.9313	9.566766
34.47917	369.015	9.564601
34.4875	369.0969	9.562401
34.49584	369.1794	9.560225
34.50416	369.2629	9.558048
34.5125	369.3476	9.55586
34.52083	369.4304	9.553662
34.52917	369.5126	9.5514
34.5375	369.5941	9.549159
34.54584	369.6784	9.546938
34.55416	369.7629	9.544709
34.5625	369.8436	9.542484
34.57084	369.9274	9.540254
34.57916	370.0107	9.538039
34.5875	370.0948	9.535801
34.59583	370.179	9.533576
34.60417	370.2586	9.531361
34.6125	370.3412	9.529142
34.62084	370.4262	9.526869
34.62916	370.5079	9.524569
34.6375	370.5913	9.522316
34.64583	370.675	9.520068
34.65417	370.758	9.517831
34.6625	370.8432	9.515531
34.67084	370.9208	9.513257
34.67916	371.0078	9.510962
34.6875	371.0889	9.508649
34.69584	371.1734	9.506389
34.70416	371.2562	9.504169
34.7125	371.3372	9.501912
34.72083	371.421	9.499628
34.72917	371.5041	9.497374
34.7375	371.5866	9.495086
34.74584	371.6684	9.492801
34.75416	371.7522	9.490484
34.7625	371.8338	9.488162
34.77083	371.9179	9.485844
34.77917	371.9997	9.483514
34.7875	372.0826	9.481132
34.79584	372.1663	9.478778
34.80416	372.2496	9.476416
34.8125	372.332	9.474016
34.82084	372.416	9.471632
34.82916	372.4982	9.469243
34.8375	372.58	9.466849
34.84583	372.6648	9.464458
34.85417	372.749	9.462032
34.8625	372.8332	9.459582
34.87084	372.9135	9.457201
34.87916	372.9954	9.454809
34.8875	373.0786	9.452394
34.89583	373.1693	9.449965
34.90417	373.2565	9.447519
34.9125	373.337	9.445055
34.92084	373.4196	9.442628
34.92916	373.5042	9.440189
34.9375	373.5888	9.437769
34.94584	373.6708	9.435328
34.95416	373.7548	9.432834
34.9625	373.835	9.43036
34.97083	373.9182	9.427891
34.97917	374.0002	9.425399
34.9875	374.0845	9.422908
34.99584	374.1648	9.420434
35.00416	374.2505	9.417928
35.0125	374.3314	9.415399
35.02083	374.4138	9.412869
35.02917	374.4912	9.410369
35.0375	374.5706	9.407856
35.04584	374.6543	9.405269
35.05416	374.738	9.402704
35.0625	374.8209	9.400148
35.07084	374.905	9.397595
35.07916	374.9863	9.395032
35.0875	375.0678	9.392492
35.09583	375.1494	9.389922
35.10417	375.2348	9.38732
35.1125	375.3155	9.384711
35.12084	375.3993	9.382113
35.12916	375.4839	9.379569
35.1375	375.566	9.376978
35.14583	375.647	9.374359
35.15417	375.7314	9.371786
35.1625	375.8118	9.369162
35.17084	375.9007	9.366503
35.17916	375.9806	9.363907
35.1875	376.0612	9.361264
35.19584	376.1446	9.358642
35.20416	376.2284	9.356032
35.2125	376.3134	9.353399
35.22083	376.393	9.350734
35.22917	376.4742	9.348125
35.2375	376.5596	9.345399
35.24584	376.6438	9.342699
35.25416	376.7236	9.340045
35.2625	376.8091	9.337343
35.27083	376.894	9.334659
35.27917	376.9738	9.331895
35.2875	377.0574	9.329162
35.29584	377.1374	9.326446
35.30416	377.2211	9.323741
35.3125	377.304	9.320959
35.32084	377.386	9.318256
35.32916	377.4708	9.315528
35.3375	377.5529	9.312715
35.34583	377.6364	9.309903
35.35417	377.7208	9.307132
35.3625	377.8028	9.304431
35.37084	377.8852	9.301652
35.37916	377.968	9.29884
35.3875	378.051	9.296014
35.39583	378.1326	9.293234
35.40417	378.2156	9.290399
35.4125	378.2976	9.287556
35.42084	378.3782	9.284751
35.42916	378.465	9.281972
35.4375	378.5491	9.279166
35.44584	378.629	9.276303
35.45416	378.7114	9.273499
35.4625	378.7935	9.27063
35.47083	378.8786	9.267782
35.47917	378.962	9.26491
35.4875	379.0433	9.262059
35.49584	379.1269	9.259228
35.50416	379.2078	9.256384
35.5125	379.2912	9.253514
35.52083	379.3719	9.250601
35.52917	379.4571	9.247688
35.5375	379.5395	9.244699
35.54584	379.6209	9.241791
35.55416	379.7046	9.238859
35.5625	379.7873	9.235918
35.57084	379.8694	9.233016
35.57916	379.9513	9.230011
35.5875	380.0356	9.227035
35.59583	380.1172	9.224053
35.60417	380.1992	9.221078
35.6125	380.2834	9.218106
35.62084	380.3662	9.215132
35.62916	380.448	9.212134
35.6375	380.5316	9.20914
35.64583	380.6136	9.206152
35.65417	380.697	9.203082
35.6625	380.7783	9.200094
35.67084	380.8634	9.197024
35.67916	380.951	9.193878
35.6875	381.0256	9.190788
35.69584	381.1113	9.18768
35.70416	381.1938	9.184613
35.7125	381.2768	9.181506
35.72083	381.3576	9.178394
35.72917	381.442	9.175288
35.7375	381.5232	9.172209
35.74584	381.6096	9.16911
35.75416	381.6906	9.166024
35.7625	381.7715	9.162991
35.77083	381.8535	9.159894
35.77917	381.9391	9.156795
35.7875	382.0216	9.153668
35.79584	382.1088	9.150569
35.80416	382.195	9.147444
35.8125	382.278	9.144218
35.82084	382.3598	9.141012
35.82916	382.445	9.137816
35.8375	382.524	9.134574
35.84583	382.6085	9.131369
35.85417	382.6902	9.128211
35.8625	382.7744	9.124995
35.87084	382.856	9.121746
35.87916	382.9391	9.118503
35.8875	383.0203	9.115308
35.89583	383.1039	9.112153
35.90417	383.184	9.108944
35.9125	383.2724	9.105709
35.92084	383.352	9.102512
35.92916	383.4336	9.099275
35.9375	383.5169	9.095986
35.94584	383.6	9.092705
35.95416	383.6828	9.08942
35.9625	383.7667	9.086122
35.97083	383.8478	9.082781
35.97917	383.9326	9.079454
35.9875	384.0126	9.076105
35.99584	384.0973	9.072816
36.00416	384.1803	9.069475
36.0125	384.2599	9.066118
36.02083	384.3352	9.062734
36.02917	384.4181	9.059363
36.0375	384.504	9.055985
36.04584	384.5824	9.052599
36.05416	384.6656	9.049194
36.0625	384.7468	9.045789
36.07084	384.8312	9.042391
36.07916	384.915	9.038925
36.0875	384.9961	9.035506
36.09583	385.0794	9.03208
36.10417	385.1629	9.028656
36.1125	385.2442	9.02523
36.12084	385.3313	9.021801
36.12916	385.4196	9.01836
36.1375	385.4996	9.01493
36.14583	385.5833	9.011488
36.15417	385.6586	9.008022
36.1625	385.7412	9.004525
36.17084	385.827	9.001038
36.17916	385.9061	8.997522
36.1875	385.9897	8.994012
36.19584	386.0706	8.9905
36.20416	386.1542	8.986944
36.2125	386.2384	8.983341
36.22083	386.3215	8.979719
36.22917	386.4074	8.976063
36.2375	386.4954	8.972445
36.24584	386.5791	8.968799
36.25416	386.6592	8.965109
36.2625	386.7446	8.961395
36.27083	386.8253	8.957624
36.27917	386.9006	8.953882
36.2875	386.9824	8.950136
36.29584	387.0679	8.946391
36.30416	387.1476	8.942621
36.3125	387.232	8.938838
36.32084	387.313	8.935005
36.32916	387.3946	8.931259
36.3375	387.481	8.927556
36.34583	387.5633	8.923862
36.35417	387.6475	8.920206
36.3625	387.7262	8.916503
36.37084	387.8119	8.912814
36.37916	387.8965	8.909109
36.3875	387.9778	8.905439
36.39583	388.0606	8.901762
36.40417	388.1469	8.898099
36.4125	388.2275	8.894391
36.42084	388.3168	8.890606
36.42916	388.3953	8.886805
36.4375	388.4792	8.882959
36.44584	388.5619	8.879144
36.45416	388.6459	8.875259
36.4625	388.7289	8.871369
36.47083	388.8117	8.867508
36.47917	388.8958	8.863655
36.4875	388.9776	8.859764
36.49584	389.0606	8.855864
36.50416	389.1436	8.851991
36.5125	389.2275	8.84815
36.52083	389.3089	8.844318
36.52917	389.3928	8.840438
36.5375	389.4776	8.836592
36.54584	389.5604	8.832734
36.55416	389.6455	8.828806
36.5625	389.7266	8.824878
36.57084	389.811	8.820937
36.57916	389.8953	8.817022
36.5875	389.9772	8.813046
36.59583	390.0598	8.809003
36.60417	390.145	8.804985
36.6125	390.2265	8.800926
36.62084	390.3115	8.796851
36.62916	390.3938	8.79278
36.6375	390.4768	8.788665
36.64583	390.561	8.784618
36.65417	390.6455	8.780494
36.6625	390.7298	8.776301
36.67084	390.8106	8.772131
36.67916	390.8948	8.767981
36.6875	390.9788	8.7638
36.69584	391.0605	8.759603
36.70416	391.1437	8.755426
36.7125	391.229	8.751303
36.72083	391.3141	8.747236
36.72917	391.3997	8.743019
36.7375	391.4797	8.738861
36.74584	391.568	8.734762
36.75416	391.6572	8.730626
36.7625	391.738	8.726456
36.77083	391.8218	8.722266
36.77917	391.906	8.718112
36.7875	391.989	8.713912
36.79584	392.0714	8.70963
36.80416	392.1564	8.705362
36.8125	392.2405	8.701094
36.82084	392.3216	8.696793
36.82916	392.4084	8.6924
36.8375	392.4904	8.688028
36.84583	392.5684	8.683626
36.85417	392.6485	8.679266
36.8625	392.7306	8.674872
36.87084	392.8154	8.67047
36.87916	392.898	8.666053
36.8875	392.9817	8.661561
36.89583	393.0656	8.657106
36.90417	393.1478	8.652696
36.9125	393.2304	8.648253
36.92084	393.3154	8.643772
36.92916	393.3971	8.639312
36.9375	393.4815	8.634796
36.94584	393.5648	8.630282
36.95416	393.6479	8.625764
36.9625	393.7306	8.621212
36.97083	393.8141	8.616661
36.97917	393.8976	8.612101
36.9875	393.9844	8.607545
36.99584	394.069	8.603045
37.00416	394.1534	8.598526
37.0125	394.235	8.594025
37.02083	394.3195	8.589526
37.02917	394.4041	8.584984
37.0375	394.4912	8.580444
37.04584	394.5744	8.575881
37.05416	394.6588	8.571322
37.0625	394.744	8.566731
37.07084	394.8286	8.562064
37.07916	394.9164	8.557368
37.0875	394.9972	8.55271
37.09583	395.0856	8.547962
37.10417	395.1697	8.54325
37.1125	395.2533	8.538531
37.12084	395.3384	8.533758
37.12916	395.4202	8.529012
37.1375	395.5079	8.524225
37.14583	395.5946	8.519429
37.15417	395.6776	8.514668
37.1625	395.7634	8.509872
