Time (min)	Temperature (C)	Weight (mg)
91.80834	110.8451	10.90706
91.8375	110.8665	10.90702
91.86668	110.8905	10.90696
91.9	110.9232	10.9069
91.92918	110.9531	10.90689
91.95832	110.9823	10.90687
91.99168	111.0175	10.90681
92.02082	111.0454	10.90671
92.05	111.0736	10.90659
92.08332	111.1072	10.90634
92.1125	111.135	10.9062
92.14168	111.1652	10.90618
92.175	111.1988	10.90624
92.20416	111.228	10.90626
92.23334	111.2545	10.90625
92.26668	111.288	10.90621
92.29582	111.3172	10.90616
92.325	111.3447	10.90605
92.35834	111.3779	10.90595
92.3875	111.4048	10.90588
92.41666	111.4376	10.9057
92.45	111.4695	10.90557
92.47916	111.4992	10.90561
92.50834	111.528	10.9056
92.54166	111.5622	10.90545
92.57082	111.5898	10.90544
92.60001	111.618	10.90549
92.63334	111.6524	10.90554
92.6625	111.6832	10.90547
92.69166	111.7125	10.90539
92.72501	111.7459	10.90525
92.75416	111.7738	10.9052
92.78332	111.8042	10.90518
92.81666	111.838	10.90514
92.84582	111.8651	10.90507
92.875	111.8941	10.905
92.90832	111.927	10.90492
92.9375	111.958	10.90481
92.96668	111.9857	10.90476
93	112.0169	10.90477
93.02918	112.0476	10.90488
93.05834	112.0781	10.90485
93.09168	112.1101	10.9048
93.12084	112.1389	10.90472
93.15	112.1684	10.90465
93.18334	112.2014	10.90446
93.2125	112.2303	10.90437
93.24168	112.2582	10.90434
93.275	112.2902	10.90434
93.30418	112.321	10.90424
93.33332	112.35	10.90417
93.36668	112.3826	10.90411
93.39582	112.4104	10.90407
93.425	112.4411	10.90407
93.45832	112.4743	10.90402
93.4875	112.5045	10.90397
93.51668	112.5318	10.90384
93.55	112.5674	10.90376
93.57916	112.5949	10.90369
93.60834	112.6251	10.90365
93.64168	112.6588	10.90358
93.67082	112.686	10.90346
93.7	112.7159	10.90338
93.73334	112.7501	10.90332
93.7625	112.779	10.9033
93.79166	112.8068	10.90326
93.825	112.8418	10.90321
93.85416	112.871	10.90311
93.88334	112.8988	10.90304
93.91666	112.9328	10.90298
93.94582	112.961	10.9029
93.97501	112.9898	10.90285
94.00834	113.023	10.90275
94.0375	113.0514	10.90263
94.06666	113.0818	10.90242
94.10001	113.1148	10.90245
94.12916	113.1457	10.90255
94.15832	113.1744	10.90263
94.19166	113.211	10.90252
94.22082	113.247	10.90239
94.25	113.2783	10.90234
94.28332	113.3006	10.90226
94.3125	113.3285	10.90225
94.34168	113.3573	10.90219
94.375	113.3899	10.90211
94.40418	113.4195	10.90211
94.43334	113.4516	10.90208
94.46668	113.4812	10.90194
94.49584	113.5097	10.90182
94.525	113.5397	10.90177
94.55834	113.5736	10.90161
94.5875	113.6028	10.90144
94.61668	113.6338	10.90134
94.65	113.6654	10.90131
94.67918	113.6942	10.90138
94.70832	113.724	10.90142
94.74168	113.7554	10.90145
94.77082	113.784	10.90125
94.8	113.8154	10.90114
94.83332	113.8581	10.90113
94.8625	113.8767	10.9012
94.89168	113.9059	10.90116
94.925	113.9405	10.9011
94.95416	113.9694	10.90102
94.98334	113.998	10.90099
95.01668	114.0309	10.90087
95.04582	114.0607	10.90078
95.075	114.0912	10.90069
95.10834	114.1244	10.90066
95.1375	114.1544	10.90055
95.16666	114.1841	10.90041
95.2	114.2173	10.90027
95.22916	114.2458	10.90025
95.25834	114.276	10.90025
95.29166	114.3087	10.90024
95.32082	114.337	10.90021
95.35001	114.3667	10.90019
95.38334	114.4011	10.90009
95.4125	114.4298	10.9
95.44166	114.4606	10.89992
95.47501	114.4944	10.89988
95.50416	114.5234	10.89986
95.53332	114.5509	10.89982
95.56666	114.5861	10.89972
95.59582	114.6154	10.89967
95.625	114.6446	10.89965
95.65832	114.6798	10.89957
95.6875	114.7091	10.89942
95.71668	114.7374	10.89926
95.75	114.7708	10.89923
95.77918	114.7998	10.89925
95.80834	114.8289	10.8992
95.84168	114.861	10.89912
95.87084	114.891	10.89907
95.9	114.9203	10.89903
95.93334	114.9555	10.89896
95.9625	114.9818	10.89876
95.99168	115.0136	10.89857
96.025	115.0458	10.89851
96.05418	115.0755	10.89855
96.08332	115.1037	10.89856
96.11668	115.1354	10.8985
96.14582	115.1657	10.89842
96.175	115.1962	10.89834
96.20832	115.2283	10.8983
96.2375	115.2586	10.89824
96.26668	115.2976	10.8981
96.3	115.3338	10.89799
96.32916	115.3615	10.89798
96.35834	115.3794	10.89807
96.39168	115.4126	10.89804
96.42082	115.442	10.89798
96.45	115.4728	10.89786
96.48334	115.5056	10.89777
96.5125	115.5363	10.89772
96.54166	115.5645	10.89768
96.575	115.5957	10.89759
96.60416	115.6267	10.89749
96.63334	115.6544	10.89745
96.66666	115.6891	10.8974
96.69582	115.7196	10.89731
96.72501	115.7478	10.89724
96.75834	115.7789	10.89712
96.7875	115.8095	10.89708
96.81666	115.8388	10.897
96.85001	115.8737	10.89694
96.87916	115.9007	10.89686
96.90832	115.9325	10.89682
96.94166	115.9633	10.8968
96.97082	115.9904	10.8968
97	116.0222	10.89672
97.03332	116.0547	10.8966
97.0625	116.0853	10.89651
97.09168	116.1138	10.89642
97.125	116.1458	10.89639
97.15418	116.1738	10.89638
97.18334	116.204	10.89634
97.21668	116.2387	10.89629
97.24584	116.2686	10.89617
97.275	116.2953	10.89595
97.30834	116.3306	10.89574
97.3375	116.3595	10.89572
97.36668	116.3887	10.8958
97.4	116.421	10.89579
97.42918	116.4514	10.89575
97.45832	116.4804	10.89562
97.49168	116.513	10.89551
97.52082	116.5421	10.89535
97.55	116.5799	10.8952
97.58332	116.6146	10.89512
97.6125	116.6411	10.8952
97.64168	116.6623	10.89526
97.675	116.6982	10.89524
97.70416	116.7342	10.89513
97.73334	116.7623	10.89502
97.76668	116.7863	10.89499
97.79582	116.8133	10.89494
97.825	116.8397	10.8948
97.85834	116.8743	10.89462
97.8875	116.9024	10.89461
97.91666	116.9323	10.89462
97.95	116.9659	10.89464
97.97916	116.9959	10.89452
98.00834	117.0239	10.89443
98.04166	117.0566	10.89438
98.07082	117.0873	10.8944
98.10001	117.1138	10.89434
98.13334	117.1473	10.89425
98.1625	117.1743	10.89415
98.19166	117.2047	10.89415
98.22501	117.2392	10.89402
98.25416	117.2686	10.89391
98.28332	117.2974	10.89374
98.31666	117.3292	10.89351
98.34582	117.3583	10.8934
98.375	117.3849	10.89337
98.40832	117.4183	10.89345
98.4375	117.4468	10.89336
98.46668	117.4783	10.89332
98.5	117.5118	10.89335
98.52918	117.539	10.8934
98.55834	117.57	10.89326
98.59168	117.6035	10.89296
98.62084	117.6319	10.89286
98.65	117.659	10.89295
98.68334	117.6934	10.8931
98.7125	117.7237	10.89302
98.74168	117.751	10.89288
98.775	117.7843	10.89269
98.80418	117.8111	10.89262
98.83332	117.8425	10.89265
98.86668	117.8746	10.89266
98.89582	117.9045	10.89264
98.925	117.9392	10.89258
98.95832	117.9661	10.89244
98.9875	117.9946	10.89237
99.01668	118.0244	10.89232
99.05	118.0564	10.89222
99.07916	118.0868	10.8921
99.10834	118.1159	10.89203
99.14168	118.1492	10.89201
99.17082	118.1791	10.89195
99.2	118.2082	10.89192
99.23334	118.2401	10.89174
99.2625	118.2689	10.89166
99.29166	118.2971	10.89162
99.325	118.3298	10.89167
99.35416	118.3569	10.89163
99.38334	118.3876	10.89146
99.41666	118.4221	10.89122
99.44582	118.4526	10.89112
99.47501	118.4799	10.8911
99.50834	118.5139	10.8911
99.5375	118.5414	10.89106
99.56666	118.5706	10.89103
99.60001	118.6068	10.89088
99.62916	118.6355	10.8907
99.65832	118.6635	10.89054
99.69166	118.6966	10.89056
99.72082	118.7254	10.89062
99.75	118.7535	10.89066
99.78332	118.7877	10.89064
99.8125	118.8166	10.89054
99.84168	118.844	10.89047
99.875	118.8773	10.8904
99.90418	118.9049	10.89037
99.93334	118.9367	10.89036
99.96668	118.9725	10.89032
99.99584	118.9975	10.89024
100.025	119.0268	10.89007
100.0583	119.0614	10.88998
100.0875	119.0899	10.88988
100.1167	119.1192	10.88991
100.15	119.1514	10.88985
100.1792	119.1814	10.88983
100.2083	119.2113	10.88973
100.2417	119.2436	10.88963
100.2708	119.2797	10.88953
100.3	119.3031	10.88949
100.3333	119.3348	10.88942
100.3625	119.364	10.88932
100.3917	119.392	10.88923
100.425	119.4265	10.88908
100.4542	119.4534	10.8889
100.4833	119.4873	10.88878
100.5167	119.5252	10.88875
100.5458	119.5425	10.88875
100.575	119.5712	10.88868
100.6083	119.6043	10.88864
100.6375	119.6347	10.88862
100.6667	119.6648	10.88856
100.7	119.6978	10.88842
100.7292	119.7255	10.88838
100.7583	119.754	10.88837
100.7917	119.7881	10.88844
100.8208	119.8158	10.88846
100.85	119.8436	10.88839
100.8833	119.8776	10.88818
100.9125	119.9093	10.88802
100.9417	119.9377	10.88788
100.975	119.9713	10.88778
101.0042	119.9993	10.88774
101.0333	120.0298	10.88772
101.0667	120.0611	10.88771
101.0958	120.0906	10.88768
101.125	120.1186	10.88767
101.1583	120.1515	10.88755
101.1875	120.1817	10.88748
101.2167	120.2129	10.88745
101.25	120.2423	10.88737
101.2792	120.2711	10.8872
101.3083	120.3012	10.88708
101.3417	120.3349	10.88703
101.3708	120.3629	10.887
101.4	120.3922	10.88694
101.4333	120.426	10.88692
101.4625	120.4531	10.8869
101.4917	120.4818	10.88682
101.525	120.5151	10.88674
101.5542	120.5465	10.88667
101.5833	120.5732	10.88668
101.6167	120.6062	10.88669
101.6458	120.6352	10.88662
101.675	120.6642	10.88653
101.7083	120.699	10.88645
101.7375	120.7276	10.8864
101.7667	120.7583	10.88633
101.8	120.7904	10.88622
101.8292	120.8187	10.88618
101.8583	120.8484	10.88612
101.8917	120.8812	10.88604
101.9208	120.91	10.88599
101.95	120.9383	10.88596
101.9833	120.9724	10.88588
102.0125	121.001	10.88573
102.0417	121.0308	10.88561
102.075	121.0625	10.88554
102.1042	121.0917	10.88548
102.1333	121.1218	10.88539
102.1667	121.1551	10.8853
102.1958	121.1842	10.88512
102.225	121.215	10.88498
102.2583	121.2472	10.88487
102.2875	121.2868	10.88492
102.3167	121.3145	10.88497
102.35	121.3369	10.88491
102.3792	121.3652	10.88485
102.4083	121.3933	10.88472
102.4417	121.4264	10.88452
102.4708	121.4542	10.88434
102.5	121.4848	10.88434
102.5333	121.519	10.88447
102.5625	121.5538	10.88451
102.5917	121.578	10.88446
102.625	121.6104	10.88443
102.6542	121.6379	10.88442
102.6833	121.6652	10.88434
102.7167	121.7009	10.88423
102.7458	121.7294	10.88412
102.775	121.7576	10.88386
102.8083	121.7911	10.88372
102.8375	121.82	10.88366
102.8667	121.8491	10.88378
102.9	121.8836	10.88359
102.9292	121.9115	10.8834
102.9583	121.9421	10.88333
102.9917	121.9746	10.88332
103.0208	122.0002	10.88322
103.05	122.0306	10.8831
103.0833	122.0639	10.88311
103.1125	122.0924	10.88321
103.1417	122.1203	10.8832
103.175	122.1553	10.88316
103.2042	122.1835	10.88306
103.2333	122.216	10.88297
103.2667	122.2464	10.88294
103.2958	122.2749	10.88289
103.325	122.3032	10.88282
103.3583	122.3352	10.88269
103.3875	122.3664	10.88259
103.4167	122.395	10.88243
103.45	122.4296	10.88225
103.4792	122.4575	10.88223
103.5083	122.4848	10.88222
103.5417	122.5199	10.88219
103.5708	122.5468	10.8821
103.6	122.5746	10.88205
103.6333	122.6074	10.88196
103.6625	122.6378	10.88184
103.6917	122.6667	10.88178
103.725	122.7005	10.88172
103.7542	122.7288	10.8817
103.7833	122.7573	10.88158
103.8167	122.7906	10.88143
103.8458	122.8213	10.88138
103.875	122.8521	10.88138
103.9083	122.8826	10.88132
103.9375	122.912	10.88122
103.9667	122.9423	10.88122
104	122.9743	10.88119
104.0292	123.0044	10.8811
104.0583	123.0324	10.88093
104.0917	123.0648	10.88073
104.1208	123.0947	10.88064
104.15	123.1245	10.8807
104.1833	123.1555	10.88076
104.2125	123.1864	10.88075
104.2417	123.2142	10.88058
104.275	123.2487	10.88041
104.3042	123.2776	10.88027
104.3333	123.306	10.88025
104.3667	123.3394	10.88018
104.3958	123.3692	10.88014
104.425	123.3986	10.88015
104.4583	123.4313	10.88018
104.4875	123.4596	10.88008
104.5167	123.4896	10.87998
104.55	123.5219	10.87989
104.5792	123.5519	10.8798
104.6083	123.5829	10.87971
104.6417	123.6132	10.87964
104.6708	123.6417	10.87959
104.7	123.6712	10.87958
104.7333	123.7053	10.8795
104.7625	123.7337	10.87944
104.7917	123.7639	10.87922
104.825	123.7958	10.87908
104.8542	123.8257	10.87903
104.8834	123.8551	10.87907
104.9166	123.8876	10.87902
104.9458	123.9148	10.87893
104.975	123.9459	10.87874
105.0084	123.9787	10.87865
105.0375	124.0086	10.87861
105.0666	124.038	10.8786
105.1	124.0755	10.87844
105.1292	124.1137	10.87839
105.1584	124.1415	10.87842
105.1916	124.1743	10.87842
105.2208	124.1918	10.87826
105.25	124.2199	10.87802
105.2834	124.2526	10.87785
105.3125	124.2822	10.87783
105.3416	124.3137	10.87788
105.375	124.345	10.87795
105.4042	124.3754	10.87797
105.4334	124.4041	10.87785
105.4666	124.4376	10.87769
105.4958	124.4667	10.87752
105.525	124.4955	10.8774
105.5584	124.5283	10.87731
105.5875	124.5578	10.87736
105.6167	124.586	10.87744
105.65	124.6186	10.87744
105.6792	124.6488	10.87739
105.7083	124.6783	10.87724
105.7417	124.7111	10.87713
105.7708	124.7404	10.87703
105.8	124.7698	10.877
105.8333	124.8036	10.87692
105.8625	124.8324	10.87683
105.8917	124.8609	10.87676
105.925	124.8946	10.87656
105.9542	124.9259	10.87646
105.9834	124.9538	10.8764
106.0167	124.9879	10.87643
106.0458	125.0179	10.87637
106.075	125.0461	10.87639
106.1084	125.0796	10.87634
106.1375	125.1069	10.87624
106.1666	125.1451	10.87608
106.2	125.1838	10.87595
106.2292	125.2007	10.87587
106.2584	125.2298	10.87578
106.2916	125.2621	10.8757
106.3208	125.2922	10.87562
106.35	125.3223	10.87544
106.3834	125.354	10.87516
106.4125	125.3858	10.87504
106.4416	125.4135	10.87511
106.475	125.4473	10.87532
106.5042	125.4766	10.87528
106.5334	125.506	10.87523
106.5666	125.5392	10.87508
106.5958	125.5654	10.87499
106.625	125.5954	10.8749
106.6584	125.629	10.87483
106.6875	125.6584	10.87482
106.7166	125.6887	10.87479
106.75	125.7204	10.87476
106.7792	125.75	10.8747
106.8084	125.7797	10.87465
106.8416	125.8116	10.87457
106.8708	125.8414	10.87445
106.9	125.8714	10.87423
106.9334	125.905	10.87407
106.9625	125.9323	10.87398
106.9917	125.962	10.87397
107.025	125.9971	10.87396
107.0542	126.0319	10.87402
107.0833	126.0533	10.87397
107.1167	126.0878	10.87392
107.1458	126.1155	10.87383
107.175	126.1456	10.87375
107.2083	126.1784	10.8737
107.2375	126.2168	10.87369
107.2667	126.2359	10.87355
107.3	126.2695	10.87329
107.3292	126.2985	10.87306
107.3584	126.3288	10.87304
107.3917	126.3606	10.87312
107.4208	126.3914	10.87317
107.45	126.4178	10.87307
107.4834	126.4553	10.87301
107.5125	126.4818	10.873
107.5416	126.5104	10.873
107.575	126.5445	10.87288
107.6042	126.5744	10.87279
107.6334	126.6016	10.87259
107.6666	126.6332	10.87246
107.6958	126.6649	10.87241
107.725	126.6941	10.8725
107.7584	126.7266	10.87235
107.7875	126.7548	10.87216
107.8166	126.7859	10.87194
107.85	126.8168	10.87193
107.8792	126.8456	10.87196
107.9084	126.8744	10.87209
107.9416	126.9064	10.872
107.9708	126.9354	10.87178
108	126.9644	10.8716
108.0334	126.9963	10.87156
108.0625	127.0249	10.87163
108.0916	127.056	10.87159
108.125	127.0899	10.87136
108.1542	127.1176	10.87112
108.1834	127.1453	10.87096
108.2166	127.1798	10.87081
108.2458	127.2081	10.87079
108.275	127.2389	10.87084
108.3084	127.2703	10.87089
108.3375	127.2977	10.87087
108.3667	127.3287	10.87084
108.4	127.3601	10.87086
108.4292	127.3906	10.8708
108.4583	127.4182	10.87074
108.4917	127.4506	10.87068
108.5208	127.4821	10.87064
108.55	127.5091	10.87053
108.5833	127.541	10.87048
108.6125	127.5721	10.87044
108.6417	127.5995	10.87042
108.675	127.6337	10.87036
108.7042	127.6598	10.87024
108.7334	127.6893	10.87016
108.7667	127.7233	10.87006
108.7958	127.7529	10.87002
108.825	127.7816	10.86989
108.8584	127.8165	10.86975
108.8875	127.8441	10.86964
108.9166	127.8744	10.86962
108.95	127.906	10.8696
108.9792	127.9345	10.86952
109.0084	127.9653	10.8695
109.0416	127.9992	10.86944
109.0708	128.0291	10.86941
109.1	128.0571	10.86933
109.1334	128.0878	10.86926
109.1625	128.1187	10.86919
109.1916	128.1489	10.8691
109.225	128.1813	10.86893
109.2542	128.2101	10.86871
109.2834	128.2382	10.86858
109.3166	128.2704	10.86858
109.3458	128.299	10.86866
109.375	128.3317	10.86868
109.4084	128.3634	10.86866
109.4375	128.3912	10.86855
109.4666	128.4226	10.86848
109.5	128.4552	10.86835
109.5292	128.4838	10.86822
109.5584	128.5146	10.86809
109.5916	128.5454	10.86807
109.6208	128.5753	10.86807
109.65	128.6055	10.86804
109.6834	128.6382	10.86799
109.7125	128.6654	10.86789
109.7417	128.6973	10.86783
109.775	128.7294	10.86772
109.8042	128.7599	10.86763
109.8333	128.7878	10.86749
109.8667	128.8224	10.86736
109.8958	128.851	10.86732
109.925	128.879	10.86727
109.9583	128.9118	10.86723
109.9875	128.945	10.86721
110.0167	128.9719	10.86712
110.05	129.0061	10.86702
110.0792	129.0358	10.86695
110.1084	129.0611	10.86689
110.1417	129.0954	10.8668
110.1708	129.1261	10.86674
110.2	129.1552	10.86668
110.2334	129.1935	10.86657
110.2625	129.2178	10.86649
110.2916	129.2481	10.86648
110.325	129.2828	10.86634
110.3542	129.3107	10.86623
110.3834	129.3417	10.86616
110.4166	129.3727	10.86613
110.4458	129.4021	10.86599
110.475	129.4314	10.86588
110.5084	129.4641	10.86585
110.5375	129.4922	10.86585
110.5666	129.5354	10.86582
110.6	129.5639	10.86571
110.6292	129.5843	10.86564
110.6584	129.6141	10.8656
110.6916	129.6474	10.86556
110.7208	129.6772	10.86552
110.75	129.7065	10.86544
110.7834	129.7433	10.86528
110.8125	129.7686	10.8651
110.8416	129.7978	10.86494
110.875	129.8321	10.86493
110.9042	129.8623	10.86496
110.9334	129.8907	10.86499
110.9666	129.9222	10.86498
110.9958	129.9512	10.86488
111.025	129.9792	10.86473
111.0584	130.0127	10.86463
111.0875	130.0422	10.86464
111.1167	130.0695	10.86459
111.15	130.1019	10.86445
111.1792	130.1318	10.86434
111.2083	130.1607	10.86429
111.2417	130.1923	10.86423
111.2708	130.2238	10.86414
111.3	130.2522	10.86402
111.3333	130.2852	10.86397
111.3625	130.3147	10.8639
111.3917	130.3453	10.8638
111.425	130.3768	10.86378
111.4542	130.4064	10.86384
111.4834	130.4352	10.86374
111.5167	130.4815	10.86357
111.5458	130.5101	10.86348
111.575	130.5312	10.86337
111.6084	130.5578	10.86324
111.6375	130.5872	10.86321
111.6666	130.6137	10.86318
111.7	130.6476	10.86313
111.7292	130.6776	10.86303
111.7584	130.7094	10.86294
111.7916	130.7499	10.86278
111.8208	130.7702	10.86276
111.85	130.797	10.86266
111.8834	130.8291	10.86246
111.9125	130.8578	10.86234
111.9416	130.8865	10.86239
111.975	130.921	10.86254
112.0042	130.95	10.86257
112.0334	130.9888	10.86251
112.0666	131.012	10.86236
112.0958	131.0402	10.86222
112.125	131.0684	10.86211
112.1584	131.1019	10.86198
112.1875	131.1317	10.8619
112.2166	131.1602	10.86187
112.25	131.1931	10.86182
112.2792	131.2222	10.86179
112.3084	131.2519	10.86174
112.3416	131.2849	10.86169
112.3708	131.3122	10.86159
112.4	131.3419	10.86154
112.4334	131.3748	10.86147
112.4625	131.4056	10.86141
112.4917	131.4328	10.86134
112.525	131.4669	10.86128
112.5542	131.4951	10.86118
112.5833	131.5255	10.86114
112.6167	131.558	10.86101
112.6458	131.5884	10.86084
112.675	131.618	10.8607
112.7083	131.6489	10.86062
112.7375	131.6799	10.86063
112.7667	131.7096	10.8606
112.8	131.7412	10.86057
112.8292	131.7702	10.8605
112.8584	131.8036	10.86048
112.8917	131.8336	10.86035
112.9208	131.8622	10.86027
112.95	131.8918	10.86008
112.9834	131.9254	10.86
113.0125	131.9531	10.85992
113.0416	131.9822	10.85984
113.075	132.0164	10.85962
113.1042	132.046	10.85958
113.1334	132.0764	10.85953
113.1666	132.1075	10.85944
113.1958	132.1389	10.85944
113.225	132.1668	10.85948
113.2584	132.2014	10.85947
113.2875	132.2307	10.85938
113.3166	132.2609	10.85931
113.35	132.2949	10.85922
113.3792	132.3226	10.85914
113.4084	132.3525	10.85913
113.4416	132.3864	10.8591
113.4708	132.4192	10.85901
113.5	132.4451	10.85892
113.5334	132.4759	10.85885
113.5625	132.507	10.85879
113.5916	132.5361	10.85856
113.625	132.5701	10.85843
113.6542	132.5976	10.85836
113.6834	132.6268	10.85828
113.7166	132.6631	10.85811
113.7458	132.6924	10.85816
113.775	132.7204	10.85822
113.8084	132.7538	10.85806
113.8375	132.7825	10.85786
113.8667	132.8133	10.85785
113.9	132.8482	10.85795
113.9292	132.8767	10.85802
113.9583	132.9031	10.85782
113.9917	132.9509	10.85754
114.0208	132.9781	10.8574
114.05	132.9962	10.85745
114.0833	133.0303	10.85752
114.1125	133.0586	10.85748
114.1417	133.0881	10.85733
114.175	133.1214	10.85709
114.2042	133.1486	10.85694
114.2334	133.1802	10.85699
114.2667	133.2146	10.85706
114.2958	133.2414	10.85709
114.325	133.2712	10.8571
114.3584	133.3049	10.85694
114.3875	133.3341	10.8568
114.4166	133.3615	10.8567
114.45	133.3942	10.85668
114.4792	133.4244	10.85662
114.5084	133.4535	10.85652
114.5416	133.4865	10.8564
114.5708	133.5177	10.85631
114.6	133.5465	10.8563
114.6334	133.5789	10.85619
114.6625	133.6084	10.85617
114.6916	133.6381	10.85622
114.725	133.6714	10.8563
114.7542	133.7014	10.85617
114.7834	133.7314	10.85603
114.8166	133.7654	10.85593
114.8458	133.7944	10.85586
114.875	133.8229	10.85574
114.9084	133.8578	10.85575
114.9375	133.8858	10.85572
114.9666	133.9254	10.8557
115	133.9586	10.85559
115.0292	133.9886	10.85554
115.0584	134.0134	10.85538
115.0916	134.0385	10.85529
115.1208	134.0683	10.85522
115.15	134.0976	10.85519
115.1834	134.1302	10.85512
115.2125	134.1579	10.85511
115.2417	134.189	10.85506
115.275	134.2219	10.85505
115.3042	134.2535	10.85495
115.3333	134.2792	10.85479
115.3667	134.3126	10.85464
115.3958	134.3397	10.85455
115.425	134.3708	10.85448
115.4583	134.4033	10.85439
115.4875	134.4334	10.85435
115.5167	134.4625	10.85427
115.55	134.504	10.85424
115.5792	134.5363	10.85425
115.6084	134.563	10.85419
115.6417	134.5859	10.85396
115.6708	134.6151	10.85368
115.7	134.6441	10.85359
115.7334	134.6788	10.85366
115.7625	134.7082	10.85378
115.7916	134.7374	10.8538
115.825	134.7711	10.85374
115.8542	134.7996	10.85362
115.8834	134.8292	10.85355
115.9166	134.8621	10.85346
115.9458	134.8931	10.85337
115.975	134.9215	10.85328
116.0084	134.9551	10.85322
116.0375	134.9834	10.85311
116.0666	135.0108	10.85305
116.1	135.0447	10.85305
116.1292	135.0739	10.85304
116.1584	135.1024	10.85292
116.1916	135.1343	10.85274
116.2208	135.1642	10.85264
116.25	135.1939	10.85255
116.2834	135.2286	10.85243
116.3125	135.2554	10.85234
116.3416	135.2838	10.85227
116.375	135.319	10.85234
116.4042	135.3486	10.85233
116.4334	135.377	10.85227
116.4666	135.4087	10.8521
116.4958	135.4385	10.852
116.525	135.4689	10.85186
116.5584	135.5134	10.85179
116.5875	135.5429	10.85176
116.6167	135.5713	10.85177
116.65	135.6014	10.85167
116.6792	135.6185	10.85159
116.7083	135.651	10.85145
116.7417	135.6918	10.85141
116.7708	135.7104	10.85138
116.8	135.7385	10.85136
116.8333	135.7736	10.85124
116.8625	135.7993	10.85118
116.8917	135.8271	10.85114
116.925	135.8609	10.85099
116.9542	135.8901	10.85082
116.9834	135.9184	10.85072
117.0167	135.9504	10.8507
117.0458	135.98	10.85066
117.075	136.0111	10.85052
117.1084	136.0431	10.85038
117.1375	136.0724	10.85026
117.1666	136.1015	10.85027
117.2	136.1347	10.8503
117.2292	136.1636	10.85034
117.2584	136.1921	10.8502
117.2916	136.2259	10.85004
117.3208	136.2634	10.84992
117.35	136.2946	10.84984
117.3834	136.3275	10.84976
117.4125	136.3544	10.84976
117.4416	136.3818	10.84974
117.475	136.4049	10.84972
117.5042	136.4329	10.84967
117.5334	136.4639	10.84964
117.5666	136.4959	10.84952
117.5958	136.5245	10.84933
117.625	136.5538	10.84919
117.6584	136.5872	10.84896
117.6875	136.6152	10.84895
117.7166	136.646	10.84899
117.75	136.6804	10.84915
117.7792	136.7061	10.84911
117.8084	136.7394	10.84902
117.8416	136.7722	10.84886
117.8708	136.8004	10.84882
117.9	136.8281	10.84877
117.9334	136.8634	10.84877
117.9625	136.8902	10.84868
117.9917	136.9177	10.84862
118.025	136.9529	10.84849
118.0542	136.9828	10.84836
118.0833	137.0097	10.84828
118.1167	137.0439	10.84816
118.1458	137.0712	10.84824
118.175	137.1016	10.84818
118.2083	137.1332	10.84811
118.2375	137.1634	10.84788
118.2667	137.1924	10.84777
118.3	137.2363	10.84773
118.3292	137.2684	10.84775
118.3584	137.2972	10.84767
118.3917	137.3234	10.84757
118.4208	137.3462	10.84755
118.45	137.375	10.8475
118.4834	137.4074	10.84748
118.5125	137.4353	10.84736
118.5416	137.4649	10.84725
118.575	137.4998	10.84709
118.6042	137.5267	10.84706
118.6334	137.5582	10.84711
118.6666	137.5921	10.84708
118.6958	137.6201	10.84702
118.725	137.6478	10.84694
118.7584	137.6817	10.84681
118.7875	137.7095	10.84671
118.8166	137.7412	10.84667
118.85	137.7723	10.84669
118.8792	137.8011	10.84666
118.9084	137.8312	10.84659
118.9416	137.8632	10.84648
118.9708	137.8918	10.84636
119	137.9214	10.84633
119.0334	137.9544	10.84619
119.0625	137.9831	10.84608
119.0916	138.012	10.84596
119.125	138.0444	10.84598
119.1542	138.0739	10.84593
119.1834	138.1024	10.84589
119.2166	138.1364	10.84581
119.2458	138.166	10.84576
119.275	138.1956	10.84572
119.3084	138.2272	10.84566
119.3375	138.2578	10.84564
119.3667	138.2854	10.84561
119.4	138.3192	10.84556
119.4292	138.3492	10.8455
119.4583	138.3774	10.84538
119.4917	138.4129	10.84533
119.5208	138.4423	10.84524
119.55	138.4684	10.84512
119.5833	138.5015	10.84497
119.6125	138.529	10.84484
119.6417	138.5601	10.84467
119.675	138.594	10.84453
119.7042	138.6216	10.84447
119.7334	138.6494	10.84453
119.7667	138.6876	10.84447
119.7958	138.7209	10.84436
119.825	138.7421	10.84421
119.8584	138.7761	10.84408
119.8875	138.8067	10.84397
119.9166	138.8353	10.84386
119.95	138.8668	10.84374
119.9792	138.8958	10.8437
120.0084	138.9256	10.84378
120.0416	138.9599	10.84394
120.0708	138.9884	10.84399
120.1	139.0172	10.84388
120.1334	139.0504	10.84378
120.1625	139.0786	10.8437
120.1916	139.1069	10.84366
120.225	139.1383	10.84347
120.2542	139.1675	10.84339
120.2834	139.1978	10.84328
120.3166	139.2328	10.84322
120.3458	139.2626	10.84316
120.375	139.2914	10.84315
120.4084	139.3245	10.84313
120.4375	139.3536	10.84301
120.4666	139.382	10.84292
120.5	139.4156	10.84284
120.5292	139.4434	10.84282
120.5584	139.4726	10.8428
120.5916	139.5067	10.84277
120.6208	139.5363	10.84272
120.65	139.5646	10.8426
120.6834	139.5992	10.84259
120.7125	139.6261	10.84256
120.7417	139.6573	10.84246
120.775	139.6912	10.84231
120.8042	139.7298	10.8422
120.8333	139.7564	10.84214
120.8667	139.791	10.84206
