Time (min)	Temperature (C)	Weight (mg)
50.77083	273.7152	10.76741
50.77917	273.7568	10.76734
50.7875	273.7993	10.76727
50.79584	273.842	10.76719
50.80416	273.8815	10.76708
50.8125	273.9246	10.76698
50.82084	273.966	10.76686
50.82916	274.0053	10.7668
50.8375	274.0485	10.76672
50.84583	274.091	10.7666
50.85417	274.134	10.76652
50.8625	274.1753	10.76639
50.87084	274.2274	10.76624
50.87916	274.2721	10.76611
50.8875	274.3111	10.76602
50.89583	274.3535	10.76594
50.90417	274.3959	10.76584
50.9125	274.4348	10.76571
50.92084	274.4706	10.76558
50.92916	274.5102	10.76548
50.9375	274.5506	10.76534
50.94584	274.5928	10.76523
50.95416	274.6366	10.76512
50.9625	274.6788	10.76501
50.97083	274.719	10.76492
50.97917	274.7599	10.7648
50.9875	274.8007	10.76469
50.99584	274.8455	10.76458
51.00416	274.8884	10.76446
51.0125	274.9287	10.76435
51.02083	274.9687	10.76427
51.02917	275.011	10.76417
51.0375	275.054	10.76409
51.04584	275.0974	10.76396
51.05416	275.1372	10.76382
51.0625	275.1785	10.76367
51.07084	275.2204	10.76356
51.07916	275.26	10.76348
51.0875	275.3065	10.7634
51.09583	275.345	10.76331
51.10417	275.3873	10.7632
51.1125	275.4284	10.76307
51.12084	275.471	10.76296
51.12916	275.5133	10.7629
51.1375	275.5549	10.76284
51.14583	275.5984	10.76279
51.15417	275.6396	10.7627
51.1625	275.681	10.76257
51.17084	275.7231	10.76246
51.17916	275.7646	10.76235
51.1875	275.807	10.76224
51.19584	275.8476	10.76217
51.20417	275.8902	10.76205
51.2125	275.9326	10.76192
51.22083	275.9716	10.76179
51.22917	276.0159	10.76166
51.2375	276.0572	10.76156
51.24584	276.1014	10.76148
51.25416	276.1398	10.76135
51.2625	276.1818	10.76123
51.27083	276.2246	10.76112
51.27917	276.2695	10.761
51.2875	276.3095	10.76089
51.29583	276.3513	10.76079
51.30416	276.394	10.76068
51.3125	276.4341	10.76058
51.32084	276.4745	10.76046
51.32917	276.5185	10.76035
51.3375	276.5595	10.76028
51.34583	276.6032	10.76017
51.35417	276.6451	10.76008
51.3625	276.6857	10.75997
51.37084	276.7255	10.75986
51.37916	276.7692	10.75976
51.3875	276.8098	10.75966
51.39583	276.8518	10.75957
51.40417	276.8945	10.75949
51.4125	276.9359	10.75939
51.42083	276.9775	10.75925
51.42916	277.0169	10.75916
51.4375	277.0625	10.75907
51.44584	277.1048	10.75896
51.45417	277.1455	10.75886
51.4625	277.1878	10.75876
51.47083	277.2278	10.75863
51.47917	277.2718	10.75851
51.4875	277.3138	10.75841
51.49584	277.3565	10.75824
51.50416	277.3974	10.75809
51.5125	277.4383	10.75795
51.52083	277.4795	10.75779
51.52917	277.5247	10.75768
51.5375	277.5642	10.75758
51.54583	277.6065	10.75748
51.55416	277.648	10.75738
51.5625	277.6888	10.75728
51.57084	277.7322	10.75718
51.57917	277.7706	10.7571
51.5875	277.815	10.75698
51.59583	277.8558	10.7569
51.60417	277.898	10.7568
51.6125	277.9428	10.7567
51.62084	277.9836	10.75659
51.62916	278.0234	10.75647
51.6375	278.0669	10.75637
51.64583	278.1064	10.75627
51.65417	278.1497	10.75611
51.6625	278.193	10.756
51.67083	278.2349	10.75594
51.67916	278.275	10.75581
51.6875	278.3158	10.75569
51.69584	278.3589	10.75557
51.70417	278.4016	10.75543
51.7125	278.4432	10.7553
51.72083	278.483	10.75513
51.72917	278.526	10.75493
51.7375	278.5678	10.7549
51.74584	278.6082	10.75478
51.75416	278.6517	10.75465
51.7625	278.6959	10.75453
51.77083	278.7372	10.75442
51.77917	278.778	10.75425
51.7875	278.8186	10.75419
51.79583	278.86	10.75406
51.80416	278.9022	10.75396
51.8125	278.946	10.75391
51.82084	278.9864	10.75371
51.82917	279.026	10.75361
51.8375	279.0703	10.75351
51.84583	279.1118	10.75343
51.85417	279.1523	10.75336
51.8625	279.1968	10.75332
51.87084	279.2355	10.75315
51.87916	279.2787	10.75304
51.8875	279.3209	10.75294
51.89583	279.3623	10.75281
51.90417	279.4031	10.75268
51.9125	279.4467	10.75254
51.92083	279.4883	10.75242
51.92916	279.5302	10.75228
51.9375	279.571	10.75212
51.94584	279.6131	10.75199
51.95417	279.6546	10.75184
51.9625	279.6955	10.75172
51.97083	279.7374	10.75159
51.97917	279.779	10.75148
51.9875	279.8257	10.75135
51.99584	279.8736	10.75124
52.00416	279.915	10.7511
52.0125	279.9563	10.75096
52.02083	279.9971	10.7508
52.02917	280.0412	10.75064
52.0375	280.0708	10.75054
52.04583	280.1156	10.75041
52.05416	280.1575	10.7502
52.0625	280.1988	10.75006
52.07084	280.2381	10.74994
52.07917	280.2827	10.74986
52.0875	280.3244	10.74975
52.09583	280.3646	10.74964
52.10417	280.407	10.74953
52.1125	280.4483	10.74942
52.12084	280.4912	10.74931
52.12916	280.5324	10.74919
52.1375	280.5765	10.74916
52.14583	280.6144	10.74904
52.15417	280.657	10.74891
52.1625	280.7014	10.74877
52.17083	280.7444	10.74866
52.17916	280.784	10.74852
52.1875	280.8267	10.74841
52.19584	280.8666	10.74829
52.20417	280.9106	10.74817
52.2125	280.9534	10.74807
52.22083	280.9932	10.74794
52.22917	281.0347	10.74782
52.2375	281.0781	10.74767
52.24584	281.1176	10.74749
52.25416	281.1592	10.74736
52.2625	281.2042	10.74718
52.27083	281.2443	10.74702
52.27917	281.284	10.7469
52.2875	281.3268	10.74678
52.29583	281.3694	10.74666
52.30416	281.4138	10.74656
52.3125	281.4538	10.74645
52.32084	281.4944	10.74636
52.32917	281.5362	10.74627
52.3375	281.5778	10.74613
52.34583	281.6176	10.74602
52.35417	281.6619	10.74591
52.3625	281.7072	10.74576
52.37084	281.7458	10.74563
52.37916	281.7884	10.74553
52.3875	281.8293	10.7454
52.39583	281.8749	10.74524
52.40417	281.9153	10.74512
52.4125	281.9539	10.74501
52.42083	281.9963	10.7449
52.42916	282.0374	10.74481
52.4375	282.08	10.74467
52.44584	282.1214	10.74457
52.45418	282.165	10.74443
52.4625	282.2084	10.74428
52.47082	282.2484	10.7441
52.47918	282.2891	10.74398
52.4875	282.3328	10.74384
52.49584	282.3728	10.74368
52.50416	282.4165	10.74352
52.5125	282.4575	10.74335
52.52082	282.4995	10.74324
52.52918	282.541	10.74308
52.5375	282.5852	10.74296
52.54582	282.625	10.74282
52.55416	282.6654	10.7427
52.5625	282.7096	10.74256
52.57084	282.7518	10.74243
52.57918	282.7916	10.7423
52.5875	282.8343	10.7422
52.59582	282.8774	10.74206
52.60418	282.9177	10.74194
52.6125	282.9618	10.74184
52.62084	283.002	10.74172
52.62916	283.043	10.74159
52.6375	283.0877	10.74146
52.64582	283.1268	10.7413
52.65418	283.1712	10.74116
52.6625	283.2112	10.74106
52.67082	283.251	10.74091
52.67916	283.2942	10.74079
52.6875	283.3377	10.74065
52.69584	283.3791	10.74049
52.70418	283.4206	10.74035
52.7125	283.461	10.7402
52.72082	283.5013	10.74008
52.72918	283.545	10.73995
52.7375	283.5871	10.73981
52.74584	283.6305	10.73966
52.75416	283.6714	10.73953
52.7625	283.7116	10.73935
52.77082	283.7543	10.73923
52.77918	283.7951	10.73908
52.7875	283.8369	10.73891
52.79582	283.8797	10.73877
52.80416	283.924	10.73864
52.8125	283.9666	10.73853
52.82084	284.0064	10.73838
52.82918	284.0476	10.73825
52.8375	284.091	10.73813
52.84582	284.13	10.73808
52.85418	284.1742	10.73795
52.8625	284.2148	10.73782
52.87084	284.254	10.7377
52.87916	284.2987	10.73755
52.8875	284.3378	10.7374
52.89582	284.3802	10.73725
52.90418	284.4226	10.73713
52.9125	284.4661	10.73699
52.92082	284.5169	10.73682
52.92916	284.5588	10.73663
52.9375	284.6013	10.73648
52.94584	284.6432	10.73636
52.95418	284.6852	10.73623
52.9625	284.7249	10.7361
52.97082	284.7662	10.73596
52.97918	284.7978	10.73583
52.9875	284.8393	10.7357
52.99584	284.8842	10.73556
53.00416	284.9258	10.73541
53.0125	284.9663	10.73529
53.02082	285.0088	10.7351
53.02918	285.0506	10.73493
53.0375	285.0935	10.73474
53.04582	285.1332	10.73456
53.05416	285.177	10.7344
53.0625	285.2172	10.73424
53.07084	285.2618	10.73406
53.07918	285.302	10.7339
53.0875	285.3437	10.73377
53.09582	285.3849	10.73361
53.10418	285.4273	10.73352
53.1125	285.468	10.73339
53.12084	285.5094	10.73328
53.12916	285.5524	10.73314
53.1375	285.5959	10.73299
53.14582	285.638	10.73288
53.15418	285.6791	10.73275
53.1625	285.7208	10.7326
53.17082	285.7602	10.73246
53.17916	285.809	10.73231
53.1875	285.8522	10.73216
53.19584	285.8889	10.73196
53.20418	285.9313	10.7318
53.2125	285.9715	10.73165
53.22082	286.0144	10.73154
53.22918	286.0553	10.73139
53.2375	286.0956	10.73126
53.24584	286.1381	10.7311
53.25416	286.181	10.73093
53.2625	286.2228	10.73077
53.27082	286.2641	10.73062
53.27918	286.305	10.73049
53.2875	286.3478	10.73035
53.29582	286.3896	10.7302
53.30416	286.4326	10.73004
53.3125	286.4733	10.72988
53.32084	286.5141	10.72972
53.32918	286.5558	10.72957
53.3375	286.5996	10.72942
53.34582	286.6428	10.72929
53.35418	286.6835	10.72912
53.3625	286.7244	10.72898
53.37084	286.766	10.72879
53.37916	286.8104	10.72862
53.3875	286.8506	10.72846
53.39582	286.8936	10.72833
53.40418	286.936	10.72813
53.4125	286.9766	10.72797
53.42082	287.0164	10.72782
53.42916	287.0598	10.72767
53.4375	287.1016	10.72748
53.44584	287.147	10.72728
53.45418	287.1844	10.72715
53.4625	287.2256	10.72704
53.47082	287.268	10.72685
53.47918	287.3128	10.72668
53.4875	287.3542	10.72657
53.49584	287.3935	10.72644
53.50416	287.4376	10.72628
53.5125	287.479	10.7261
53.52082	287.5196	10.726
53.52918	287.5615	10.72588
53.5375	287.6026	10.72572
53.54582	287.6429	10.72554
53.55416	287.6858	10.72542
53.5625	287.7297	10.72523
53.57084	287.7699	10.72505
53.57918	287.8148	10.7249
53.5875	287.8556	10.72473
53.59582	287.8956	10.72452
53.60418	287.938	10.72434
53.6125	287.9811	10.72415
53.62084	288.0206	10.724
53.62916	288.0664	10.72383
53.6375	288.107	10.72367
53.64582	288.1521	10.72352
53.65418	288.1898	10.72335
53.6625	288.2324	10.72316
53.67082	288.2737	10.72303
53.67916	288.3136	10.72295
53.6875	288.3576	10.72281
53.69584	288.3996	10.72265
53.70418	288.4409	10.72251
53.7125	288.482	10.72234
53.72082	288.522	10.72214
53.72918	288.5651	10.72194
53.7375	288.6081	10.72174
53.74584	288.6485	10.72155
53.75416	288.688	10.72132
53.7625	288.7299	10.72118
53.77082	288.7734	10.72097
53.77918	288.8148	10.72084
53.7875	288.8584	10.72066
53.79582	288.8981	10.72054
53.80416	288.9417	10.72047
53.8125	288.9829	10.72035
53.82084	289.0234	10.72025
53.82918	289.0637	10.72009
53.8375	289.1086	10.72001
53.84582	289.1492	10.71982
53.85418	289.1901	10.71967
53.8625	289.2317	10.71947
53.87084	289.2735	10.71926
53.87916	289.3183	10.7191
53.8875	289.357	10.71892
53.89582	289.3996	10.71871
53.90418	289.4444	10.71851
53.9125	289.4829	10.71837
53.92082	289.5257	10.71816
53.92916	289.5674	10.71798
53.9375	289.6086	10.7178
53.94584	289.6515	10.71762
53.95418	289.691	10.71751
53.9625	289.7335	10.71731
53.97082	289.7766	10.7171
53.97918	289.8182	10.71696
53.9875	289.8599	10.7168
53.99584	289.9006	10.71661
54.00416	289.9432	10.71644
54.0125	289.9846	10.71627
54.02082	290.0278	10.71612
54.02918	290.071	10.71592
54.0375	290.1114	10.71573
54.04582	290.1544	10.71555
54.05416	290.198	10.71536
54.0625	290.246	10.71516
54.07084	290.2822	10.71498
54.07918	290.3222	10.71485
54.0875	290.3616	10.71471
54.09582	290.4047	10.71455
54.10418	290.4453	10.7144
54.1125	290.4882	10.71431
54.12084	290.531	10.71418
54.12916	290.5719	10.71401
54.1375	290.613	10.71387
54.14582	290.6548	10.71375
54.15418	290.6985	10.71362
54.1625	290.7384	10.71345
54.17082	290.7831	10.71326
54.17916	290.8226	10.71307
54.1875	290.8641	10.71285
54.19584	290.907	10.71261
54.20418	290.9462	10.71241
54.2125	290.9904	10.71221
54.22082	291.0302	10.71202
54.22918	291.0731	10.71179
54.2375	291.1145	10.71161
54.24584	291.1577	10.71145
54.25416	291.1988	10.71126
54.2625	291.2412	10.71107
54.27082	291.2822	10.71093
54.27918	291.3228	10.71079
54.2875	291.3654	10.71065
54.29582	291.4064	10.71052
54.30416	291.449	10.71035
54.3125	291.4887	10.71024
54.32084	291.5302	10.71002
54.32918	291.5738	10.7098
54.3375	291.616	10.70964
54.34582	291.6578	10.70949
54.35418	291.6991	10.70928
54.3625	291.7412	10.70911
54.37084	291.7834	10.70892
54.37916	291.823	10.70873
54.3875	291.868	10.70852
54.39582	291.9067	10.70829
54.40418	291.9515	10.70811
54.4125	291.9907	10.70793
54.42082	292.0324	10.70774
54.42916	292.0756	10.70754
54.4375	292.117	10.70736
54.44584	292.1594	10.70717
54.45418	292.1994	10.70696
54.4625	292.2437	10.70678
54.47082	292.283	10.70662
54.47918	292.3264	10.70644
54.4875	292.3677	10.70626
54.49584	292.4088	10.70608
54.50416	292.4531	10.70589
54.5125	292.493	10.70571
54.52082	292.5332	10.70552
54.52918	292.5779	10.70535
54.5375	292.6211	10.70516
54.54582	292.6606	10.70496
54.55416	292.7026	10.7048
54.5625	292.743	10.70465
54.57084	292.7828	10.70448
54.57918	292.8274	10.70432
54.5875	292.8683	10.70414
54.59582	292.9118	10.70397
54.60418	292.9539	10.70378
54.6125	292.9928	10.70355
54.62084	293.0358	10.70339
54.62916	293.0778	10.70322
54.6375	293.1193	10.703
54.64582	293.1602	10.70278
54.65418	293.203	10.70255
54.6625	293.2448	10.70233
54.67082	293.2874	10.70215
54.67916	293.3286	10.70195
54.6875	293.369	10.70178
54.69584	293.4148	10.70163
54.70418	293.4546	10.70142
54.7125	293.4963	10.70121
54.72082	293.5364	10.70102
54.72918	293.5786	10.70084
54.7375	293.6206	10.70068
54.74584	293.6628	10.70048
54.75416	293.7049	10.70026
54.7625	293.7442	10.70005
54.77082	293.7888	10.69983
54.77918	293.8302	10.69951
54.7875	293.8704	10.69931
54.79582	293.9136	10.69909
54.80416	293.9534	10.69886
54.8125	293.9994	10.69865
54.82084	294.04	10.6984
54.82918	294.0829	10.69819
54.8375	294.1234	10.698
54.84582	294.1657	10.69783
54.85418	294.206	10.69766
54.8625	294.2476	10.69754
54.87084	294.2896	10.69734
54.87916	294.342	10.69716
54.8875	294.3854	10.69698
54.89582	294.4262	10.6968
54.90418	294.4688	10.69664
54.9125	294.5103	10.69648
54.92082	294.5521	10.69628
54.92916	294.5929	10.69606
54.9375	294.634	10.69588
54.94584	294.665	10.6957
54.95418	294.7062	10.69544
54.9625	294.7505	10.69521
54.97082	294.792	10.695
54.97918	294.8332	10.69478
54.9875	294.8738	10.6946
54.99584	294.9177	10.69435
55.00416	294.9602	10.69415
55.0125	294.9977	10.69398
55.02082	295.0417	10.69373
55.02918	295.0824	10.69349
55.0375	295.127	10.69334
55.04582	295.1695	10.69313
55.05416	295.2118	10.69292
55.0625	295.2534	10.69276
55.07084	295.2935	10.69251
55.07918	295.335	10.69234
55.0875	295.3764	10.69211
55.09582	295.42	10.69183
55.10418	295.4631	10.69162
55.1125	295.5018	10.6914
55.12084	295.5456	10.69116
55.12916	295.5854	10.69098
55.1375	295.6285	10.69079
55.14582	295.668	10.69057
55.15418	295.712	10.69038
55.1625	295.753	10.69015
55.17082	295.7948	10.68995
55.17916	295.8373	10.68979
55.1875	295.879	10.6896
55.19584	295.9218	10.68942
55.20418	295.9635	10.68922
55.2125	296.0064	10.68898
55.22082	296.047	10.68875
55.22918	296.0869	10.68847
55.2375	296.1296	10.68821
55.24584	296.1722	10.68799
55.25416	296.2113	10.68778
55.2625	296.2552	10.68752
55.27082	296.2972	10.68726
55.27918	296.3399	10.68699
55.2875	296.3822	10.68679
55.29582	296.4234	10.6866
55.30416	296.4642	10.68636
55.3125	296.506	10.68618
55.32084	296.5485	10.68598
55.32918	296.5885	10.68575
55.3375	296.6305	10.68551
55.34582	296.6721	10.68533
55.35418	296.714	10.68518
55.3625	296.756	10.68505
55.37084	296.799	10.68484
55.37916	296.8413	10.68465
55.3875	296.8814	10.68447
55.39582	296.9262	10.68426
55.40418	296.9664	10.68408
55.4125	297.008	10.6839
55.42082	297.053	10.68369
55.42916	297.0932	10.68345
55.4375	297.133	10.6832
55.44584	297.1754	10.68294
55.45418	297.2196	10.68272
55.4625	297.259	10.68252
55.47082	297.3028	10.68228
55.47918	297.3451	10.68203
55.4875	297.3844	10.6818
55.49584	297.4267	10.68155
55.50416	297.4694	10.68134
55.5125	297.51	10.68115
55.52082	297.5517	10.68092
55.52918	297.5914	10.68072
55.5375	297.6358	10.6805
55.54582	297.6768	10.68026
55.55416	297.7198	10.67994
55.5625	297.7626	10.67971
55.57084	297.803	10.67949
55.57918	297.8454	10.67924
55.5875	297.8874	10.679
55.59582	297.9307	10.67877
55.60418	297.971	10.67854
55.6125	298.0128	10.67828
55.62084	298.0534	10.67803
55.62916	298.0966	10.67772
55.6375	298.1387	10.67754
55.64582	298.1792	10.67734
55.65418	298.2219	10.67706
55.6625	298.2632	10.67681
55.67082	298.3052	10.67657
55.67916	298.3474	10.67635
55.6875	298.3882	10.67612
55.69584	298.4311	10.67586
55.70418	298.4726	10.67566
55.7125	298.514	10.67549
55.72082	298.556	10.67526
55.72918	298.5957	10.675
55.7375	298.6394	10.67476
55.74584	298.679	10.67448
55.75416	298.7237	10.67421
55.7625	298.765	10.67393
55.77082	298.807	10.67366
55.77918	298.847	10.6734
55.7875	298.8904	10.67312
55.79582	298.9308	10.67287
55.80416	298.9742	10.67261
55.8125	299.017	10.67238
55.82084	299.0596	10.67217
55.82918	299.0982	10.67199
55.8375	299.1404	10.67175
55.84582	299.1826	10.67155
55.85418	299.2248	10.67135
55.8625	299.2672	10.67115
55.87084	299.3078	10.67091
55.87916	299.3474	10.67065
55.8875	299.392	10.67044
55.89582	299.4332	10.67021
55.90418	299.4769	10.66994
55.9125	299.5169	10.66969
55.92082	299.5586	10.66944
55.92916	299.6004	10.66919
55.9375	299.6408	10.66895
55.94584	299.6832	10.66866
55.95418	299.7261	10.66836
55.9625	299.7679	10.66814
55.97082	299.807	10.66787
55.97918	299.8512	10.66759
55.9875	299.8972	10.66735
55.99584	299.9358	10.6671
56.00416	299.976	10.66687
56.0125	300.0186	10.66661
56.02082	300.0586	10.66636
56.02918	300.1022	10.6661
56.0375	300.1434	10.66592
56.04582	300.1882	10.66568
56.05416	300.2283	10.66546
56.0625	300.2706	10.66521
56.07084	300.3116	10.66495
56.07918	300.3564	10.66468
56.0875	300.3941	10.6644
56.09582	300.4369	10.66418
56.10418	300.478	10.6639
56.1125	300.5205	10.66367
56.12084	300.5617	10.66341
56.12916	300.605	10.66314
56.1375	300.6451	10.66287
56.14582	300.689	10.66264
56.15418	300.7291	10.66239
56.1625	300.7705	10.66214
56.17082	300.8139	10.6619
56.17916	300.8543	10.66158
56.1875	300.8956	10.66132
56.19584	300.938	10.6611
56.20418	300.981	10.66085
56.2125	301.0226	10.66059
56.22082	301.0653	10.66034
56.22918	301.1055	10.66006
56.2375	301.1467	10.65979
56.24584	301.1907	10.65953
56.25416	301.2313	10.65927
56.2625	301.2736	10.65902
56.27082	301.3148	10.65874
56.27918	301.3557	10.65845
56.2875	301.398	10.65818
56.29582	301.442	10.65791
56.30416	301.481	10.65764
56.3125	301.5232	10.65739
56.32084	301.5655	10.65717
56.32918	301.6062	10.65692
56.3375	301.6518	10.65664
56.34582	301.6892	10.6564
56.35418	301.7325	10.65616
56.3625	301.7732	10.65589
56.37084	301.8153	10.65563
56.37916	301.8588	10.65539
56.3875	301.9007	10.6551
56.39582	301.9414	10.65482
56.40418	301.985	10.65454
56.4125	302.0254	10.65428
56.42082	302.065	10.65403
56.42916	302.1099	10.65374
56.4375	302.1501	10.65346
56.44584	302.1918	10.6532
56.45418	302.2334	10.65294
56.4625	302.2768	10.65266
56.47082	302.3168	10.65242
56.47918	302.3579	10.65214
56.4875	302.3998	10.65187
56.49584	302.442	10.65159
56.50416	302.4812	10.6513
56.5125	302.5246	10.65102
56.52082	302.5685	10.65076
56.52918	302.6111	10.65046
56.5375	302.6528	10.65012
56.54582	302.7013	10.64987
56.55416	302.745	10.64957
56.5625	302.7857	10.64925
56.57084	302.8294	10.64893
56.57918	302.8687	10.64861
56.5875	302.9116	10.64828
56.59582	302.9503	10.64797
56.60418	302.9952	10.64763
56.6125	303.0358	10.6473
56.62084	303.0694	10.647
56.62916	303.1089	10.64663
56.6375	303.1508	10.64628
56.64582	303.1922	10.64596
56.65418	303.2345	10.64566
56.6625	303.2768	10.64534
56.67082	303.3174	10.64504
56.67916	303.3614	10.64474
56.6875	303.403	10.64443
56.69584	303.443	10.64415
56.70418	303.4844	10.64386
56.7125	303.5239	10.64357
56.72082	303.5654	10.64333
56.72918	303.6098	10.6431
56.7375	303.652	10.64284
56.74584	303.6926	10.64262
56.75416	303.7361	10.6424
56.7625	303.7763	10.64217
56.77082	303.8168	10.64196
56.77918	303.8604	10.64172
56.7875	303.9027	10.64145
56.79582	303.9441	10.64117
56.80416	303.9843	10.64089
56.8125	304.0275	10.64062
56.82084	304.0719	10.64033
56.82918	304.1118	10.64002
56.8375	304.1508	10.63971
56.84582	304.1932	10.63939
56.85418	304.2395	10.63904
56.8625	304.2786	10.6387
56.87084	304.3206	10.63837
56.87916	304.3633	10.63809
56.8875	304.4037	10.63779
56.89582	304.4464	10.63745
56.90418	304.4889	10.63713
56.9125	304.53	10.63681
56.92082	304.5726	10.63648
56.92916	304.6158	10.63619
56.9375	304.6564	10.63591
56.94584	304.6972	10.63564
56.95418	304.7401	10.63538
56.9625	304.7804	10.63511
56.97082	304.8228	10.6348
56.97918	304.8649	10.63451
56.9875	304.9144	10.63421
56.99584	304.9592	10.6339
57.00416	305.0006	10.63358
57.0125	305.0407	10.63325
57.02082	305.0774	10.63292
57.02918	305.1174	10.6326
57.0375	305.159	10.63231
57.04582	305.1994	10.63197
57.05416	305.2412	10.63165
57.0625	305.2818	10.63135
57.07084	305.3275	10.63103
57.07918	305.3671	10.63074
57.0875	305.4097	10.63046
57.09582	305.4513	10.63018
57.10418	305.4914	10.62987
57.1125	305.5354	10.62957
57.12084	305.5767	10.62924
57.12916	305.6178	10.62893
57.1375	305.6633	10.6286
57.14582	305.7034	10.62827
57.15418	305.7453	10.62797
57.1625	305.7872	10.62765
57.17082	305.8255	10.62736
57.17916	305.8685	10.62706
57.1875	305.91	10.62678
57.19584	305.9518	10.62645
57.20418	305.9963	10.62612
57.2125	306.0358	10.6258
57.22082	306.0766	10.62548
57.22918	306.12	10.62517
57.2375	306.1611	10.62486
57.24584	306.2076	10.62454
57.25416	306.2459	10.62418
57.2625	306.2861	10.62382
57.27082	306.3281	10.62349
57.27918	306.3726	10.62318
57.2875	306.4126	10.62284
57.29582	306.4537	10.62251
57.30416	306.4931	10.62221
57.3125	306.535	10.62188
57.32084	306.5794	10.62157
57.32918	306.6209	10.62126
57.3375	306.6616	10.62096
57.34582	306.7043	10.62069
57.35418	306.7456	10.62039
57.3625	306.7892	10.62007
57.37084	306.831	10.61977
57.37916	306.8716	10.61946
57.3875	306.913	10.61913
57.39582	306.9556	10.61881
57.40418	306.9985	10.6185
57.4125	307.0404	10.61818
57.42082	307.0825	10.61779
57.42916	307.1214	10.61746
57.4375	307.1645	10.61713
57.44584	307.2064	10.61673
57.45418	307.2492	10.61638
57.4625	307.2894	10.61606
57.47082	307.334	10.61572
57.47918	307.3712	10.61538
57.4875	307.4167	10.61502
57.49584	307.4582	10.61467
57.50416	307.4982	10.61438
57.5125	307.541	10.61398
57.52082	307.5836	10.61363
57.52918	307.6238	10.61336
57.5375	307.6667	10.61302
57.54582	307.7076	10.61267
57.55416	307.7508	10.6123
57.5625	307.7907	10.61194
57.57084	307.834	10.61161
57.57918	307.877	10.61124
57.5875	307.9187	10.61091
57.59582	307.9582	10.61056
57.60418	308.0005	10.6102
57.6125	308.0416	10.60984
57.62084	308.0855	10.60951
57.62916	308.1244	10.60913
57.6375	308.1688	10.60883
57.64582	308.2141	10.60852
57.65418	308.2535	10.60814
57.6625	308.2942	10.6078
57.67082	308.3353	10.60745
57.67916	308.3775	10.60712
57.6875	308.4182	10.60678
57.69584	308.4628	10.60644
57.70418	308.5015	10.60609
57.7125	308.5441	10.60577
57.72082	308.5865	10.6054
57.72918	308.6282	10.60502
57.7375	308.669	10.60469
57.74584	308.712	10.60432
57.75416	308.753	10.60391
57.7625	308.7976	10.60352
57.77082	308.8387	10.60312
57.77918	308.8822	10.60271
57.7875	308.9203	10.60236
57.79582	308.9637	10.60203
57.80416	309.0041	10.60166
57.8125	309.0448	10.60127
57.82084	309.0894	10.60091
57.82918	309.1304	10.60058
57.8375	309.1725	10.60026
57.84582	309.2135	10.59994
57.85418	309.2562	10.59963
57.8625	309.2984	10.59929
57.87084	309.3399	10.59888
57.87916	309.3799	10.59848
57.8875	309.4232	10.59809
57.89582	309.4658	10.5977
57.90418	309.5085	10.59728
57.9125	309.5474	10.59684
57.92082	309.5922	10.59645
57.92916	309.6394	10.59608
57.9375	309.6824	10.59566
57.94584	309.7244	10.59528
57.95418	309.767	10.59496
57.9625	309.8084	10.59464
57.97082	309.8496	10.59433
57.97918	309.8908	10.59401
57.9875	309.9318	10.59366
57.99584	309.9735	10.59331
58.00416	310.016	10.59293
58.0125	310.0564	10.59252
58.02082	310.1004	10.59221
58.02918	310.142	10.59187
58.0375	310.1835	10.59147
58.04582	310.2249	10.59106
58.05416	310.265	10.59065
58.0625	310.307	10.59024
58.07084	310.3488	10.58989
58.07918	310.3911	10.58956
58.0875	310.4337	10.58924
58.09582	310.477	10.58888
58.10418	310.5174	10.58846
58.1125	310.5581	10.58807
58.12084	310.5994	10.58772
58.12916	310.6418	10.58733
58.1375	310.684	10.58695
58.14582	310.714	10.58659
58.15418	310.7568	10.58622
58.1625	310.805	10.5858
58.17082	310.8514	10.58535
58.17916	310.8912	10.58492
58.1875	310.9323	10.58452
58.19584	310.9644	10.5841
58.20418	311.0086	10.58364
58.2125	311.0506	10.58317
58.22082	311.0905	10.58274
58.22918	311.1336	10.58233
58.2375	311.1735	10.58191
58.24584	311.2158	10.58153
58.25416	311.2582	10.58117
58.2625	311.3003	10.58084
58.27082	311.3406	10.58047
58.27918	311.385	10.58009
58.2875	311.4233	10.57974
58.29582	311.468	10.5794
58.30416	311.5088	10.57906
58.3125	311.5517	10.57868
58.32084	311.5908	10.57829
58.32918	311.6338	10.5779
58.3375	311.6774	10.57751
58.34582	311.7175	10.57711
58.35418	311.7595	10.57666
58.3625	311.7999	10.57627
58.37084	311.8437	10.57588
58.37916	311.8846	10.5755
58.3875	311.9255	10.57509
58.39582	311.9672	10.57469
58.40418	312.0093	10.5743
58.4125	312.0512	10.57388
58.42082	312.0932	10.57347
58.42916	312.134	10.57306
58.4375	312.1761	10.57269
58.44584	312.2178	10.57227
58.45418	312.2608	10.57186
58.4625	312.3013	10.57144
58.47082	312.346	10.57104
58.47918	312.3853	10.57066
58.4875	312.4274	10.57023
58.49584	312.4666	10.56982
58.50416	312.5111	10.56941
58.5125	312.5542	10.56901
58.52082	312.5937	10.56861
58.52918	312.6367	10.56822
58.5375	312.6772	10.5678
58.54582	312.7235	10.56741
58.55416	312.766	10.56699
58.5625	312.8048	10.56656
58.57084	312.8436	10.56617
58.57918	312.889	10.56577
58.5875	312.9289	10.56537
58.59582	312.9722	10.56492
58.60418	313.0154	10.56449
58.6125	313.0568	10.56408
58.62084	313.1001	10.56366
