"Time (min)"	"Temperature (°C)"	"Weight (mg)"
101.0708	523.4197	8.897681
101.0792	523.4580	8.897074
101.0875	523.5006	8.896509
101.1000	523.5639	8.895621
101.1125	523.6262	8.894754
101.1208	523.6691	8.894184
101.1292	523.7096	8.893632
101.1417	523.7740	8.892813
101.1542	523.8342	8.891972
101.1625	523.8792	8.891472
101.1708	523.9196	8.890969
101.1792	523.9627	8.890488
101.1917	524.0226	8.889697
101.2042	524.0861	8.888961
101.2125	524.1284	8.888472
101.2208	524.1707	8.887961
101.2333	524.2325	8.887241
101.2458	524.2941	8.886496
101.2542	524.3370	8.885962
101.2625	524.3793	8.885420
101.2750	524.4414	8.884688
101.2875	524.5028	8.883902
101.2958	524.5449	8.883344
101.3042	524.5880	8.882797
101.3167	524.6504	8.881964
101.3292	524.7163	8.881131
101.3375	524.7625	8.880566
101.3458	524.8046	8.880000
101.3583	524.8666	8.879142
101.3708	524.9297	8.878284
101.3792	524.9649	8.877728
101.3875	525.0038	8.877191
101.3958	525.0472	8.876684
101.4083	525.1079	8.875881
101.4208	525.1714	8.875106
101.4292	525.2118	8.874616
101.4375	525.2550	8.874130
101.4500	525.3180	8.873359
101.4625	525.3793	8.872580
101.4708	525.4210	8.872046
101.4792	525.4620	8.871491
101.4917	525.5278	8.870726
101.5042	525.5880	8.869989
101.5125	525.6300	8.869470
101.5208	525.6731	8.868910
101.5333	525.7349	8.868134
101.5458	525.7994	8.867296
101.5542	525.8387	8.866720
101.5625	525.8804	8.866147
101.5750	525.9426	8.865272
101.5875	526.0043	8.864381
101.5958	526.0519	8.863812
101.6042	526.0962	8.863288
101.6125	526.1382	8.862734
101.6250	526.2012	8.861938
101.6375	526.2642	8.861205
101.6458	526.2956	8.860704
101.6542	526.3373	8.860210
101.6667	526.4012	8.859442
101.6792	526.4625	8.858670
101.6875	526.5050	8.858161
101.6958	526.5474	8.857671
101.7083	526.6093	8.856920
101.7208	526.6722	8.856137
101.7292	526.7141	8.855601
101.7375	526.7548	8.855054
101.7500	526.8174	8.854257
101.7625	526.8789	8.853462
101.7708	526.9304	8.852921
101.7792	526.9646	8.852366
101.7917	527.0269	8.851532
101.8042	527.0879	8.850692
101.8125	527.1322	8.850149
101.8208	527.1713	8.849624
101.8292	527.2142	8.849108
101.8417	527.2762	8.848343
101.8542	527.3390	8.847572
101.8625	527.3792	8.847034
101.8708	527.4260	8.846493
101.8833	527.4848	8.845719
101.8958	527.5474	8.844939
101.9042	527.5894	8.844416
101.9125	527.6320	8.843891
101.9250	527.6992	8.843069
101.9375	527.7649	8.842211
101.9458	527.8066	8.841681
101.9542	527.8476	8.841184
101.9667	527.9101	8.840418
101.9792	527.9715	8.839664
101.9875	528.0140	8.839098
101.9958	528.0578	8.838495
102.0083	528.1186	8.837688
102.0208	528.1816	8.836909
102.0292	528.2220	8.836397
102.0375	528.2640	8.835870
102.0458	528.3062	8.835345
102.0583	528.3671	8.834568
102.0708	528.4296	8.833856
102.0792	528.4700	8.833398
102.0875	528.5059	8.832870
102.1000	528.5679	8.832134
102.1125	528.6300	8.831312
102.1208	528.6729	8.830736
102.1292	528.7136	8.830203
102.1417	528.7776	8.829350
102.1542	528.8389	8.828476
102.1625	528.8805	8.827905
102.1708	528.9224	8.827358
102.1833	528.9859	8.826515
102.1958	529.0481	8.825699
102.2042	529.0890	8.825138
102.2125	529.1316	8.824539
102.2250	529.1926	8.823751
102.2375	529.2558	8.822981
102.2458	529.2969	8.822441
102.2542	529.3416	8.821916
102.2625	529.3826	8.821380
102.2750	529.4443	8.820575
102.2875	529.5068	8.819840
102.2958	529.5474	8.819369
102.3042	529.5918	8.818848
102.3167	529.6528	8.818001
102.3292	529.7193	8.817259
102.3375	529.7650	8.816736
102.3458	529.8033	8.816194
102.3583	529.8610	8.815402
102.3708	529.9244	8.814599
102.3792	529.9641	8.814063
102.3875	530.0052	8.813543
102.4000	530.0715	8.812806
102.4125	530.1334	8.812018
102.4208	530.1754	8.811485
102.4292	530.2182	8.810994
102.4417	530.2838	8.810242
102.4542	530.3421	8.809455
102.4625	530.3834	8.808922
102.4708	530.4248	8.808394
102.4792	530.4666	8.807860
102.4917	530.5302	8.807061
102.5042	530.5918	8.806275
102.5125	530.6336	8.805742
102.5208	530.6758	8.805197
102.5333	530.7382	8.804434
102.5458	530.8003	8.803692
102.5542	530.8426	8.803163
102.5625	530.8854	8.802625
102.5750	530.9467	8.801831
102.5875	531.0101	8.801034
102.5958	531.0526	8.800522
102.6042	531.0921	8.799992
102.6167	531.1559	8.799172
102.6292	531.2166	8.798329
102.6375	531.2609	8.797794
102.6458	531.3028	8.797286
102.6583	531.3652	8.796503
102.6708	531.4270	8.795703
102.6792	531.4690	8.795150
102.6875	531.5134	8.794620
102.6958	531.5524	8.794081
102.7083	531.6152	8.793295
102.7208	531.6776	8.792504
102.7292	531.7193	8.791968
102.7375	531.7610	8.791428
102.7500	531.8238	8.790590
102.7625	531.8862	8.789819
102.7708	531.9278	8.789325
102.7792	531.9703	8.788812
102.7917	532.0332	8.788032
102.8042	532.0963	8.787261
102.8125	532.1376	8.786728
102.8208	532.1787	8.786207
102.8333	532.2420	8.785469
102.8458	532.3041	8.784660
102.8542	532.3452	8.784118
102.8625	532.3860	8.783601
102.8750	532.4506	8.782780
102.8875	532.5126	8.781939
102.8958	532.5554	8.781420
102.9042	532.5970	8.780884
102.9125	532.6374	8.780328
102.9250	532.7014	8.779579
102.9375	532.7630	8.778800
102.9458	532.8056	8.778270
102.9542	532.8470	8.777741
102.9667	532.9086	8.776947
102.9792	532.9705	8.776148
102.9875	533.0144	8.775580
102.9958	533.0566	8.775009
103.0083	533.1182	8.774095
103.0208	533.1820	8.773194
103.0292	533.2220	8.772622
103.0375	533.2660	8.772076
103.0500	533.3262	8.771256
103.0625	533.3906	8.770426
103.0708	533.4298	8.769931
103.0792	533.4726	8.769458
103.0917	533.5364	8.768744
103.1042	533.5980	8.768035
103.1125	533.6394	8.767554
103.1208	533.6832	8.767074
103.1292	533.7255	8.766588
103.1417	533.7880	8.765881
103.1542	533.8515	8.765099
103.1625	533.8907	8.764572
103.1708	533.9346	8.764050
103.1833	533.9970	8.763274
103.1958	534.0615	8.762459
103.2042	534.1020	8.761903
103.2125	534.1495	8.761361
103.2250	534.2047	8.760519
103.2375	534.2678	8.759728
103.2458	534.3062	8.759191
103.2542	534.3530	8.758632
103.2667	534.4145	8.757755
103.2792	534.4753	8.756934
103.2875	534.5176	8.756422
103.2958	534.5580	8.755931
103.3083	534.6215	8.755176
103.3208	534.6878	8.754400
103.3292	534.7344	8.753872
103.3375	534.7738	8.753374
103.3458	534.8088	8.752887
103.3583	534.8718	8.752129
103.3708	534.9340	8.751294
103.3792	534.9766	8.750699
103.3875	535.0176	8.750141
103.4000	535.0806	8.749250
103.4125	535.1434	8.748418
103.4208	535.1872	8.747844
103.4292	535.2239	8.747266
103.4417	535.2934	8.746428
103.4542	535.3606	8.745645
103.4625	535.3992	8.745136
103.4708	535.4332	8.744629
103.4833	535.4974	8.743921
103.4958	535.5601	8.743158
103.5042	535.6021	8.742719
103.5125	535.6445	8.742250
103.5250	535.7050	8.741522
103.5375	535.7661	8.740778
103.5458	535.8106	8.740278
103.5542	535.8522	8.739782
103.5625	535.8930	8.739282
103.5750	535.9546	8.738555
103.5875	536.0222	8.737784
103.5958	536.0584	8.737305
103.6042	536.1032	8.736809
103.6167	536.1630	8.736038
103.6292	536.2269	8.735259
103.6375	536.2660	8.734676
103.6458	536.3091	8.734122
103.6583	536.3730	8.733289
103.6708	536.4337	8.732459
103.6792	536.4785	8.731925
103.6875	536.5165	8.731412
103.7000	536.5816	8.730561
103.7125	536.6426	8.729761
103.7208	536.6835	8.729291
103.7292	536.7254	8.728772
103.7417	536.7881	8.728004
103.7542	536.8496	8.727225
103.7625	536.8955	8.726661
103.7708	536.9337	8.726108
103.7792	536.9776	8.725587
103.7917	537.0398	8.724830
103.8042	537.1022	8.724019
103.8125	537.1430	8.723499
103.8208	537.1861	8.722988
103.8333	537.2480	8.722214
103.8458	537.3094	8.721434
103.8542	537.3522	8.720922
103.8625	537.3941	8.720394
103.8750	537.4557	8.719591
103.8875	537.5182	8.718808
103.8958	537.5601	8.718288
103.9042	537.6021	8.717765
103.9167	537.6652	8.716964
103.9292	537.7286	8.716208
103.9375	537.7686	8.715689
103.9458	537.8090	8.715191
103.9583	537.8705	8.714459
103.9708	537.9366	8.713669
103.9792	537.9763	8.713121
103.9875	538.0176	8.712589
103.9958	538.0599	8.712072
104.0083	538.1230	8.711251
104.0208	538.1862	8.710428
104.0292	538.2270	8.709887
104.0375	538.2694	8.709320
104.0500	538.3320	8.708475
104.0625	538.3950	8.707716
104.0708	538.4377	8.707191
104.0792	538.4789	8.706666
104.0917	538.5406	8.705937
104.1042	538.6019	8.705219
104.1125	538.6446	8.704746
104.1208	538.6875	8.704296
104.1333	538.7480	8.703575
104.1458	538.8115	8.702781
104.1542	538.8541	8.702274
104.1625	538.8950	8.701795
104.1750	538.9580	8.701004
104.1875	539.0192	8.700225
104.1958	539.0625	8.699710
104.2042	539.1026	8.699175
104.2125	539.1464	8.698663
104.2250	539.2074	8.697928
104.2375	539.2698	8.697176
104.2458	539.3116	8.696649
104.2542	539.3531	8.696144
104.2667	539.4168	8.695387
104.2792	539.4784	8.694559
104.2875	539.5224	8.694012
104.2958	539.5649	8.693462
104.3083	539.6260	8.692668
104.3208	539.6878	8.691819
104.3292	539.7283	8.691244
104.3375	539.7734	8.690675
104.3500	539.8350	8.689850
104.3625	539.8982	8.689075
104.3708	539.9392	8.688556
104.3792	539.9816	8.688043
104.3917	540.0442	8.687232
104.4042	540.1070	8.686474
104.4125	540.1488	8.685961
104.4208	540.1891	8.685431
104.4292	540.2307	8.684907
104.4417	540.2932	8.684112
104.4542	540.3557	8.683399
104.4625	540.3970	8.682901
104.4708	540.4382	8.682387
104.4833	540.5034	8.681569
104.4958	540.5741	8.680813
104.5042	540.6138	8.680328
104.5125	540.6570	8.679809
104.5250	540.7187	8.679028
104.5375	540.7813	8.678188
104.5458	540.8229	8.677665
104.5542	540.8640	8.677163
104.5667	540.9212	8.676499
104.5792	540.9794	8.675792
104.5875	541.0220	8.675262
104.5958	541.0670	8.674726
104.6083	541.1298	8.673905
104.6208	541.1978	8.673106
104.6292	541.2394	8.672586
104.6375	541.2792	8.672059
104.6458	541.3242	8.671516
104.6583	541.3848	8.670706
104.6708	541.4476	8.669921
104.6792	541.4879	8.669449
104.6875	541.5286	8.668991
104.7000	541.5870	8.668241
104.7125	541.6474	8.667445
104.7208	541.6914	8.666902
104.7292	541.7309	8.666381
104.7417	541.7925	8.665601
104.7542	541.8558	8.664824
104.7625	541.8995	8.664295
104.7708	541.9394	8.663784
104.7833	542.0018	8.663055
104.7958	542.0663	8.662324
104.8042	542.1057	8.661862
104.8125	542.1479	8.661339
104.8250	542.2089	8.660544
104.8375	542.2734	8.659784
104.8458	542.3168	8.659298
104.8542	542.3570	8.658778
104.8625	542.3976	8.658255
104.8750	542.4594	8.657470
104.8875	542.5244	8.656651
104.8958	542.5645	8.656158
104.9042	542.6066	8.655614
104.9166	542.6686	8.654797
104.9292	542.7324	8.654005
104.9375	542.7735	8.653465
104.9458	542.8163	8.652922
104.9584	542.8788	8.652138
104.9708	542.9428	8.651338
104.9792	542.9837	8.650788
104.9875	543.0253	8.650306
105.0000	543.0882	8.649558
105.0125	543.1495	8.648712
105.0208	543.1912	8.648172
105.0292	543.2328	8.647653
105.0416	543.2947	8.646882
105.0542	543.3578	8.646134
105.0625	543.3988	8.645644
105.0708	543.4421	8.645101
105.0792	543.4828	8.644553
105.0916	543.5459	8.643808
105.1042	543.6070	8.643116
105.1125	543.6530	8.642626
105.1208	543.7012	8.642126
105.1333	543.7622	8.641347
105.1458	543.8236	8.640578
105.1542	543.8676	8.640082
105.1625	543.9030	8.639625
105.1750	543.9629	8.638900
105.1875	544.0260	8.638122
105.1958	544.0678	8.637616
105.2042	544.1106	8.637109
105.2166	544.1711	8.636359
105.2292	544.2341	8.635631
105.2375	544.2764	8.635118
105.2458	544.3186	8.634613
105.2583	544.3812	8.633811
105.2708	544.4438	8.633007
105.2792	544.4828	8.632492
105.2875	544.5270	8.631978
105.2958	544.5686	8.631462
105.3084	544.6304	8.630668
105.3208	544.6938	8.629906
105.3292	544.7349	8.629382
105.3375	544.7780	8.628882
105.3500	544.8410	8.628156
105.3625	544.9018	8.627402
105.3708	544.9461	8.626881
105.3792	544.9859	8.626342
105.3916	545.0484	8.625497
105.4042	545.1109	8.624681
105.4125	545.1502	8.624114
105.4208	545.1964	8.623541
105.4334	545.2641	8.622714
105.4458	545.3305	8.621897
105.4542	545.3682	8.621398
105.4625	545.4010	8.620926
105.4750	545.4654	8.620246
105.4875	545.5266	8.619531
105.4958	545.5690	8.619059
105.5042	545.6094	8.618574
105.5125	545.6535	8.618064
105.5250	545.7156	8.617328
105.5375	545.7774	8.616545
105.5458	545.8226	8.616034
105.5542	545.8612	8.615546
105.5666	545.9246	8.614742
105.5792	545.9856	8.613956
105.5875	546.0290	8.613466
105.5958	546.0701	8.613000
105.6084	546.1330	8.612251
105.6208	546.1954	8.611500
105.6292	546.2370	8.610981
105.6375	546.2818	8.610446
105.6500	546.3418	8.609688
105.6625	546.4045	8.608969
105.6708	546.4496	8.608470
105.6792	546.4899	8.607918
105.6916	546.5512	8.607120
105.7042	546.6145	8.606361
105.7125	546.6566	8.605856
105.7208	546.6989	8.605340
105.7292	546.7388	8.604829
105.7417	546.8028	8.604034
105.7542	546.8648	8.603224
105.7625	546.9030	8.602716
105.7708	546.9484	8.602191
105.7834	547.0105	8.601368
105.7958	547.0718	8.600568
105.8042	547.1146	8.600022
105.8125	547.1612	8.599512
105.8250	547.2230	8.598790
105.8375	547.2832	8.598032
105.8458	547.3222	8.597525
105.8542	547.3649	8.597019
105.8667	547.4274	8.596305
105.8792	547.4904	8.595568
105.8875	547.5320	8.595112
105.8958	547.5732	8.594620
105.9084	547.6370	8.593868
105.9208	547.6982	8.593139
105.9292	547.7399	8.592645
105.9375	547.7835	8.592151
105.9458	547.8255	8.591625
105.9584	547.8850	8.590864
105.9708	547.9476	8.590072
105.9792	547.9908	8.589543
105.9875	548.0316	8.588994
106.0000	548.0964	8.588203
106.0125	548.1584	8.587428
106.0208	548.2004	8.586931
106.0292	548.2400	8.586450
106.0416	548.3043	8.585704
106.0542	548.3669	8.584936
106.0625	548.4068	8.584415
106.0708	548.4493	8.583902
106.0834	548.5115	8.583095
106.0958	548.5739	8.582329
106.1042	548.6174	8.581781
106.1125	548.6582	8.581231
106.1250	548.7218	8.580421
106.1375	548.7832	8.579657
106.1458	548.8280	8.579169
106.1542	548.8739	8.578644
106.1625	548.9123	8.578162
106.1750	548.9708	8.577465
106.1875	549.0380	8.576710
106.1958	549.0848	8.576226
106.2042	549.1252	8.575722
106.2166	549.1878	8.574936
106.2292	549.2512	8.574126
106.2375	549.2916	8.573644
106.2458	549.3328	8.573144
106.2583	549.3932	8.572344
106.2708	549.4503	8.571591
106.2792	549.4918	8.571076
106.2875	549.5334	8.570576
106.3000	549.5959	8.569828
106.3125	549.6568	8.569074
106.3208	549.7000	8.568546
106.3292	549.7428	8.567992
106.3416	549.8043	8.567162
106.3542	549.8641	8.566398
106.3625	549.9078	8.565884
106.3708	549.9488	8.565350
106.3792	549.9922	8.564825
106.3916	550.0532	8.564068
106.4042	550.1157	8.563332
106.4125	550.1568	8.562882
106.4208	550.1992	8.562436
106.4334	550.2608	8.561722
106.4458	550.3250	8.560975
106.4542	550.3671	8.560489
106.4625	550.4092	8.559994
106.4750	550.4721	8.559250
106.4875	550.5360	8.558488
106.4958	550.5761	8.557949
106.5042	550.6156	8.557420
106.5166	550.6807	8.556658
106.5292	550.7434	8.555900
106.5375	550.7840	8.555405
106.5458	550.8270	8.554921
106.5584	550.8894	8.554156
106.5708	550.9521	8.553392
106.5792	550.9938	8.552900
106.5875	551.0340	8.552405
106.5958	551.0754	8.551881
106.6084	551.1387	8.551121
106.6208	551.2033	8.550382
106.6292	551.2428	8.549866
106.6375	551.2850	8.549356
106.6500	551.3523	8.548580
106.6625	551.4112	8.547754
106.6708	551.4524	8.547184
106.6792	551.4912	8.546656
106.6916	551.5550	8.545849
106.7042	551.6166	8.545014
106.7125	551.6600	8.544469
106.7208	551.7012	8.543938
106.7334	551.7626	8.543199
106.7458	551.8268	8.542456
106.7542	551.8686	8.541997
106.7625	551.9088	8.541524
106.7750	551.9716	8.540813
106.7875	552.0361	8.540122
106.7958	552.0774	8.539664
106.8042	552.1182	8.539181
106.8125	552.1597	8.538663
106.8250	552.2230	8.537905
106.8375	552.2860	8.537170
106.8458	552.3266	8.536660
106.8542	552.3706	8.536151
106.8667	552.4316	8.535369
106.8792	552.4989	8.534595
106.8875	552.5398	8.534106
106.8958	552.5769	8.533638
106.9084	552.6390	8.532944
106.9208	552.7044	8.532186
106.9292	552.7450	8.531674
106.9375	552.7854	8.531164
106.9500	552.8490	8.530426
106.9625	552.9116	8.529692
106.9708	552.9538	8.529208
106.9792	553.0033	8.528689
106.9917	553.0610	8.527878
107.0042	553.1204	8.527118
107.0125	553.1600	8.526626
107.0208	553.2027	8.526114
107.0292	553.2442	8.525597
107.0416	553.3072	8.524862
107.0542	553.3678	8.524095
107.0625	553.4132	8.523600
107.0708	553.4535	8.523126
107.0834	553.5144	8.522362
107.0958	553.5766	8.521582
107.1042	553.6213	8.521089
107.1125	553.6596	8.520610
107.1250	553.7220	8.519879
107.1375	553.7860	8.519138
107.1458	553.8289	8.518641
107.1542	553.8686	8.518145
107.1666	553.9366	8.517457
107.1792	554.0010	8.516730
107.1875	554.0450	8.516212
107.1958	554.0870	8.515692
107.2084	554.1428	8.514889
107.2208	554.2012	8.514130
107.2292	554.2437	8.513650
107.2375	554.2850	8.513153
107.2458	554.3262	8.512641
107.2583	554.3887	8.511891
107.2708	554.4516	8.511168
107.2792	554.4940	8.510678
107.2875	554.5347	8.510194
107.3000	554.5992	8.509438
107.3125	554.6609	8.508649
107.3208	554.7039	8.508132
107.3292	554.7466	8.507609
107.3416	554.8075	8.506850
107.3542	554.8691	8.506079
107.3625	554.9100	8.505555
107.3708	554.9531	8.505032
107.3833	555.0157	8.504256
107.3958	555.0770	8.503496
107.4042	555.1197	8.503016
107.4125	555.1621	8.502531
107.4250	555.2242	8.501747
107.4375	555.2865	8.500953
107.4458	555.3294	8.500426
107.4542	555.3698	8.499921
107.4625	555.4123	8.499420
107.4750	555.4750	8.498652
107.4875	555.5357	8.497859
107.4958	555.5808	8.497359
107.5042	555.6195	8.496844
107.5166	555.6842	8.496106
107.5292	555.7458	8.495411
107.5375	555.7879	8.494934
107.5458	555.8280	8.494453
107.5584	555.8926	8.493719
107.5708	555.9556	8.492969
107.5792	555.9968	8.492450
107.5875	556.0374	8.491968
107.6000	556.1006	8.491242
107.6125	556.1614	8.490509
107.6208	556.2039	8.490004
107.6292	556.2479	8.489484
107.6416	556.3103	8.488722
107.6542	556.3713	8.487945
107.6625	556.4132	8.487420
107.6708	556.4545	8.486913
107.6792	556.5003	8.486371
107.6916	556.5620	8.485524
107.7042	556.6194	8.484756
107.7125	556.6653	8.484250
107.7208	556.7070	8.483725
107.7334	556.7698	8.482984
107.7458	556.8348	8.482268
107.7542	556.8711	8.481790
107.7625	556.9156	8.481348
107.7750	556.9763	8.480681
107.7875	557.0407	8.479910
107.7958	557.0822	8.479399
107.8042	557.1235	8.478908
107.8166	557.1875	8.478176
107.8292	557.2478	8.477429
107.8375	557.2908	8.476882
107.8458	557.3325	8.476336
107.8584	557.3934	8.475548
107.8708	557.4595	8.474813
107.8792	557.4994	8.474324
107.8875	557.5414	8.473818
107.8958	557.5920	8.473301
107.9084	557.6450	8.472569
107.9208	557.7084	8.471842
107.9292	557.7494	8.471316
107.9375	557.7918	8.470820
107.9500	557.8548	8.470043
107.9625	557.9175	8.469296
107.9708	557.9576	8.468820
107.9792	558.0005	8.468321
107.9917	558.0642	8.467528
108.0042	558.1257	8.466786
108.0125	558.1678	8.466320
108.0208	558.2084	8.465848
108.0334	558.2716	8.465156
108.0458	558.3356	8.464424
108.0542	558.3774	8.463908
108.0625	558.4176	8.463406
108.0750	558.4810	8.462647
108.0875	558.5493	8.461864
108.0958	558.5892	8.461361
108.1042	558.6264	8.460849
108.1125	558.6688	8.460359
108.1250	558.7302	8.459613
108.1375	558.7934	8.458808
108.1458	558.8332	8.458234
108.1542	558.8757	8.457694
108.1666	558.9387	8.456908
108.1792	559.0020	8.456111
108.1875	559.0434	8.455555
108.1958	559.0868	8.454972
108.2084	559.1481	8.454136
108.2208	559.2090	8.453403
108.2292	559.2529	8.452959
108.2375	559.2949	8.452491
108.2500	559.3562	8.451746
108.2625	559.4184	8.451018
108.2708	559.4606	8.450561
108.2792	559.5024	8.450113
108.2916	559.5632	8.449421
108.3042	559.6268	8.448701
108.3125	559.6684	8.448186
108.3208	559.7092	8.447662
108.3292	559.7511	8.447188
108.3416	559.8158	8.446453
108.3542	559.8784	8.445679
108.3625	559.9195	8.445149
108.3708	559.9587	8.444618
108.3833	560.0225	8.443881
108.3958	560.0851	8.443165
108.4042	560.1272	8.442734
108.4125	560.1679	8.442226
108.4250	560.2305	8.441499
108.4375	560.2940	8.440806
108.4458	560.3371	8.440321
108.4542	560.3765	8.439826
108.4666	560.4389	8.439082
108.4792	560.5000	8.438359
108.4875	560.5418	8.437832
108.4958	560.5850	8.437352
108.5083	560.6470	8.436601
108.5208	560.7089	8.435799
108.5292	560.7532	8.435275
108.5375	560.7936	8.434772
108.5458	560.8337	8.434266
108.5584	560.8970	8.433478
108.5708	560.9604	8.432709
108.5792	561.0026	8.432184
108.5875	561.0430	8.431629
108.6000	561.1055	8.430822
108.6125	561.1684	8.430100
108.6208	561.2110	8.429549
108.6292	561.2530	8.428969
108.6416	561.3145	8.428195
108.6542	561.3770	8.427418
108.6625	561.4201	8.426930
108.6708	561.4622	8.426482
108.6834	561.5239	8.425782
108.6958	561.5850	8.425000
108.7042	561.6282	8.424578
108.7125	561.6694	8.424176
108.7250	561.7326	8.423428
108.7375	561.7950	8.422678
108.7458	561.8349	8.422197
108.7542	561.8770	8.421697
108.7625	561.9184	8.421166
108.7750	561.9816	8.420422
108.7875	562.0437	8.419670
108.7958	562.0860	8.419152
108.8042	562.1283	8.418655
108.8166	562.1914	8.417931
108.8292	562.2521	8.417140
108.8375	562.2940	8.416676
108.8458	562.3370	8.416222
108.8584	562.3998	8.415493
108.8708	562.4594	8.414738
108.8792	562.5038	8.414214
108.8875	562.5454	8.413688
108.9000	562.6080	8.412972
108.9125	562.6695	8.412249
108.9208	562.7118	8.411701
108.9292	562.7537	8.411182
108.9416	562.8165	8.410409
108.9542	562.8780	8.409637
108.9625	562.9208	8.409132
108.9708	562.9594	8.408634
108.9792	563.0030	8.408121
108.9917	563.0672	8.407342
109.0042	563.1293	8.406569
109.0125	563.1719	8.406056
109.0208	563.2109	8.405571
109.0334	563.2746	8.404840
109.0458	563.3375	8.404084
109.0542	563.3808	8.403586
109.0625	563.4209	8.403059
109.0750	563.4836	8.402257
109.0875	563.5463	8.401482
109.0958	563.5892	8.400984
109.1042	563.6292	8.400499
109.1167	563.6918	8.399795
109.1292	563.7549	8.399078
109.1375	563.7960	8.398570
109.1458	563.8390	8.398068
109.1584	563.9008	8.397309
109.1708	563.9629	8.396506
109.1792	564.0053	8.395978
109.1875	564.0495	8.395462
109.1958	564.0886	8.394931
109.2084	564.1516	8.394132
109.2208	564.2128	8.393368
109.2292	564.2568	8.392863
109.2375	564.2976	8.392368
109.2500	564.3605	8.391691
109.2625	564.4238	8.390985
109.2708	564.4656	8.390486
109.2792	564.5062	8.389988
109.2916	564.5686	8.389259
109.3042	564.6313	8.388500
109.3125	564.6744	8.387993
109.3208	564.7144	8.387481
109.3334	564.7774	8.386719
109.3458	564.8412	8.386000
109.3542	564.8808	8.385480
109.3625	564.9224	8.384952
109.3750	564.9840	8.384155
109.3875	565.0496	8.383376
109.3958	565.0891	8.382806
109.4042	565.1320	8.382306
109.4125	565.1724	8.381805
109.4250	565.2356	8.380944
109.4375	565.2970	8.380116
109.4458	565.3393	8.379593
109.4542	565.3832	8.379094
109.4666	565.4438	8.378306
109.4792	565.5054	8.377618
109.4875	565.5489	8.377092
109.4958	565.5911	8.376571
109.5083	565.6536	8.375887
109.5208	565.7162	8.375184
109.5292	565.7584	8.374710
109.5375	565.7984	8.374257
109.5500	565.8611	8.373587
109.5625	565.9236	8.372887
109.5708	565.9630	8.372440
109.5792	566.0076	8.371950
109.5916	566.0700	8.371186
109.6042	566.1337	8.370456
109.6125	566.1739	8.369966
109.6208	566.2150	8.369451
109.6292	566.2579	8.368942
109.6416	566.3191	8.368195
109.6542	566.3822	8.367413
109.6625	566.4240	8.366936
109.6708	566.4662	8.366486
109.6834	566.5312	8.365744
109.6958	566.5912	8.364930
109.7042	566.6318	8.364418
109.7125	566.6732	8.363911
109.7250	566.7370	8.363142
109.7375	566.7988	8.362420
109.7458	566.8412	8.361922
109.7542	566.8807	8.361410
109.7666	566.9440	8.360658
109.7792	567.0069	8.359921
109.7875	567.0486	8.359402
109.7958	567.0890	8.358884
109.8084	567.1522	8.358132
109.8208	567.2141	8.357366
109.8292	567.2581	8.356849
109.8375	567.2996	8.356340
109.8458	567.3394	8.355816
109.8584	567.4030	8.355032
109.8708	567.4636	8.354278
109.8792	567.5062	8.353775
109.8875	567.5492	8.353272
109.9000	567.6102	8.352539
109.9125	567.6746	8.351772
109.9208	567.7164	8.351239
109.9292	567.7559	8.350732
109.9416	567.8193	8.349994
109.9542	567.8813	8.349216
109.9625	567.9238	8.348692
109.9708	567.9650	8.348160
109.9834	568.0261	8.347364
109.9958	568.0900	8.346645
110.0042	568.1328	8.346162
110.0125	568.1738	8.345647
110.0250	568.2361	8.344894
110.0375	568.2978	8.344152
110.0458	568.3400	8.343634
110.0542	568.3824	8.343121
110.0625	568.4235	8.342611
110.0750	568.4872	8.341839
110.0875	568.5532	8.341101
110.0958	568.5976	8.340619
110.1042	568.6402	8.340128
110.1167	568.7006	8.339331
110.1292	568.7581	8.338550
110.1375	568.7989	8.338078
110.1458	568.8426	8.337579
110.1584	568.9058	8.336786
110.1708	568.9668	8.335992
110.1792	569.0068	8.335490
110.1875	569.0480	8.334984
110.2000	569.1137	8.334260
110.2125	569.1748	8.333512
110.2208	569.2150	8.332944
110.2292	569.2599	8.332422
110.2417	569.3193	8.331650
110.2542	569.3830	8.330866
110.2625	569.4234	8.330331
110.2708	569.4665	8.329810
110.2792	569.5076	8.329294
110.2916	569.5742	8.328554
110.3042	569.6419	8.327858
110.3125	569.6830	8.327349
110.3208	569.7252	8.326860
110.3334	569.7874	8.326105
110.3458	569.8479	8.325372
110.3542	569.8899	8.324897
110.3625	569.9356	8.324408
110.3750	569.9955	8.323639
110.3875	570.0585	8.322836
110.3958	570.0990	8.322312
110.4042	570.1398	8.321801
110.4166	570.1978	8.320995
110.4292	570.2579	8.320175
110.4375	570.2990	8.319658
110.4458	570.3410	8.319152
110.4584	570.4040	8.318458
110.4708	570.4670	8.317753
110.4792	570.5092	8.317251
110.4875	570.5504	8.316739
110.4958	570.5915	8.316249
110.5083	570.6557	8.315516
110.5208	570.7182	8.314741
110.5292	570.7594	8.314220
110.5375	570.8011	8.313694
110.5500	570.8720	8.312912
110.5625	570.9343	8.312194
110.5708	570.9752	8.311720
110.5792	571.0174	8.311226
110.5916	571.0760	8.310468
110.6042	571.1337	8.309718
110.6125	571.1778	8.309218
110.6208	571.2184	8.308672
110.6333	571.2790	8.307859
110.6458	571.3422	8.307031
110.6542	571.3854	8.306475
110.6625	571.4238	8.305932
