"Time (min)"	"Temperature (°C)"	"Weight (mg)"
53.20418	552.5860	8.669539
53.21250	552.6709	8.668844
53.22082	552.7498	8.668108
53.22918	552.8378	8.667375
53.23750	552.9174	8.666644
53.24584	553.0022	8.665882
53.25416	553.0852	8.665134
53.26250	553.1684	8.664412
53.27082	553.2494	8.663653
53.27918	553.3350	8.662860
53.28750	553.4200	8.662063
53.29582	553.5014	8.661269
53.30416	553.5828	8.660468
53.31250	553.6680	8.659702
53.32084	553.7500	8.658944
53.32918	553.8329	8.658170
53.33750	553.9175	8.657387
53.34582	553.9980	8.656593
53.35418	554.0821	8.655816
53.36250	554.1627	8.655066
53.37084	554.2485	8.654324
53.37916	554.3310	8.653608
53.38750	554.4139	8.652906
53.39582	554.4976	8.652172
53.40418	554.5807	8.651425
53.41250	554.6630	8.650711
53.42082	554.7481	8.650003
53.42916	554.8296	8.649286
53.43750	554.9128	8.648559
53.44584	554.9955	8.647816
53.45418	555.0812	8.647070
53.46250	555.1607	8.646318
53.47082	555.2465	8.645545
53.47918	555.3276	8.644741
53.48750	555.4109	8.643984
53.49584	555.4946	8.643236
53.50416	555.5770	8.642470
53.51250	555.6613	8.641707
53.52082	555.7428	8.640951
53.52918	555.8254	8.640168
53.53750	555.9093	8.639374
53.54582	555.9932	8.638622
53.55416	556.0774	8.637910
53.56250	556.1588	8.637204
53.57084	556.2432	8.636461
53.57918	556.3262	8.635731
53.58750	556.4064	8.635005
53.59582	556.4902	8.634264
53.60418	556.5742	8.633493
53.61250	556.6578	8.632726
53.62084	556.7396	8.631974
53.62916	556.8222	8.631194
53.63750	556.9062	8.630400
53.64582	556.9872	8.629658
53.65418	557.0725	8.628934
53.66250	557.1546	8.628175
53.67082	557.2378	8.627416
53.67916	557.3222	8.626668
53.68750	557.4043	8.625919
53.69584	557.4868	8.625184
53.70418	557.5700	8.624481
53.71250	557.6558	8.623774
53.72082	557.7365	8.623035
53.72918	557.8204	8.622288
53.73750	557.9042	8.621543
53.74584	557.9871	8.620803
53.75416	558.0688	8.620058
53.76250	558.1524	8.619324
53.77082	558.2352	8.618609
53.77918	558.3184	8.617876
53.78750	558.3996	8.617118
53.79582	558.4837	8.616376
53.80416	558.5669	8.615670
53.81250	558.6510	8.614928
53.82084	558.7341	8.614197
53.82918	558.8171	8.613514
53.83750	558.8996	8.612785
53.84582	558.9838	8.612018
53.85418	559.0663	8.611228
53.86250	559.1494	8.610457
53.87084	559.2324	8.609644
53.87916	559.3130	8.608822
53.88750	559.3992	8.608016
53.89582	559.4838	8.607256
53.90418	559.5628	8.606478
53.91250	559.6485	8.605691
53.92082	559.7316	8.604974
53.92916	559.8160	8.604278
53.93750	559.8938	8.603601
53.94584	559.9795	8.602932
53.95418	560.0640	8.602289
53.96250	560.1454	8.601609
53.97082	560.2306	8.600900
53.97918	560.3132	8.600181
53.98750	560.3942	8.599441
53.99584	560.4770	8.598671
54.00416	560.5611	8.597871
54.01250	560.6446	8.597079
54.02082	560.7289	8.596298
54.02918	560.8097	8.595526
54.03750	560.8932	8.594695
54.04582	560.9762	8.593895
54.05416	561.0611	8.593141
54.06250	561.1428	8.592407
54.07084	561.2260	8.591707
54.07918	561.3087	8.591019
54.08750	561.3928	8.590316
54.09582	561.4747	8.589624
54.10418	561.5575	8.588919
54.11250	561.6418	8.588195
54.12084	561.7254	8.587524
54.12916	561.8096	8.586828
54.13750	561.8914	8.586098
54.14582	561.9736	8.585375
54.15418	562.0578	8.584624
54.16250	562.1400	8.583856
54.17082	562.2222	8.583109
54.17916	562.3048	8.582389
54.18750	562.3898	8.581688
54.19584	562.4750	8.580931
54.20418	562.5566	8.580186
54.21250	562.6378	8.579465
54.22082	562.7202	8.578749
54.22918	562.8056	8.577999
54.23750	562.8880	8.577245
54.24584	562.9726	8.576516
54.25416	563.0552	8.575838
54.26250	563.1361	8.575148
54.27082	563.2184	8.574400
54.27918	563.3046	8.573726
54.28750	563.3853	8.573014
54.29582	563.4675	8.572289
54.30416	563.5518	8.571585
54.31250	563.6338	8.570888
54.32084	563.7182	8.570169
54.32918	563.8007	8.569437
54.33750	563.8850	8.568656
54.34582	563.9682	8.567868
54.35418	564.0506	8.567136
54.36250	564.1349	8.566360
54.37084	564.2178	8.565621
54.37916	564.2988	8.564906
54.38750	564.3837	8.564164
54.39582	564.4664	8.563416
54.40418	564.5497	8.562676
54.41250	564.6318	8.561941
54.42082	564.7144	8.561200
54.42916	564.7981	8.560447
54.43750	564.8814	8.559695
54.44584	564.9653	8.558969
54.45418	565.0463	8.558241
54.46250	565.1316	8.557501
54.47082	565.2130	8.556749
54.47918	565.2980	8.556005
54.48750	565.3793	8.555282
54.49584	565.4620	8.554580
54.50416	565.5469	8.553859
54.51250	565.6296	8.553136
54.52082	565.7113	8.552418
54.52918	565.7965	8.551728
54.53750	565.8798	8.551031
54.54582	565.9599	8.550311
54.55416	566.0436	8.549609
54.56250	566.1282	8.548910
54.57084	566.2102	8.548207
54.57918	566.2938	8.547438
54.58750	566.3774	8.546676
54.59582	566.4614	8.545930
54.60418	566.5430	8.545178
54.61250	566.6270	8.544422
54.62084	566.7100	8.543691
54.62916	566.7934	8.542978
54.63750	566.8756	8.542255
54.64582	566.9580	8.541558
54.65418	567.0413	8.540845
54.66250	567.1231	8.540160
54.67082	567.2076	8.539499
54.67916	567.2907	8.538818
54.68750	567.3761	8.538113
54.69584	567.4550	8.537395
54.70418	567.5408	8.536669
54.71250	567.6229	8.535932
54.72082	567.7062	8.535186
54.72918	567.7886	8.534413
54.73750	567.8734	8.533694
54.74584	567.9530	8.532944
54.75416	568.0394	8.532174
54.76250	568.1209	8.531405
54.77082	568.2024	8.530624
54.77918	568.2865	8.529856
54.78750	568.3682	8.529101
54.79582	568.4526	8.528364
54.80416	568.5361	8.527660
54.81250	568.6168	8.526954
54.82084	568.7020	8.526224
54.82918	568.7850	8.525555
54.83750	568.8672	8.524894
54.84582	568.9500	8.524216
54.85418	569.0342	8.523549
54.86250	569.1144	8.522870
54.87084	569.2014	8.522170
54.87916	569.2804	8.521447
54.88750	569.3678	8.520720
54.89582	569.4492	8.519988
54.90418	569.5318	8.519257
54.91250	569.6163	8.518506
54.92082	569.6972	8.517775
54.92916	569.7814	8.517085
54.93750	569.8662	8.516389
54.94584	569.9477	8.515655
54.95418	570.0316	8.514884
54.96250	570.1110	8.514101
54.97082	570.1969	8.513374
54.97918	570.2792	8.512636
54.98750	570.3634	8.511874
54.99584	570.4464	8.511118
55.00416	570.5300	8.510371
55.01250	570.6100	8.509626
55.02082	570.6960	8.508914
55.02918	570.7761	8.508218
55.03750	570.8608	8.507571
55.04582	570.9434	8.506934
55.05416	571.0243	8.506262
55.06250	571.1103	8.505621
55.07084	571.1925	8.504972
55.07918	571.2762	8.504294
55.08750	571.3606	8.503608
55.09582	571.4395	8.502922
55.10418	571.5259	8.502180
55.11250	571.6089	8.501420
55.12084	571.6897	8.500676
55.12916	571.7750	8.499932
55.13750	571.8566	8.499197
55.14582	571.9400	8.498444
55.15418	572.0241	8.497688
55.16250	572.1054	8.496947
55.17082	572.1890	8.496235
55.17916	572.2724	8.495503
55.18750	572.3550	8.494830
55.19584	572.4398	8.494215
55.20418	572.5222	8.493578
55.21250	572.6060	8.492931
55.22082	572.6870	8.492249
55.22918	572.7708	8.491574
55.23750	572.8528	8.490902
55.24584	572.9370	8.490242
55.25416	573.0190	8.489518
55.26250	573.1007	8.488764
55.27082	573.1852	8.487991
55.27918	573.2684	8.487212
55.28750	573.3518	8.486464
55.29582	573.4355	8.485741
55.30416	573.5176	8.485024
55.31250	573.6009	8.484296
55.32084	573.6848	8.483570
55.32918	573.7676	8.482859
55.33750	573.8506	8.482179
55.34582	573.9344	8.481519
55.35418	574.0156	8.480836
55.36250	574.1002	8.480160
55.37084	574.1829	8.479461
55.37916	574.2663	8.478738
55.38750	574.3493	8.478014
55.39582	574.4311	8.477296
55.40418	574.5150	8.476581
55.41250	574.5996	8.475880
55.42082	574.6807	8.475168
55.42916	574.7629	8.474432
55.43750	574.8478	8.473726
55.44584	574.9307	8.472949
55.45418	575.0137	8.472199
55.46250	575.0966	8.471465
55.47082	575.1791	8.470719
55.47918	575.2637	8.469989
55.48750	575.3465	8.469293
55.49584	575.4299	8.468562
55.50416	575.5123	8.467814
55.51250	575.5954	8.467093
55.52082	575.6790	8.466391
55.52918	575.7618	8.465747
55.53750	575.8456	8.465085
55.54582	575.9272	8.464409
55.55416	576.0100	8.463751
55.56250	576.0928	8.463075
55.57084	576.1768	8.462369
55.57918	576.2618	8.461676
55.58750	576.3434	8.460989
55.59582	576.4257	8.460281
55.60418	576.5076	8.459566
55.61250	576.5914	8.458861
55.62084	576.6750	8.458141
55.62916	576.7585	8.457421
55.63750	576.8424	8.456708
55.64582	576.9259	8.456035
55.65418	577.0071	8.455321
55.66250	577.0913	8.454594
55.67082	577.1744	8.453899
55.67916	577.2575	8.453209
55.68750	577.3400	8.452499
55.69584	577.4244	8.451745
55.70418	577.5074	8.450974
55.71250	577.5902	8.450255
55.72082	577.6719	8.449515
55.72918	577.7560	8.448722
55.73750	577.8376	8.447976
55.74584	577.9228	8.447265
55.75416	578.0050	8.446538
55.76250	578.0859	8.445828
55.77082	578.1730	8.445128
55.77918	578.2553	8.444420
55.78750	578.3380	8.443731
55.79582	578.4215	8.443031
55.80416	578.5034	8.442359
55.81250	578.5874	8.441650
55.82084	578.6703	8.440926
55.82918	578.7516	8.440141
55.83750	578.8388	8.439401
55.84582	578.9204	8.438676
55.85418	579.0026	8.437931
55.86250	579.0857	8.437222
55.87084	579.1692	8.436515
55.87916	579.2520	8.435772
55.88750	579.3350	8.435019
55.89582	579.4164	8.434305
55.90418	579.5024	8.433626
55.91250	579.5834	8.433006
55.92082	579.6686	8.432342
55.92916	579.7516	8.431665
55.93750	579.8328	8.430996
55.94584	579.9161	8.430320
55.95418	579.9980	8.429626
55.96250	580.0807	8.428918
55.97082	580.1675	8.428224
55.97918	580.2460	8.427542
55.98750	580.3307	8.426831
55.99584	580.4106	8.426110
56.00416	580.4965	8.425376
56.01250	580.5794	8.424641
56.02082	580.6651	8.423910
56.02918	580.7476	8.423182
56.03750	580.8300	8.422478
56.04582	580.9120	8.421782
56.05416	580.9967	8.421063
56.06250	581.0784	8.420340
56.07084	581.1610	8.419628
56.07918	581.2437	8.418918
56.08750	581.3281	8.418218
56.09582	581.4120	8.417500
56.10418	581.4922	8.416814
56.11250	581.5782	8.416121
56.12084	581.6594	8.415402
56.12916	581.7418	8.414696
56.13750	581.8282	8.413975
56.14582	581.9078	8.413234
56.15418	581.9932	8.412512
56.16250	582.0740	8.411785
56.17082	582.1578	8.411062
56.17916	582.2408	8.410332
56.18750	582.3230	8.409578
56.19584	582.4080	8.408845
56.20418	582.4890	8.408137
56.21250	582.5719	8.407414
56.22082	582.6567	8.406715
56.22918	582.7400	8.406035
56.23750	582.8207	8.405312
56.24584	582.9070	8.404579
56.25416	582.9889	8.403839
56.26250	583.0728	8.403118
56.27082	583.1576	8.402398
56.27918	583.2394	8.401661
56.28750	583.3235	8.400937
56.29582	583.4064	8.400211
56.30416	583.4879	8.399472
56.31250	583.5720	8.398736
56.32084	583.6545	8.397975
56.32918	583.7388	8.397180
56.33750	583.8213	8.396418
56.34582	583.9057	8.395662
56.35418	583.9887	8.394931
56.36250	584.0709	8.394207
56.37084	584.1542	8.393438
56.37916	584.2366	8.392670
56.38750	584.3225	8.391910
56.39582	584.4050	8.391180
56.40418	584.4870	8.390509
56.41250	584.5695	8.389879
56.42082	584.6532	8.389203
56.42916	584.7366	8.388532
56.43750	584.8184	8.387816
56.44584	584.9000	8.387098
56.45418	584.9842	8.386415
56.46250	585.0650	8.385734
56.47082	585.1512	8.385047
56.47918	585.2329	8.384332
56.48750	585.3179	8.383598
56.49584	585.3991	8.382864
56.50416	585.4838	8.382138
56.51250	585.5644	8.381408
56.52082	585.6500	8.380682
56.52918	585.7328	8.379950
56.53750	585.8140	8.379212
56.54582	585.9003	8.378492
56.55416	585.9807	8.377778
56.56250	586.0639	8.377062
56.57084	586.1481	8.376328
56.57918	586.2302	8.375598
56.58750	586.3115	8.374859
56.59582	586.3963	8.374108
56.60418	586.4800	8.373391
56.61250	586.5626	8.372664
56.62084	586.6452	8.371922
56.62916	586.7280	8.371158
56.63750	586.8101	8.370391
56.64582	586.8950	8.369620
56.65418	586.9785	8.368861
56.66250	587.0606	8.368090
56.67082	587.1434	8.367314
56.67916	587.2270	8.366553
56.68750	587.3094	8.365793
56.69584	587.3931	8.365032
56.70418	587.4757	8.364250
56.71250	587.5580	8.363496
56.72082	587.6420	8.362786
56.72918	587.7256	8.362035
56.73750	587.8101	8.361276
56.74584	587.8922	8.360554
56.75416	587.9757	8.359850
56.76250	588.0584	8.359125
56.77082	588.1418	8.358401
56.77918	588.2258	8.357678
56.78750	588.3093	8.356942
56.79582	588.3880	8.356244
56.80416	588.4738	8.355532
56.81250	588.5572	8.354828
56.82084	588.6411	8.354132
56.82918	588.7218	8.353419
56.83750	588.8070	8.352705
56.84582	588.8903	8.351996
56.85418	588.9732	8.351269
56.86250	589.0562	8.350536
56.87084	589.1398	8.349838
56.87916	589.2222	8.349121
56.88750	589.3042	8.348374
56.89582	589.3876	8.347634
56.90418	589.4726	8.346928
56.91250	589.5552	8.346222
56.92082	589.6356	8.345480
56.92916	589.7220	8.344740
56.93750	589.8048	8.344003
56.94584	589.8870	8.343299
56.95418	589.9702	8.342584
56.96250	590.0520	8.341836
56.97082	590.1390	8.341075
56.97918	590.2190	8.340326
56.98750	590.3030	8.339570
56.99584	590.3839	8.338797
57.00416	590.4676	8.338044
57.01250	590.5510	8.337313
57.02082	590.6343	8.336556
57.02918	590.7162	8.335770
57.03750	590.8003	8.335000
57.04582	590.8842	8.334254
57.05416	590.9674	8.333525
57.06250	591.0493	8.332785
57.07084	591.1328	8.332012
57.07918	591.2158	8.331247
57.08750	591.2992	8.330501
57.09582	591.3832	8.329749
57.10418	591.4633	8.329007
57.11250	591.5491	8.328264
57.12084	591.6324	8.327500
57.12916	591.7135	8.326718
57.13750	591.7989	8.325929
57.14582	591.8812	8.325150
57.15418	591.9640	8.324390
57.16250	592.0461	8.323644
57.17082	592.1284	8.322902
57.17916	592.2116	8.322157
57.18750	592.2949	8.321416
57.19584	592.3788	8.320694
57.20418	592.4632	8.319976
57.21250	592.5443	8.319207
57.22082	592.6283	8.318452
57.22918	592.7128	8.317772
57.23750	592.7950	8.317085
57.24584	592.8776	8.316324
57.25416	592.9600	8.315566
57.26250	593.0450	8.314788
57.27082	593.1261	8.314032
57.27918	593.2110	8.313275
57.28750	593.2916	8.312500
57.29582	593.3770	8.311766
57.30416	593.4599	8.311016
57.31250	593.5432	8.310234
57.32084	593.6258	8.309457
57.32918	593.7082	8.308740
57.33750	593.7914	8.308000
57.34582	593.8738	8.307262
57.35418	593.9572	8.306503
57.36250	594.0394	8.305719
57.37084	594.1228	8.304956
57.37916	594.2065	8.304218
57.38750	594.2900	8.303458
57.39582	594.3735	8.302688
57.40418	594.4556	8.301900
57.41250	594.5390	8.301114
57.42082	594.6231	8.300347
57.42916	594.7055	8.299556
57.43750	594.7900	8.298749
57.44584	594.8729	8.297960
57.45418	594.9570	8.297160
57.46250	595.0378	8.296356
57.47082	595.1215	8.295554
57.47918	595.2048	8.294754
57.48750	595.2864	8.293995
57.49584	595.3706	8.293240
57.50416	595.4524	8.292429
57.51250	595.5370	8.291684
57.52082	595.6206	8.290978
57.52918	595.7024	8.290256
57.53750	595.7864	8.289550
57.54582	595.8698	8.288821
57.55416	595.9524	8.288110
57.56250	596.0362	8.287361
57.57084	596.1187	8.286574
57.57918	596.2038	8.285774
57.58750	596.2854	8.285040
57.59582	596.3698	8.284270
57.60418	596.4502	8.283472
57.61250	596.5351	8.282704
57.62084	596.6186	8.281932
57.62916	596.7015	8.281152
57.63750	596.7828	8.280371
57.64582	596.8656	8.279616
57.65418	596.9511	8.278884
57.66250	597.0348	8.278131
57.67082	597.1162	8.277332
57.67916	597.2004	8.276545
57.68750	597.2825	8.275782
57.69584	597.3653	8.275014
57.70418	597.4485	8.274219
57.71250	597.5324	8.273410
57.72082	597.6144	8.272637
57.72918	597.6974	8.271831
57.73750	597.7815	8.271004
57.74584	597.8653	8.270203
57.75416	597.9481	8.269414
57.76250	598.0318	8.268609
57.77082	598.1140	8.267797
57.77918	598.1969	8.267000
57.78750	598.2812	8.266255
57.79582	598.3625	8.265510
57.80416	598.4454	8.264706
57.81250	598.5300	8.263899
57.82084	598.6126	8.263108
57.82918	598.6952	8.262320
57.83750	598.7782	8.261538
57.84582	598.8601	8.260766
57.85418	598.9429	8.259975
57.86250	599.0283	8.259158
57.87084	599.1110	8.258331
57.87916	599.1924	8.257524
57.88750	599.2770	8.256758
57.89582	599.3593	8.256007
57.90418	599.4422	8.255249
57.91250	599.5281	8.254484
57.92082	599.6104	8.253678
57.92916	599.6938	8.252840
57.93750	599.7749	8.252046
57.94584	599.8589	8.251249
57.95418	599.9394	8.250450
57.96250	600.0248	8.249638
57.97082	600.1054	8.248803
57.97918	600.1907	8.247980
57.98750	600.2731	8.247144
57.99584	600.3568	8.246324
58.00416	600.4401	8.245562
58.01250	600.5216	8.244809
58.02082	600.6055	8.244034
58.02918	600.6882	8.243246
58.03750	600.7718	8.242462
58.04582	600.8535	8.241690
58.05416	600.9390	8.240915
58.06250	601.0199	8.240128
58.07084	601.1028	8.239361
58.07918	601.1880	8.238543
58.08750	601.2710	8.237676
58.09582	601.3563	8.236859
58.10418	601.4364	8.236024
58.11250	601.5204	8.235196
58.12084	601.6031	8.234358
58.12916	601.6866	8.233500
58.13750	601.7676	8.232644
58.14582	601.8540	8.231816
58.15418	601.9334	8.230978
58.16250	602.0199	8.230180
58.17082	602.1032	8.229416
58.17916	602.1846	8.228601
58.18750	602.2688	8.227782
58.19584	602.3504	8.226976
58.20418	602.4344	8.226182
58.21250	602.5196	8.225374
58.22082	602.6000	8.224585
58.22918	602.6843	8.223764
58.23750	602.7676	8.222910
58.24584	602.8528	8.222069
58.25416	602.9361	8.221231
58.26250	603.0194	8.220389
58.27082	603.0997	8.219571
58.27918	603.1836	8.218766
58.28750	603.2668	8.217944
58.29582	603.3504	8.217134
58.30416	603.4328	8.216305
58.31250	603.5161	8.215489
58.32084	603.5994	8.214703
58.32918	603.6820	8.213910
58.33750	603.7650	8.213080
58.34582	603.8488	8.212278
58.35418	603.9321	8.211486
58.36250	604.0125	8.210655
58.37084	604.0988	8.209832
58.37916	604.1816	8.209026
58.38750	604.2641	8.208204
58.39582	604.3463	8.207361
58.40418	604.4302	8.206524
58.41250	604.5140	8.205660
58.42082	604.5956	8.204838
58.42916	604.6804	8.204011
58.43750	604.7618	8.203180
58.44584	604.8463	8.202347
58.45418	604.9297	8.201492
58.46250	605.0121	8.200644
58.47082	605.0951	8.199814
58.47918	605.1781	8.198999
58.48750	605.2606	8.198181
58.49584	605.3445	8.197366
58.50416	605.4287	8.196528
58.51250	605.5100	8.195697
58.52082	605.5919	8.194850
58.52918	605.6758	8.194012
58.53750	605.7596	8.193192
58.54582	605.8430	8.192361
58.55416	605.9252	8.191548
58.56250	606.0089	8.190726
58.57084	606.0916	8.189868
58.57918	606.1740	8.189021
58.58750	606.2576	8.188182
58.59582	606.3390	8.187319
58.60418	606.4229	8.186450
58.61250	606.5070	8.185566
58.62084	606.5912	8.184703
58.62916	606.6740	8.183884
58.63750	606.7554	8.183009
58.64582	606.8392	8.182140
58.65418	606.9218	8.181316
58.66250	607.0052	8.180482
58.67082	607.0902	8.179649
58.67916	607.1707	8.178820
58.68750	607.2566	8.177988
58.69584	607.3380	8.177176
58.70418	607.4232	8.176356
58.71250	607.5038	8.175500
58.72082	607.5877	8.174682
58.72918	607.6708	8.173860
58.73750	607.7548	8.173010
58.74584	607.8370	8.172136
58.75416	607.9224	8.171257
58.76250	608.0055	8.170386
58.77082	608.0871	8.169508
58.77918	608.1714	8.168616
58.78750	608.2532	8.167728
58.79582	608.3379	8.166832
58.80416	608.4176	8.165932
58.81250	608.5040	8.165061
58.82084	608.5852	8.164199
58.82918	608.6660	8.163353
58.83750	608.7529	8.162494
58.84582	608.8366	8.161614
58.85418	608.9186	8.160753
58.86250	609.0019	8.159884
58.87084	609.0816	8.159006
58.87916	609.1671	8.158142
58.88750	609.2500	8.157241
58.89582	609.3334	8.156348
58.90418	609.4161	8.155478
58.91250	609.4993	8.154609
58.92082	609.5830	8.153730
58.92916	609.6661	8.152841
58.93750	609.7478	8.151939
58.94584	609.8318	8.151061
58.95418	609.9144	8.150162
58.96250	609.9976	8.149238
58.97082	610.0813	8.148330
58.97918	610.1656	8.147384
58.98750	610.2488	8.146444
58.99584	610.3331	8.145556
59.00416	610.4157	8.144730
59.01250	610.4982	8.143844
59.02082	610.5820	8.142962
59.02918	610.6637	8.142095
59.03750	610.7476	8.141232
59.04582	610.8301	8.140374
59.05416	610.9151	8.139536
59.06250	610.9988	8.138701
59.07084	611.0810	8.137842
59.07918	611.1646	8.136939
59.08750	611.2458	8.136025
59.09582	611.3306	8.135169
59.10418	611.4140	8.134294
59.11250	611.4932	8.133438
59.12084	611.5795	8.132612
59.12916	611.6614	8.131738
59.13750	611.7459	8.130847
59.14582	611.8285	8.129968
59.15418	611.9121	8.129108
59.16250	611.9951	8.128249
59.17082	612.0800	8.127356
59.17916	612.1637	8.126431
59.18750	612.2454	8.125495
59.19584	612.3269	8.124561
59.20418	612.4114	8.123598
59.21250	612.4926	8.122663
59.22082	612.5760	8.121758
59.22918	612.6593	8.120850
59.23750	612.7426	8.119921
59.24584	612.8247	8.119008
59.25416	612.9084	8.118110
59.26250	612.9938	8.117241
59.27082	613.0750	8.116406
59.27918	613.1584	8.115530
59.28750	613.2430	8.114646
59.29582	613.3240	8.113770
59.30416	613.4098	8.112890
59.31250	613.4924	8.112011
59.32084	613.5746	8.111124
59.32918	613.6570	8.110191
59.33750	613.7411	8.109264
59.34582	613.8222	8.108376
59.35418	613.9051	8.107480
59.36250	613.9876	8.106586
59.37084	614.0742	8.105708
59.37916	614.1562	8.104834
59.38750	614.2391	8.103952
59.39582	614.3226	8.103040
59.40418	614.4047	8.102142
59.41250	614.4879	8.101257
59.42082	614.5703	8.100366
59.42916	614.6534	8.099438
59.43750	614.7378	8.098497
59.44584	614.8193	8.097558
59.45418	614.9038	8.096618
59.46250	614.9842	8.095669
59.47082	615.0692	8.094701
59.47918	615.1516	8.093747
59.48750	615.2334	8.092780
59.49584	615.3198	8.091814
59.50416	615.4016	8.090860
59.51250	615.4850	8.089913
59.52082	615.5682	8.088968
59.52918	615.6510	8.088036
59.53750	615.7331	8.087112
59.54582	615.8172	8.086213
59.55416	615.9008	8.085318
59.56250	615.9832	8.084434
59.57084	616.0672	8.083559
59.57918	616.1519	8.082688
59.58750	616.2339	8.081788
59.59582	616.3169	8.080852
59.60418	616.3991	8.079890
59.61250	616.4818	8.078950
59.62084	616.5650	8.078002
59.62916	616.6497	8.077019
59.63750	616.7322	8.076056
59.64582	616.8138	8.075085
59.65418	616.8992	8.074104
59.66250	616.9814	8.073134
59.67082	617.0652	8.072197
59.67916	617.1489	8.071295
59.68750	617.2309	8.070434
59.69584	617.3132	8.069522
59.70418	617.3963	8.068611
59.71250	617.4809	8.067722
59.72082	617.5621	8.066834
59.72918	617.6464	8.065944
59.73750	617.7280	8.065051
59.74584	617.8130	8.064131
59.75416	617.8979	8.063210
59.76250	617.9788	8.062301
59.77082	618.0615	8.061388
59.77918	618.1444	8.060474
59.78750	618.2270	8.059510
59.79582	618.3090	8.058548
59.80416	618.3948	8.057566
59.81250	618.4771	8.056565
59.82084	618.5606	8.055571
59.82918	618.6436	8.054600
59.83750	618.7266	8.053612
59.84582	618.8094	8.052630
59.85418	618.8936	8.051650
59.86250	618.9755	8.050671
59.87084	619.0599	8.049750
59.87916	619.1426	8.048814
59.88750	619.2230	8.047881
59.89582	619.3070	8.046960
59.90418	619.3929	8.046060
59.91250	619.4732	8.045171
59.92082	619.5568	8.044266
59.92916	619.6406	8.043344
59.93750	619.7226	8.042411
59.94584	619.8062	8.041474
59.95418	619.8898	8.040481
59.96250	619.9719	8.039489
59.97082	620.0544	8.038544
59.97918	620.1368	8.037598
59.98750	620.2226	8.036594
59.99584	620.3066	8.035597
60.00416	620.3871	8.034626
60.01250	620.4705	8.033642
60.02082	620.5542	8.032626
60.02918	620.6366	8.031616
60.03750	620.7212	8.030655
60.04582	620.8021	8.029690
60.05416	620.8879	8.028697
60.06250	620.9693	8.027734
60.07084	621.0515	8.026791
60.07918	621.1376	8.025828
60.08750	621.2179	8.024866
60.09582	621.3018	8.023915
60.10418	621.3850	8.022986
60.11250	621.4676	8.022040
60.12084	621.5524	8.021087
60.12916	621.6358	8.020156
60.13750	621.7182	8.019218
60.14582	621.8004	8.018240
60.15418	621.8834	8.017288
60.16250	621.9688	8.016332
60.17082	622.0504	8.015350
60.17916	622.1338	8.014374
60.18750	622.2168	8.013414
60.19584	622.3000	8.012478
60.20418	622.3816	8.011550
60.21250	622.4648	8.010614
60.22082	622.5498	8.009652
60.22918	622.6318	8.008709
60.23750	622.7140	8.007766
60.24584	622.7980	8.006796
60.25416	622.8810	8.005820
60.26250	622.9650	8.004830
60.27082	623.0478	8.003832
60.27918	623.1331	8.002832
60.28750	623.2130	8.001849
60.29582	623.2950	8.000839
60.30416	623.3790	7.999809
60.31250	623.4628	7.998778
60.32084	623.5455	7.997779
60.32918	623.6280	7.996801
60.33750	623.7113	7.995812
60.34582	623.7950	7.994814
60.35418	623.8794	7.993804
60.36250	623.9609	7.992789
60.37084	624.0443	7.991760
60.37916	624.1280	7.990764
60.38750	624.2125	7.989825
60.39582	624.2942	7.988887
60.40418	624.3769	7.987901
60.41250	624.4600	7.986922
60.42082	624.5430	7.985934
60.42916	624.6276	7.984956
60.43750	624.7071	7.983994
60.44584	624.7932	7.983018
60.45418	624.8738	7.982050
60.46250	624.9586	7.981089
60.47082	625.0394	7.980095
60.47918	625.1283	7.979100
60.48750	625.2074	7.978118
60.49584	625.2910	7.977139
60.50416	625.3748	7.976189
60.51250	625.4568	7.975230
60.52082	625.5422	7.974259
60.52918	625.6235	7.973272
60.53750	625.7071	7.972268
60.54582	625.7888	7.971228
60.55416	625.8718	7.970180
60.56250	625.9555	7.969145
60.57084	626.0387	7.968106
60.57918	626.1202	7.967072
60.58750	626.2014	7.966025
60.59582	626.2861	7.964970
60.60418	626.3714	7.963950
60.61250	626.4542	7.962955
60.62084	626.5354	7.961964
60.62916	626.6220	7.961000
60.63750	626.7037	7.960070
60.64582	626.7865	7.959118
60.65418	626.8690	7.958111
60.66250	626.9526	7.957110
60.67082	627.0352	7.956122
60.67916	627.1192	7.955140
60.68750	627.2024	7.954138
60.69584	627.2854	7.953150
60.70418	627.3662	7.952146
60.71250	627.4498	7.951104
60.72082	627.5350	7.950070
60.72918	627.6179	7.949060
60.73750	627.6984	7.948109
60.74584	627.7818	7.947134
60.75416	627.8676	7.946179
60.76250	627.9500	7.945234
60.77082	628.0326	7.944276
60.77918	628.1160	7.943280
60.78750	628.1982	7.942261
60.79582	628.2822	7.941303
60.80416	628.3651	7.940313
60.81250	628.4480	7.939285
60.82084	628.5308	7.938262
60.82918	628.6130	7.937237
60.83750	628.6972	7.936207
60.84582	628.7830	7.935178
60.85418	628.8652	7.934150
60.86250	628.9469	7.933144
60.87084	629.0294	7.932163
60.87916	629.1130	7.931149
60.88750	629.1990	7.930131
60.89582	629.2805	7.929141
60.90418	629.3640	7.928160
60.91250	629.4458	7.927166
60.92082	629.5300	7.926150
60.92916	629.6137	7.925134
60.93750	629.6940	7.924137
60.94584	629.7792	7.923135
60.95418	629.8610	7.922122
