"Time (min)"	"Temperature (°C)"	"Weight (mg)"
7.670832	313.3358	14.65101
7.679168	313.6706	14.63641
7.687500	314.0047	14.62190
7.695832	314.3383	14.60745
7.704168	314.6698	14.59314
7.712500	315.0051	14.57892
7.720834	315.3369	14.56475
7.729166	315.6714	14.55069
7.737500	316.0036	14.53672
7.745834	316.3390	14.52278
7.754166	316.6704	14.50890
7.762500	317.0039	14.49512
7.770834	317.3369	14.48142
7.779166	317.6700	14.46780
7.787500	318.0020	14.45421
7.795832	318.3365	14.44068
7.804168	318.6684	14.42724
7.812500	319.0020	14.41384
7.820832	319.3344	14.40051
7.829168	319.6671	14.38724
7.837500	320.0000	14.37402
7.845834	320.3346	14.36085
7.854166	320.6635	14.34773
7.862500	320.9988	14.33466
7.870834	321.3312	14.32166
7.879166	321.6631	14.30869
7.887500	321.9974	14.29576
7.895834	322.3298	14.28290
7.904166	322.6625	14.27008
7.912500	322.9961	14.25730
7.920832	323.3281	14.24456
7.929168	323.6619	14.23184
7.937500	323.9940	14.21916
7.945832	324.3281	14.20651
7.954168	324.6586	14.19387
7.962500	324.9927	14.18128
7.970834	325.3234	14.16871
7.979166	325.6567	14.15613
7.987500	325.9896	14.14361
7.995834	326.3233	14.13114
8.004166	326.6564	14.11869
8.012500	326.9898	14.10626
8.020832	327.3218	14.09385
8.029166	327.6522	14.08141
8.037500	327.9853	14.06897
8.045834	328.3183	14.05656
8.054168	328.6539	14.04418
8.062500	328.9830	14.03180
8.070832	329.3189	14.01941
8.079166	329.6487	14.00696
8.087500	329.9815	13.99454
8.095834	330.3188	13.98214
8.104168	330.6509	13.96972
8.112500	330.9806	13.95732
8.120834	331.3157	13.94493
8.129166	331.6482	13.93251
8.137500	331.9828	13.92008
8.145832	332.3155	13.90765
8.154166	332.6490	13.89522
8.162500	332.9805	13.88283
8.170834	333.3150	13.87039
8.179168	333.6485	13.85791
8.187500	333.9791	13.84542
8.195832	334.3137	13.83290
8.204166	334.6455	13.82035
8.212500	334.9834	13.80775
8.220834	335.3133	13.79513
8.229168	335.6480	13.78249
8.237500	335.9803	13.76979
8.245834	336.3134	13.75704
8.254166	336.6459	13.74428
8.262500	336.9789	13.73149
8.270832	337.3145	13.71864
8.279166	337.6494	13.70575
8.287500	337.9790	13.69284
8.295834	338.3149	13.67989
8.304168	338.6504	13.66685
8.312500	338.9832	13.65374
8.320832	339.3165	13.64060
8.329166	339.6486	13.62744
8.337500	339.9830	13.61417
8.345834	340.3184	13.60083
8.354168	340.6500	13.58749
8.362500	340.9844	13.57403
8.370834	341.3184	13.56046
8.379166	341.6519	13.54686
8.387500	341.9892	13.53320
8.395832	342.3193	13.51947
8.404166	342.6545	13.50564
8.412500	342.9870	13.49170
8.420834	343.3243	13.47773
8.429168	343.6562	13.46368
8.437500	343.9926	13.44952
8.445832	344.3262	13.43531
8.454166	344.6628	13.42101
8.462500	344.9967	13.40659
8.470834	345.3306	13.39214
8.479168	345.6670	13.37759
8.487500	346.0004	13.36291
8.495834	346.3344	13.34811
8.504166	346.6703	13.33322
8.512500	347.0028	13.31824
8.520832	347.3384	13.30312
8.529166	347.6728	13.28788
8.537500	348.0098	13.27258
8.545834	348.3440	13.25713
8.554168	348.6798	13.24151
8.562500	349.0126	13.22577
8.570832	349.3492	13.20996
8.579166	349.6855	13.19404
8.587500	350.0187	13.17796
8.595834	350.3572	13.16174
8.604168	350.6922	13.14542
8.612500	351.0266	13.12895
8.620834	351.3650	13.11232
8.629166	351.7004	13.09555
8.637500	352.0362	13.07867
8.645832	352.3690	13.06163
8.654166	352.7063	13.04442
8.662500	353.0412	13.02709
8.670834	353.3784	13.00962
8.679168	353.7123	12.99202
8.687500	354.0479	12.97426
8.695832	354.3843	12.95634
8.704166	354.7233	12.93831
8.712500	355.0585	12.92017
8.720834	355.3945	12.90190
8.729168	355.7303	12.88349
8.737500	356.0668	12.86490
8.745834	356.4037	12.84615
8.754166	356.7390	12.82724
8.762500	357.0793	12.80818
8.770832	357.4142	12.78898
8.779166	357.7510	12.76970
8.787500	358.0869	12.75024
8.795834	358.4230	12.73062
8.804168	358.7617	12.71086
8.812500	359.0995	12.69096
8.820832	359.4358	12.67097
8.829166	359.7761	12.65085
8.837500	360.1149	12.63060
8.845834	360.4502	12.61024
8.854168	360.7865	12.58976
8.862500	361.1226	12.56914
8.870834	361.4594	12.54844
8.879166	361.7985	12.52768
8.887500	362.1354	12.50680
8.895832	362.4728	12.48580
8.904166	362.8086	12.46474
8.912500	363.1468	12.44362
8.920834	363.4852	12.42243
8.929168	363.8242	12.40113
8.937500	364.1604	12.37978
8.945832	364.4998	12.35840
8.954166	364.8361	12.33697
8.962500	365.1738	12.31548
8.970834	365.5119	12.29396
8.979168	365.8494	12.27246
8.987500	366.1894	12.25096
8.995834	366.5268	12.22946
9.004166	366.8632	12.20798
9.012500	367.1993	12.18655
9.020832	367.5384	12.16511
9.029166	367.8764	12.14368
9.037500	368.2145	12.12233
9.045834	368.5542	12.10101
9.054168	368.8935	12.07976
9.062500	369.2290	12.05858
9.070832	369.5670	12.03751
9.079166	369.9017	12.01651
9.087500	370.2405	11.99561
9.095834	370.5792	11.97486
9.104168	370.9162	11.95427
9.112500	371.2516	11.93383
9.120834	371.5891	11.91348
9.129166	371.9252	11.89330
9.137500	372.2630	11.87330
9.145832	372.5991	11.85346
9.154166	372.9381	11.83376
9.162500	373.2738	11.81423
9.170834	373.6119	11.79490
9.179168	373.9502	11.77571
9.187500	374.2870	11.75670
9.195832	374.6212	11.73790
9.204166	374.9584	11.71930
9.212500	375.2958	11.70090
9.220834	375.6309	11.68274
9.229168	375.9662	11.66482
9.237500	376.3035	11.64712
9.245834	376.6386	11.62966
9.254166	376.9756	11.61247
9.262500	377.3125	11.59551
9.270832	377.6469	11.57881
9.279166	377.9809	11.56238
9.287500	378.3181	11.54620
9.295834	378.6526	11.53029
9.304168	378.9874	11.51463
9.312500	379.3228	11.49921
9.320832	379.6588	11.48404
9.329166	379.9920	11.46911
9.337500	380.3252	11.45445
9.345834	380.6634	11.44007
9.354168	380.9984	11.42594
9.362500	381.3318	11.41204
9.370834	381.6672	11.39840
9.379166	382.0006	11.38502
9.387500	382.3350	11.37186
9.395832	382.6710	11.35891
9.404166	383.0013	11.34623
9.412500	383.3361	11.33383
9.420834	383.6706	11.32162
9.429168	384.0032	11.30966
9.437500	384.3394	11.29794
9.445832	384.6703	11.28644
9.454166	385.0022	11.27518
9.462500	385.3372	11.26409
9.470834	385.6668	11.25322
9.479168	386.0025	11.24261
9.487500	386.3337	11.23218
9.495834	386.6658	11.22189
9.504166	386.9979	11.21182
9.512500	387.3319	11.20191
9.520832	387.6622	11.19218
9.529166	387.9948	11.18263
9.537500	388.3274	11.17325
9.545834	388.6600	11.16405
9.554168	388.9910	11.15499
9.562500	389.3239	11.14608
9.570832	389.6544	11.13732
9.579166	389.9876	11.12870
9.587500	390.3189	11.12022
9.595834	390.6499	11.11187
9.604168	390.9806	11.10364
9.612500	391.3153	11.09554
9.620834	391.6467	11.08754
9.629166	391.9790	11.07961
9.637500	392.3098	11.07184
9.645832	392.6419	11.06415
9.654166	392.9713	11.05654
9.662500	393.3044	11.04904
9.670834	393.6328	11.04166
9.679168	393.9683	11.03431
9.687500	394.2960	11.02703
9.695832	394.6289	11.01982
9.704166	394.9605	11.01270
9.712500	395.2922	11.00565
9.720834	395.6248	10.99862
9.729168	395.9546	10.99166
9.737500	396.2866	10.98478
9.745834	396.6178	10.97791
9.754166	396.9494	10.97102
9.762500	397.2795	10.96421
9.770832	397.6136	10.95747
9.779166	397.9428	10.95074
9.787500	398.2769	10.94404
9.795834	398.6095	10.93741
9.804168	398.9404	10.93084
9.812500	399.2699	10.92430
9.820832	399.6028	10.91775
9.829166	399.9333	10.91122
9.837500	400.2625	10.90481
9.845834	400.5952	10.89846
9.854168	400.9277	10.89206
9.862500	401.2592	10.88568
9.870834	401.5884	10.87932
9.879166	401.9220	10.87301
9.887500	402.2531	10.86666
9.895832	402.5869	10.86035
9.904166	402.9183	10.85413
9.912500	403.2494	10.84789
9.920834	403.5826	10.84159
9.929168	403.9134	10.83533
9.937500	404.2456	10.82914
9.945832	404.5774	10.82298
9.954166	404.9097	10.81683
9.962500	405.2406	10.81065
9.970834	405.5734	10.80449
9.979168	405.9064	10.79832
9.987500	406.2372	10.79213
9.995834	406.5702	10.78598
10.00417	406.9032	10.77984
10.01250	407.2366	10.77371
10.02083	407.5704	10.76759
10.02917	407.9018	10.76146
10.03750	408.2350	10.75535
10.04583	408.5676	10.74922
10.05417	408.9002	10.74311
10.06250	409.2339	10.73703
10.07083	409.5674	10.73095
10.07917	409.8972	10.72489
10.08750	410.2332	10.71884
10.09583	410.5661	10.71277
10.10417	410.8988	10.70670
10.11250	411.2320	10.70063
10.12083	411.5645	10.69459
10.12917	411.8998	10.68858
10.13750	412.2324	10.68255
10.14583	412.5672	10.67650
10.15417	412.9010	10.67048
10.16250	413.2330	10.66443
10.17083	413.5672	10.65837
10.17917	413.8998	10.65238
10.18750	414.2358	10.64638
10.19583	414.5688	10.64036
10.20417	414.9011	10.63432
10.21250	415.2375	10.62829
10.22083	415.5715	10.62227
10.22917	415.9045	10.61623
10.23750	416.2375	10.61020
10.24583	416.5698	10.60420
10.25417	416.9054	10.59819
10.26250	417.2412	10.59220
10.27083	417.5710	10.58622
10.27917	417.9074	10.58018
10.28750	418.2428	10.57416
10.29583	418.5765	10.56818
10.30417	418.9117	10.56219
10.31250	419.2424	10.55625
10.32083	419.5794	10.55032
10.32917	419.9158	10.54437
10.33750	420.2492	10.53840
10.34583	420.5816	10.53242
10.35417	420.9170	10.52643
10.36250	421.2528	10.52051
10.37083	421.5873	10.51458
10.37917	421.9214	10.50862
10.38750	422.2550	10.50268
10.39583	422.5904	10.49673
10.40417	422.9256	10.49078
10.41250	423.2596	10.48485
10.42083	423.5938	10.47891
10.42917	423.9303	10.47291
10.43750	424.2647	10.46693
10.44583	424.6026	10.46098
10.45417	424.9369	10.45509
10.46250	425.2690	10.44918
10.47083	425.6050	10.44322
10.47917	425.9395	10.43731
10.48750	426.2744	10.43139
10.49584	426.6084	10.42544
10.50416	426.9392	10.41952
10.51250	427.2762	10.41363
10.52083	427.6102	10.40774
10.52916	427.9515	10.40184
10.53750	428.2868	10.39590
10.54584	428.6206	10.38997
10.55417	428.9562	10.38410
10.56250	429.2922	10.37819
10.57083	429.6264	10.37228
10.57916	429.9625	10.36642
10.58750	430.2949	10.36056
10.59584	430.6310	10.35468
10.60417	430.9682	10.34878
10.61250	431.3032	10.34287
10.62084	431.6389	10.33700
10.62916	431.9747	10.33114
10.63750	432.3107	10.32522
10.64583	432.6444	10.31928
10.65416	432.9819	10.31339
10.66250	433.3178	10.30748
10.67084	433.6537	10.30157
10.67917	433.9877	10.29568
10.68750	434.3236	10.28982
10.69583	434.6580	10.28394
10.70416	434.9937	10.27805
10.71250	435.3297	10.27217
10.72084	435.6664	10.26632
10.72917	436.0007	10.26048
10.73750	436.3371	10.25460
10.74584	436.6696	10.24872
10.75416	437.0074	10.24286
10.76250	437.3420	10.23700
10.77083	437.6761	10.23117
10.77916	438.0131	10.22534
10.78750	438.3482	10.21950
10.79584	438.6828	10.21362
10.80417	439.0189	10.20774
10.81250	439.3545	10.20187
10.82083	439.6951	10.19601
10.82916	440.0274	10.19018
10.83750	440.3641	10.18437
10.84584	440.6942	10.17856
10.85417	441.0352	10.17271
10.86250	441.3683	10.16687
10.87084	441.7047	10.16105
10.87916	442.0416	10.15527
10.88750	442.3754	10.14949
10.89583	442.7100	10.14371
10.90416	443.0467	10.13791
10.91250	443.3833	10.13211
10.92084	443.7170	10.12632
10.92917	444.0528	10.12052
10.93750	444.3900	10.11472
10.94583	444.7242	10.10893
10.95416	445.0621	10.10313
10.96250	445.3974	10.09731
10.97084	445.7319	10.09149
10.97917	446.0696	10.08569
10.98750	446.4028	10.07990
10.99584	446.7403	10.07412
11.00416	447.0759	10.06832
11.01250	447.4115	10.06251
11.02083	447.7486	10.05672
11.02916	448.0836	10.05093
11.03750	448.4216	10.04513
11.04584	448.7533	10.03936
11.05417	449.0914	10.03361
11.06250	449.4261	10.02784
11.07083	449.7613	10.02207
11.07916	450.0984	10.01632
11.08750	450.4344	10.01060
11.09584	450.7708	10.00488
11.10417	451.1066	9.999139
11.11250	451.4408	9.993413
11.12084	451.7775	9.987701
11.12916	452.1120	9.981984
11.13750	452.4498	9.976274
11.14583	452.7846	9.970572
11.15416	453.1199	9.964852
11.16250	453.4550	9.959130
11.17084	453.7922	9.953406
11.17917	454.1258	9.947681
11.18750	454.4629	9.941957
11.19583	454.7969	9.936258
11.20416	455.1354	9.930549
11.21250	455.4684	9.924830
11.22084	455.8065	9.919149
11.22917	456.1410	9.913491
11.23750	456.4775	9.907795
11.24584	456.8130	9.902116
11.25416	457.1492	9.896445
11.26250	457.4812	9.890797
11.27083	457.8190	9.885172
11.27916	458.1551	9.879524
11.28750	458.4908	9.873879
11.29584	458.8269	9.868262
11.30417	459.1620	9.862603
11.31250	459.4970	9.856930
11.32083	459.8336	9.851318
11.32916	460.1683	9.845691
11.33750	460.5053	9.840035
11.34584	460.8418	9.834394
11.35417	461.1770	9.828765
11.36250	461.5110	9.823150
11.37084	461.8489	9.817559
11.37916	462.1835	9.811968
11.38750	462.5191	9.806384
11.39583	462.8553	9.800801
11.40416	463.1906	9.795181
11.41250	463.5258	9.789556
11.42084	463.8584	9.783980
11.42917	464.1946	9.778372
11.43750	464.5312	9.772784
11.44583	464.8660	9.767212
11.45416	465.1996	9.761632
11.46250	465.5380	9.756032
11.47084	465.8739	9.750455
11.47917	466.2082	9.744874
11.48750	466.5444	9.739331
11.49584	466.8806	9.733843
11.50416	467.2178	9.728325
11.51250	467.5468	9.722828
11.52083	467.8812	9.717299
11.52916	468.2186	9.711756
11.53750	468.5546	9.706234
11.54584	468.8926	9.700738
11.55417	469.2275	9.695250
11.56250	469.5626	9.689795
11.57083	469.9014	9.684320
11.57916	470.2371	9.678811
11.58750	470.5722	9.673311
11.59584	470.9056	9.667824
11.60417	471.2410	9.662345
11.61250	471.5772	9.656879
11.62084	471.9131	9.651426
11.62916	472.2469	9.645939
11.63750	472.5846	9.640455
11.64583	472.9158	9.634999
11.65416	473.2516	9.629531
11.66250	473.5869	9.624032
11.67084	473.9254	9.618501
11.67917	474.2588	9.613014
11.68750	474.5925	9.607553
11.69583	474.9285	9.602091
11.70416	475.2644	9.596634
11.71250	475.5994	9.591236
11.72084	475.9329	9.585814
11.72917	476.2680	9.580344
11.73750	476.6037	9.574932
11.74584	476.9406	9.569571
11.75416	477.2726	9.564231
11.76250	477.6094	9.558856
11.77083	477.9444	9.553464
11.77916	478.2780	9.548080
11.78750	478.6128	9.542697
11.79584	478.9494	9.537316
11.80417	479.2822	9.531951
11.81250	479.6180	9.526594
11.82083	479.9528	9.521226
11.82916	480.2872	9.515868
11.83750	480.6199	9.510528
11.84584	480.9574	9.505181
11.85417	481.2902	9.499855
11.86250	481.6247	9.494551
11.87084	481.9578	9.489249
11.87916	482.2941	9.483934
11.88750	482.6303	9.478644
11.89583	482.9643	9.473378
11.90416	483.2972	9.468116
11.91250	483.6315	9.462831
11.92084	483.9666	9.457564
11.92917	484.2997	9.452328
11.93750	484.6331	9.447119
11.94583	484.9678	9.441876
11.95416	485.3028	9.436598
11.96250	485.6367	9.431298
11.97084	485.9704	9.426026
11.97917	486.3040	9.420792
11.98750	486.6393	9.415566
11.99584	486.9754	9.410355
12.00416	487.3062	9.405138
12.01250	487.6426	9.399921
12.02083	487.9790	9.394684
12.02916	488.3106	9.389449
12.03750	488.6454	9.384276
12.04584	488.9784	9.379180
12.05417	489.3124	9.374063
12.06250	489.6490	9.368916
12.07083	489.9828	9.363806
12.07916	490.3168	9.358719
12.08750	490.6476	9.353680
12.09584	490.9822	9.348641
12.10417	491.3176	9.343619
12.11250	491.6531	9.338641
12.12084	491.9856	9.333686
12.12916	492.3208	9.328678
12.13750	492.6532	9.323652
12.14583	492.9876	9.318658
12.15416	493.3209	9.313652
12.16250	493.6575	9.308648
12.17084	493.9890	9.303641
12.17917	494.3252	9.298636
12.18750	494.6600	9.293641
12.19583	494.9922	9.288644
12.20416	495.3278	9.283640
12.21250	495.6620	9.278642
12.22084	495.9954	9.273668
12.22917	496.3300	9.268720
12.23750	496.6660	9.263762
12.24584	496.9970	9.258798
12.25416	497.3313	9.253882
12.26250	497.6644	9.248944
12.27083	498.0003	9.244019
12.27916	498.3350	9.239112
12.28750	498.6698	9.234216
12.29584	499.0020	9.229351
12.30417	499.3368	9.224512
12.31250	499.6713	9.219684
12.32083	500.0050	9.214888
12.32916	500.3392	9.210108
12.33750	500.6734	9.205291
12.34584	501.0078	9.200538
12.35417	501.3417	9.195786
12.36250	501.6748	9.191019
12.37084	502.0074	9.186249
12.37916	502.3412	9.181514
12.38750	502.6771	9.176785
12.39583	503.0122	9.172026
12.40416	503.3446	9.167278
12.41250	503.6772	9.162538
12.42084	504.0130	9.157808
12.42917	504.3460	9.153091
12.43750	504.6810	9.148369
12.44583	505.0174	9.143696
12.45416	505.3506	9.139062
12.46250	505.6838	9.134391
12.47084	506.0194	9.129722
12.47917	506.3530	9.125109
12.48750	506.6880	9.120494
12.49584	507.0218	9.115875
12.50416	507.3570	9.111284
12.51250	507.6910	9.106719
12.52083	508.0256	9.102160
12.52916	508.3594	9.097592
12.53750	508.6972	9.092980
12.54584	509.0290	9.088422
12.55417	509.3658	9.083944
12.56250	509.7008	9.079376
12.57083	510.0358	9.074836
12.57916	510.3690	9.070368
12.58750	510.7060	9.065851
12.59584	511.0404	9.061250
12.60417	511.3757	9.056719
12.61250	511.7088	9.052192
12.62084	512.0450	9.047734
12.62916	512.3818	9.043301
12.63750	512.7160	9.038772
12.64583	513.0518	9.034308
12.65416	513.3891	9.029908
12.66250	513.7220	9.025497
12.67084	514.0620	9.021078
12.67917	514.3946	9.016696
12.68750	514.7317	9.012297
12.69583	515.0666	9.007978
12.70416	515.4037	9.003610
12.71250	515.7404	8.999238
12.72084	516.0803	8.994945
12.72917	516.4164	8.990658
12.73750	516.7578	8.986345
12.74584	517.0966	8.982025
12.75416	517.4371	8.977759
12.76250	517.7756	8.973546
12.77083	518.1168	8.969312
12.77916	518.4579	8.965036
12.78750	518.7944	8.960821
12.79584	519.1396	8.956594
12.80417	519.4768	8.952374
12.81250	519.8136	8.948181
12.82083	520.1516	8.943976
12.82916	520.4879	8.939792
12.83750	520.8248	8.935603
12.84584	521.1625	8.931379
12.85417	521.4996	8.927196
12.86250	521.8350	8.923069
12.87083	522.1711	8.918939
12.87917	522.5097	8.914826
12.88750	522.8444	8.910719
12.89583	523.1803	8.906625
12.90416	523.5162	8.902518
12.91250	523.8506	8.898429
12.92084	524.1876	8.894395
12.92917	524.5207	8.890380
12.93750	524.8584	8.886405
12.94583	525.1928	8.882407
12.95416	525.5274	8.878363
12.96250	525.8621	8.874359
12.97084	526.1974	8.870370
12.97917	526.5309	8.866356
12.98750	526.8690	8.862411
12.99583	527.2016	8.858484
13.00417	527.5394	8.854539
13.01250	527.8736	8.850647
13.02083	528.2090	8.846734
13.02916	528.5426	8.842838
13.03750	528.8780	8.839011
13.04584	529.2128	8.835142
13.05417	529.5467	8.831255
13.06250	529.8820	8.827422
13.07083	530.2166	8.823569
13.07916	530.5512	8.819746
13.08750	530.8876	8.815986
13.09584	531.2230	8.812184
13.10417	531.5575	8.808382
13.11250	531.8926	8.804599
13.12083	532.2294	8.800851
13.12917	532.5615	8.797138
13.13750	532.8991	8.793468
13.14583	533.2324	8.789796
13.15416	533.5680	8.786132
13.16250	533.9026	8.782462
13.17084	534.2390	8.778741
13.17917	534.5740	8.775080
13.18750	534.9090	8.771455
13.19583	535.2454	8.767811
13.20416	535.5778	8.764149
13.21250	535.9137	8.760509
13.22084	536.2485	8.756855
13.22917	536.5857	8.753234
13.23750	536.9200	8.749644
13.24583	537.2551	8.746053
13.25417	537.5910	8.742514
13.26250	537.9242	8.739019
13.27083	538.2600	8.735535
13.27916	538.5941	8.732090
13.28750	538.9274	8.728663
13.29584	539.2626	8.725234
13.30417	539.5968	8.721828
13.31250	539.9324	8.718436
13.32083	540.2666	8.715051
13.32916	540.6026	8.711681
13.33750	540.9372	8.708312
13.34584	541.2700	8.704962
13.35417	541.6054	8.701595
13.36250	541.9404	8.698226
13.37083	542.2730	8.694889
13.37917	542.6086	8.691542
13.38750	542.9441	8.688205
13.39583	543.2782	8.684907
13.40416	543.6132	8.681618
13.41250	543.9480	8.678334
13.42084	544.2824	8.675063
13.42917	544.6176	8.671793
13.43750	544.9530	8.668553
13.44583	545.2870	8.665340
13.45416	545.6196	8.662134
13.46250	545.9555	8.658988
13.47084	546.2896	8.655842
13.47917	546.6254	8.652641
13.48750	546.9568	8.649474
13.49583	547.2932	8.646358
13.50417	547.6278	8.643236
13.51250	547.9620	8.640124
13.52083	548.2972	8.637045
13.52916	548.6328	8.633957
13.53750	548.9662	8.630864
13.54584	549.3002	8.627782
13.55417	549.6338	8.624731
13.56250	549.9687	8.621728
13.57083	550.3050	8.618719
13.57916	550.6389	8.615679
13.58750	550.9724	8.612648
13.59584	551.3060	8.609650
13.60417	551.6410	8.606664
13.61250	551.9748	8.603674
13.62083	552.3093	8.600714
13.62917	552.6470	8.597759
13.63750	552.9799	8.594811
13.64583	553.3144	8.591844
13.65416	553.6482	8.588882
13.66250	553.9804	8.585941
13.67084	554.3178	8.583009
13.67917	554.6514	8.580059
13.68750	554.9860	8.577088
13.69583	555.3193	8.574175
13.70416	555.6537	8.571262
13.71250	555.9866	8.568342
13.72084	556.3218	8.565421
13.72917	556.6560	8.562570
13.73750	556.9890	8.559769
13.74583	557.3232	8.556945
13.75417	557.6590	8.554108
13.76250	557.9921	8.551318
13.77083	558.3276	8.548544
13.77916	558.6610	8.545736
13.78750	558.9944	8.542931
13.79584	559.3276	8.540124
13.80417	559.6615	8.537389
13.81250	559.9970	8.534639
13.82083	560.3300	8.531837
13.82916	560.6660	8.529076
13.83750	560.9996	8.526368
13.84584	561.3332	8.523624
13.85417	561.6676	8.520890
13.86250	562.0037	8.518188
13.87083	562.3366	8.515516
13.87917	562.6718	8.512876
13.88750	563.0052	8.510168
13.89583	563.3394	8.507452
13.90416	563.6752	8.504772
13.91250	564.0070	8.502110
13.92084	564.3408	8.499438
13.92917	564.6728	8.496778
13.93750	565.0104	8.494129
13.94583	565.3424	8.491458
13.95416	565.6776	8.488769
13.96250	566.0097	8.486102
13.97084	566.3457	8.483499
13.97917	566.6780	8.480890
13.98750	567.0126	8.478272
13.99583	567.3445	8.475655
14.00417	567.6782	8.473039
14.01250	568.0137	8.470425
14.02083	568.3479	8.467825
14.02916	568.6824	8.465259
14.03750	569.0153	8.462704
14.04584	569.3474	8.460142
14.05417	569.6810	8.457562
14.06250	570.0142	8.454978
14.07083	570.3485	8.452408
14.07916	570.6812	8.449855
14.08750	571.0170	8.447304
14.09584	571.3468	8.444800
14.10417	571.6800	8.442288
14.11250	572.0144	8.439759
14.12083	572.3474	8.437231
14.12917	572.6818	8.434689
14.13750	573.0152	8.432142
14.14583	573.3484	8.429648
14.15416	573.6842	8.427172
14.16250	574.0166	8.424705
14.17084	574.3509	8.422251
14.17917	574.6838	8.419778
14.18750	575.0176	8.417335
14.19583	575.3516	8.414894
14.20416	575.6864	8.412449
14.21250	576.0190	8.410039
14.22084	576.3528	8.407624
14.22917	576.6846	8.405201
14.23750	577.0202	8.402816
14.24583	577.3505	8.400382
14.25417	577.6862	8.397962
14.26250	578.0201	8.395530
14.27083	578.3534	8.393100
14.27916	578.6850	8.390741
14.28750	579.0196	8.388390
14.29584	579.3535	8.386008
14.30417	579.6862	8.383666
14.31250	580.0220	8.381329
14.32083	580.3543	8.378956
14.32916	580.6876	8.376636
14.33750	581.0205	8.374310
14.34584	581.3539	8.371999
14.35417	581.6886	8.369675
14.36250	582.0232	8.367331
14.37083	582.3549	8.364982
14.37917	582.6887	8.362634
14.38750	583.0220	8.360321
14.39583	583.3531	8.357996
14.40416	583.6865	8.355651
14.41250	584.0211	8.353310
14.42084	584.3540	8.350994
14.42917	584.6868	8.348656
14.43750	585.0190	8.346371
14.44583	585.3528	8.344089
14.45416	585.6836	8.341816
14.46250	586.0180	8.339606
14.47084	586.3516	8.337372
14.47917	586.6855	8.335134
14.48750	587.0150	8.332910
14.49583	587.3488	8.330684
14.50417	587.6810	8.328453
14.51250	588.0132	8.326250
14.52083	588.3441	8.324018
14.52916	588.6786	8.321778
14.53750	589.0106	8.319579
14.54584	589.3420	8.317361
14.55417	589.6744	8.315138
14.56250	590.0053	8.312957
14.57083	590.3396	8.310806
14.57916	590.6734	8.308634
14.58750	591.0043	8.306468
14.59584	591.3376	8.304330
14.60417	591.6684	8.302188
14.61250	592.0019	8.300051
14.62083	592.3334	8.297884
14.62917	592.6642	8.295728
14.63750	592.9962	8.293593
14.64583	593.3310	8.291426
14.65416	593.6638	8.289257
14.66250	593.9955	8.287114
14.67084	594.3272	8.284964
14.67917	594.6597	8.282832
14.68750	594.9942	8.280702
14.69583	595.3270	8.278575
14.70416	595.6616	8.276476
14.71250	595.9920	8.274394
14.72084	596.3256	8.272285
14.72917	596.6556	8.270203
14.73750	596.9896	8.268106
14.74583	597.3224	8.266003
14.75417	597.6539	8.263922
14.76250	597.9863	8.261828
14.77083	598.3180	8.259754
14.77916	598.6532	8.257676
14.78750	598.9862	8.255588
14.79584	599.3172	8.253472
14.80417	599.6503	8.251382
14.81250	599.9852	8.249299
14.82083	600.3161	8.247257
14.82916	600.6488	8.245224
14.83750	600.9804	8.243178
14.84584	601.3130	8.241113
14.85417	601.6472	8.239050
14.86250	601.9802	8.236990
14.87083	602.3096	8.234955
14.87917	602.6428	8.232915
14.88750	602.9750	8.230876
14.89583	603.3072	8.228849
14.90416	603.6375	8.226782
14.91250	603.9714	8.224730
14.92084	604.3068	8.222687
14.92917	604.6366	8.220642
14.93750	604.9705	8.218605
14.94583	605.3048	8.216569
14.95416	605.6387	8.214512
14.96250	605.9702	8.212475
14.97084	606.3042	8.210446
14.97917	606.6342	8.208406
14.98750	606.9672	8.206387
14.99583	607.2989	8.204350
15.00417	607.6305	8.202311
15.01250	607.9654	8.200274
15.02083	608.2964	8.198239
15.02916	608.6306	8.196235
15.03750	608.9602	8.194247
15.04584	609.2918	8.192222
15.05417	609.6264	8.190174
15.06250	609.9590	8.188093
15.07083	610.2894	8.186010
15.07916	610.6215	8.183970
15.08750	610.9563	8.181934
15.09584	611.2865	8.179894
15.10417	611.6203	8.177852
15.11250	611.9516	8.175795
15.12083	612.2826	8.173710
15.12917	612.6144	8.171630
15.13750	612.9474	8.169522
15.14583	613.2766	8.167432
15.15416	613.6100	8.165360
15.16250	613.9410	8.163262
15.17084	614.2727	8.161162
15.17917	614.6059	8.159064
15.18750	614.9378	8.156970
15.19583	615.2711	8.154882
15.20416	615.6000	8.152813
15.21250	615.9344	8.150754
15.22084	616.2650	8.148726
15.22917	616.5970	8.146710
15.23750	616.9291	8.144656
15.24583	617.2630	8.142578
15.25417	617.5930	8.140488
15.26250	617.9238	8.138419
15.27083	618.2566	8.136339
15.27916	618.5892	8.134224
15.28750	618.9201	8.132099
15.29584	619.2508	8.130010
15.30417	619.5849	8.127905
15.31250	619.9150	8.125755
15.32083	620.2472	8.123630
15.32916	620.5816	8.121543
15.33750	620.9104	8.119446
15.34584	621.2401	8.117316
15.35417	621.5731	8.115142
15.36250	621.9052	8.112975
15.37083	622.2374	8.110806
15.37917	622.5674	8.108624
15.38750	622.8980	8.106444
15.39583	623.2293	8.104282
15.40416	623.5637	8.102112
15.41250	623.8932	8.099907
15.42084	624.2258	8.097706
