"Time (min)"	"Temperature (°C)"	"Weight (mg)"
15.37917	325.0867	14.23492
15.38750	325.2580	14.22792
15.39583	325.4247	14.22091
15.40416	325.5922	14.21383
15.41250	325.7589	14.20674
15.42084	325.9260	14.19969
15.42917	326.0918	14.19260
15.43750	326.2584	14.18549
15.44583	326.4252	14.17834
15.45416	326.5948	14.17123
15.46250	326.7616	14.16408
15.47084	326.9300	14.15684
15.47917	327.0968	14.14958
15.48750	327.2622	14.14238
15.49583	327.4312	14.13516
15.50417	327.5980	14.12788
15.51250	327.7658	14.12057
15.52083	327.9328	14.11324
15.52916	328.0993	14.10591
15.53750	328.2664	14.09854
15.54584	328.4397	14.09117
15.55417	328.6101	14.08382
15.56250	328.7702	14.07646
15.57083	328.9369	14.06904
15.57916	329.1042	14.06156
15.58750	329.2754	14.05410
15.59584	329.4400	14.04666
15.60417	329.6076	14.03920
15.61250	329.7726	14.03167
15.62083	329.9420	14.02410
15.62917	330.1081	14.01650
15.63750	330.2762	14.00886
15.64583	330.4434	14.00120
15.65416	330.6125	13.99353
15.66250	330.7790	13.98588
15.67084	330.9467	13.97817
15.67917	331.1162	13.97040
15.68750	331.2836	13.96261
15.69583	331.4483	13.95482
15.70416	331.6171	13.94702
15.71250	331.7851	13.93920
15.72084	331.9532	13.93134
15.72917	332.1200	13.92344
15.73750	332.2883	13.91548
15.74583	332.4552	13.90750
15.75417	332.6230	13.89956
15.76250	332.7918	13.89161
15.77083	332.9587	13.88364
15.77916	333.1266	13.87559
15.78750	333.2956	13.86750
15.79584	333.4633	13.85937
15.80417	333.6286	13.85124
15.81250	333.7959	13.84310
15.82083	333.9669	13.83494
15.82916	334.1339	13.82674
15.83750	334.2990	13.81844
15.84584	334.4694	13.81008
15.85417	334.6339	13.80169
15.86250	334.8022	13.79331
15.87083	334.9702	13.78490
15.87917	335.1364	13.77648
15.88750	335.3062	13.76800
15.89583	335.4742	13.75947
15.90416	335.6414	13.75092
15.91250	335.8091	13.74236
15.92084	335.9783	13.73376
15.92917	336.1447	13.72514
15.93750	336.3155	13.71648
15.94583	336.4806	13.70779
15.95416	336.6497	13.69908
15.96250	336.8159	13.69033
15.97084	336.9851	13.68153
15.97917	337.1519	13.67267
15.98750	337.3219	13.66376
15.99583	337.4883	13.65482
16.00417	337.6548	13.64582
16.01250	337.8234	13.63680
16.02084	337.9898	13.62775
16.02917	338.1600	13.61866
16.03750	338.3272	13.60958
16.04584	338.4956	13.60044
16.05417	338.6637	13.59124
16.06250	338.8322	13.58204
16.07083	338.9990	13.57279
16.07916	339.1692	13.56349
16.08750	339.3364	13.55420
16.09583	339.5056	13.54486
16.10416	339.6732	13.53547
16.11250	339.8382	13.52602
16.12083	340.0052	13.51652
16.12917	340.1755	13.50701
16.13750	340.3426	13.49750
16.14584	340.5106	13.48794
16.15417	340.6774	13.47834
16.16250	340.8478	13.46869
16.17084	341.0137	13.45899
16.17917	341.1820	13.44926
16.18750	341.3506	13.43949
16.19583	341.5186	13.42970
16.20416	341.6956	13.41986
16.21250	341.8610	13.40996
16.22083	342.0220	13.40003
16.22916	342.1909	13.39006
16.23750	342.3594	13.38010
16.24583	342.5296	13.37012
16.25417	342.6946	13.36010
16.26250	342.8630	13.35002
16.27084	343.0320	13.33991
16.27917	343.1993	13.32975
16.28750	343.3696	13.31956
16.29584	343.5350	13.30936
16.30417	343.7038	13.29914
16.31250	343.8723	13.28884
16.32083	344.0392	13.27849
16.32916	344.2098	13.26811
16.33750	344.3761	13.25771
16.34583	344.5416	13.24730
16.35416	344.7084	13.23684
16.36250	344.8824	13.22637
16.37083	345.0474	13.21588
16.37917	345.2165	13.20533
16.38750	345.3850	13.19473
16.39584	345.5513	13.18414
16.40417	345.7213	13.17355
16.41250	345.8903	13.16292
16.42084	346.0575	13.15225
16.42917	346.2261	13.14156
16.43750	346.3922	13.13086
16.44583	346.5606	13.12013
16.45416	346.7276	13.10935
16.46250	346.8948	13.09858
16.47083	347.0666	13.08784
16.47916	347.2334	13.07705
16.48750	347.4018	13.06618
16.49583	347.5712	13.05528
16.50417	347.7385	13.04441
16.51250	347.9050	13.03351
16.52084	348.0737	13.02257
16.52917	348.2418	13.01162
16.53750	348.4112	13.00067
16.54584	348.5813	12.98970
16.55417	348.7490	12.97868
16.56250	348.9142	12.96768
16.57083	349.0858	12.95670
16.57916	349.2519	12.94569
16.58750	349.4220	12.93465
16.59583	349.5866	12.92360
16.60416	349.7554	12.91256
16.61250	349.9246	12.90152
16.62083	350.0946	12.89044
16.62917	350.2662	12.87937
16.63750	350.4272	12.86830
16.64584	350.5958	12.85723
16.65417	350.7640	12.84618
16.66250	350.9328	12.83513
16.67084	351.1029	12.82407
16.67917	351.2735	12.81298
16.68750	351.4383	12.80192
16.69583	351.6153	12.79088
16.70416	351.7831	12.77986
16.71250	351.9410	12.76884
16.72083	352.1090	12.75782
16.72916	352.2759	12.74682
16.73750	352.4438	12.73580
16.74583	352.6113	12.72479
16.75417	352.7798	12.71383
16.76250	352.9494	12.70290
16.77084	353.1150	12.69196
16.77917	353.2828	12.68101
16.78750	353.4525	12.67009
16.79584	353.6198	12.65922
16.80417	353.7870	12.64832
16.81250	353.9531	12.63742
16.82083	354.1223	12.62657
16.82916	354.2908	12.61573
16.83750	354.4588	12.60491
16.84583	354.6272	12.59415
16.85416	354.7908	12.58341
16.86250	354.9620	12.57267
16.87083	355.1291	12.56199
16.87917	355.2956	12.55133
16.88750	355.4656	12.54075
16.89584	355.6367	12.53022
16.90417	355.8110	12.51972
16.91250	355.9782	12.50930
16.92084	356.1450	12.49890
16.92917	356.3124	12.48850
16.93750	356.4809	12.47814
16.94583	356.6482	12.46787
16.95416	356.8150	12.45758
16.96250	356.9810	12.44737
16.97083	357.1500	12.43723
16.97916	357.3100	12.42710
16.98750	357.4766	12.41701
16.99583	357.6419	12.40692
17.00417	357.8106	12.39692
17.01250	357.9768	12.38699
17.02084	358.1433	12.37711
17.02917	358.3110	12.36727
17.03750	358.4789	12.35751
17.04584	358.6473	12.34778
17.05417	358.8162	12.33806
17.06250	358.9819	12.32841
17.07083	359.1508	12.31881
17.07916	359.3156	12.30928
17.08750	359.4826	12.29978
17.09583	359.6611	12.29033
17.10416	359.8256	12.28097
17.11250	359.9914	12.27167
17.12083	360.1606	12.26239
17.12917	360.3270	12.25317
17.13750	360.4950	12.24405
17.14584	360.6522	12.23495
17.15417	360.8204	12.22590
17.16250	360.9860	12.21692
17.17084	361.1610	12.20804
17.17917	361.3223	12.19922
17.18750	361.4865	12.19045
17.19583	361.6506	12.18173
17.20416	361.8226	12.17310
17.21250	361.9952	12.16452
17.22083	362.1618	12.15600
17.22916	362.3291	12.14756
17.23750	362.4870	12.13920
17.24583	362.6530	12.13088
17.25417	362.8195	12.12264
17.26250	362.9867	12.11449
17.27084	363.1586	12.10640
17.27917	363.3250	12.09840
17.28750	363.4850	12.09045
17.29584	363.6498	12.08258
17.30417	363.8175	12.07476
17.31250	363.9839	12.06704
17.32083	364.1503	12.05938
17.32916	364.3144	12.05178
17.33750	364.4824	12.04426
17.34583	364.6464	12.03676
17.35416	364.8166	12.02930
17.36250	364.9885	12.02194
17.37083	365.1536	12.01468
17.37917	365.3217	12.00748
17.38750	365.4847	12.00032
17.39584	365.6522	11.99324
17.40417	365.8089	11.98622
17.41250	365.9756	11.97930
17.42084	366.1426	11.97243
17.42917	366.3090	11.96560
17.43750	366.4752	11.95886
17.44583	366.6394	11.95215
17.45416	366.8092	11.94548
17.46250	366.9711	11.93890
17.47083	367.1390	11.93238
17.47916	367.3023	11.92593
17.48750	367.4695	11.91953
17.49583	367.6356	11.91314
17.50417	367.8023	11.90684
17.51250	367.9668	11.90066
17.52084	368.1338	11.89449
17.52917	368.2993	11.88842
17.53750	368.4647	11.88239
17.54584	368.6305	11.87640
17.55417	368.7969	11.87046
17.56250	368.9630	11.86460
17.57083	369.1267	11.85884
17.57916	369.2942	11.85313
17.58750	369.4597	11.84739
17.59583	369.6270	11.84169
17.60416	369.7925	11.83615
17.61250	369.9562	11.83066
17.62083	370.1228	11.82518
17.62917	370.2874	11.81976
17.63750	370.4592	11.81443
17.64584	370.6286	11.80910
17.65417	370.7950	11.80382
17.66250	370.9514	11.79860
17.67084	371.1140	11.79346
17.67917	371.2806	11.78837
17.68750	371.4458	11.78326
17.69583	371.6130	11.77817
17.70416	371.7772	11.77316
17.71250	371.9490	11.76821
17.72083	372.1156	11.76327
17.72916	372.2798	11.75835
17.73750	372.4386	11.75350
17.74583	372.6032	11.74872
17.75417	372.7700	11.74398
17.76250	372.9348	11.73926
17.77084	373.1010	11.73459
17.77917	373.2694	11.72999
17.78750	373.4314	11.72542
17.79584	373.5958	11.72085
17.80417	373.7625	11.71638
17.81250	373.9266	11.71197
17.82083	374.0935	11.70754
17.82916	374.2584	11.70317
17.83750	374.4240	11.69883
17.84583	374.5884	11.69453
17.85416	374.7553	11.69022
17.86250	374.9210	11.68590
17.87083	375.0830	11.68163
17.87917	375.2486	11.67741
17.88750	375.4174	11.67319
17.89584	375.5810	11.66901
17.90417	375.7525	11.66489
17.91250	375.9195	11.66075
17.92084	376.0825	11.65664
17.92917	376.2488	11.65259
17.93750	376.4144	11.64859
17.94583	376.5789	11.64462
17.95416	376.7438	11.64063
17.96250	376.9027	11.63668
17.97083	377.0640	11.63274
17.97916	377.2310	11.62879
17.98750	377.3957	11.62488
17.99583	377.5603	11.62100
18.00417	377.7248	11.61714
18.01250	377.8870	11.61329
18.02084	378.0537	11.60946
18.02917	378.2184	11.60564
18.03750	378.3854	11.60188
18.04584	378.5532	11.59810
18.05417	378.7145	11.59430
18.06250	378.8794	11.59056
18.07083	379.0471	11.58683
18.07916	379.2119	11.58313
18.08750	379.3789	11.57946
18.09583	379.5428	11.57577
18.10416	379.7064	11.57210
18.11250	379.8724	11.56844
18.12083	380.0359	11.56479
18.12917	380.2010	11.56121
18.13750	380.3680	11.55766
18.14584	380.5338	11.55408
18.15417	380.6995	11.55051
18.16250	380.8643	11.54692
18.17084	381.0374	11.54332
18.17917	381.2031	11.53978
18.18750	381.3679	11.53627
18.19583	381.5331	11.53278
18.20416	381.6964	11.52928
18.21250	381.8555	11.52575
18.22083	382.0213	11.52226
18.22916	382.1860	11.51880
18.23750	382.3518	11.51536
18.24583	382.5164	11.51186
18.25417	382.6836	11.50836
18.26250	382.8574	11.50488
18.27084	383.0216	11.50137
18.27917	383.1852	11.49790
18.28750	383.3513	11.49444
18.29584	383.5090	11.49099
18.30417	383.6750	11.48754
18.31250	383.8374	11.48406
18.32083	384.0025	11.48058
18.32916	384.1682	11.47718
18.33750	384.3366	11.47381
18.34583	384.5018	11.47045
18.35416	384.6678	11.46710
18.36250	384.8340	11.46374
18.37083	384.9986	11.46042
18.37917	385.1736	11.45711
18.38750	385.3374	11.45381
18.39584	385.4946	11.45049
18.40417	385.6620	11.44719
18.41250	385.8272	11.44389
18.42084	385.9924	11.44058
18.42917	386.1592	11.43727
18.43750	386.3226	11.43396
18.44583	386.4903	11.43066
18.45416	386.6547	11.42735
18.46250	386.8211	11.42401
18.47083	386.9874	11.42071
18.47916	387.1582	11.41742
18.48750	387.3280	11.41412
18.49583	387.4895	11.41082
18.50417	387.6490	11.40750
18.51250	387.8155	11.40420
18.52084	387.9813	11.40091
18.52917	388.1470	11.39763
18.53750	388.3149	11.39436
18.54584	388.4800	11.39114
18.55417	388.6468	11.38788
18.56250	388.8084	11.38462
18.57083	388.9763	11.38137
18.57916	389.1428	11.37814
18.58750	389.3086	11.37491
18.59583	389.4757	11.37165
18.60416	389.6480	11.36843
18.61250	389.8127	11.36519
18.62083	389.9780	11.36194
18.62917	390.1436	11.35866
18.63750	390.3128	11.35543
18.64584	390.4718	11.35222
18.65417	390.6350	11.34902
18.66250	390.7985	11.34582
18.67084	390.9655	11.34262
18.67917	391.1326	11.33942
18.68750	391.2980	11.33620
18.69583	391.4653	11.33300
18.70416	391.6345	11.32978
18.71250	391.7961	11.32660
18.72083	391.9641	11.32338
18.72916	392.1344	11.32014
18.73750	392.3040	11.31692
18.74583	392.4702	11.31370
18.75417	392.6362	11.31050
18.76250	392.7954	11.30730
18.77084	392.9607	11.30411
18.77917	393.1253	11.30094
18.78750	393.2913	11.29778
18.79584	393.4567	11.29460
18.80417	393.6235	11.29146
18.81250	393.7912	11.28831
18.82083	393.9570	11.28514
18.82916	394.1230	11.28196
18.83750	394.2907	11.27876
18.84583	394.4558	11.27560
18.85416	394.6210	11.27241
18.86250	394.7880	11.26924
18.87083	394.9544	11.26608
18.87917	395.1200	11.26288
18.88750	395.2866	11.25972
18.89584	395.4506	11.25659
18.90417	395.6200	11.25347
18.91250	395.7844	11.25035
18.92084	395.9525	11.24724
18.92917	396.1188	11.24414
18.93750	396.2854	11.24104
18.94583	396.4514	11.23794
18.95416	396.6169	11.23484
18.96250	396.7862	11.23176
18.97083	396.9513	11.22862
18.97916	397.1162	11.22548
18.98750	397.2854	11.22234
18.99583	397.4526	11.21918
19.00417	397.6186	11.21604
19.01250	397.7840	11.21289
19.02084	397.9524	11.20972
19.02917	398.1170	11.20657
19.03750	398.2840	11.20340
19.04584	398.4504	11.20026
19.05417	398.6190	11.19714
19.06250	398.7864	11.19401
19.07083	398.9527	11.19083
19.07916	399.1184	11.18768
19.08750	399.2870	11.18456
19.09583	399.4553	11.18141
19.10416	399.6200	11.17826
19.11250	399.7858	11.17510
19.12083	399.9536	11.17197
19.12917	400.1192	11.16883
19.13750	400.2889	11.16566
19.14584	400.4544	11.16254
19.15417	400.6212	11.15948
19.16250	400.7876	11.15643
19.17084	400.9560	11.15333
19.17917	401.1208	11.15027
19.18750	401.2910	11.14720
19.19583	401.4547	11.14414
19.20416	401.6225	11.14105
19.21250	401.7903	11.13796
19.22083	401.9563	11.13490
19.22916	402.1255	11.13179
19.23750	402.2902	11.12867
19.24583	402.4578	11.12556
19.25417	402.6260	11.12250
19.26250	402.7906	11.11942
19.27084	402.9588	11.11634
19.27917	403.1266	11.11325
19.28750	403.2906	11.11020
19.29584	403.4586	11.10715
19.30417	403.6257	11.10406
19.31250	403.7900	11.10101
19.32083	403.9580	11.09793
19.32916	404.1248	11.09484
19.33750	404.2933	11.09172
19.34583	404.4629	11.08860
19.35416	404.6278	11.08550
19.36250	404.7959	11.08242
19.37083	404.9612	11.07931
19.37917	405.1296	11.07623
19.38750	405.2960	11.07315
19.39584	405.4633	11.07009
19.40417	405.6310	11.06706
19.41250	405.7994	11.06401
19.42084	405.9616	11.06095
19.42917	406.1301	11.05793
19.43750	406.3042	11.05494
19.44583	406.4735	11.05194
19.45416	406.6385	11.04889
19.46250	406.8083	11.04581
19.47083	406.9728	11.04272
19.47916	407.1406	11.03963
19.48750	407.3082	11.03655
19.49583	407.4745	11.03350
19.50417	407.6347	11.03046
19.51250	407.8004	11.02741
19.52084	407.9679	11.02432
19.52917	408.1350	11.02120
19.53750	408.3024	11.01815
19.54584	408.4697	11.01514
19.55417	408.6355	11.01213
19.56250	408.8021	11.00912
19.57083	408.9674	11.00608
19.57916	409.1363	11.00301
19.58750	409.3011	10.99994
19.59583	409.4672	10.99687
19.60416	409.6364	10.99382
19.61250	409.8058	10.99081
19.62083	409.9710	10.98779
19.62917	410.1369	10.98475
19.63750	410.3020	10.98173
19.64584	410.4712	10.97874
19.65417	410.6374	10.97577
19.66250	410.8062	10.97278
19.67084	410.9744	10.96976
19.67917	411.1404	10.96672
19.68750	411.3108	10.96367
19.69583	411.4734	10.96064
19.70416	411.6410	10.95759
19.71250	411.8085	10.95451
19.72083	411.9752	10.95146
19.72916	412.1432	10.94840
19.73750	412.3086	10.94530
19.74583	412.4762	10.94224
19.75417	412.6441	10.93920
19.76250	412.8122	10.93620
19.77084	412.9791	10.93316
19.77917	413.1457	10.93013
19.78750	413.3133	10.92713
19.79584	413.4783	10.92414
19.80417	413.6470	10.92112
19.81250	413.8134	10.91810
19.82083	413.9830	10.91510
19.82916	414.1469	10.91212
19.83750	414.3148	10.90915
19.84583	414.4812	10.90612
19.85416	414.6479	10.90312
19.86250	414.8160	10.90006
19.87083	414.9828	10.89698
19.87917	415.1525	10.89396
19.88750	415.3190	10.89093
19.89584	415.4859	10.88790
19.90417	415.6496	10.88489
19.91250	415.8192	10.88188
19.92084	415.9857	10.87887
19.92917	416.1562	10.87589
19.93750	416.3231	10.87289
19.94583	416.4880	10.86992
19.95416	416.6564	10.86697
19.96250	416.8265	10.86397
19.97083	416.9912	10.86100
19.97916	417.1672	10.85803
19.98750	417.3307	10.85504
19.99583	417.4938	10.85203
20.00417	417.6633	10.84899
20.01250	417.8295	10.84598
20.02084	417.9970	10.84297
20.02917	418.1641	10.83996
20.03750	418.3311	10.83696
20.04584	418.4969	10.83395
20.05417	418.6648	10.83095
20.06250	418.8317	10.82799
20.07083	418.9966	10.82503
20.07916	419.1666	10.82206
20.08750	419.3325	10.81912
20.09583	419.4988	10.81614
20.10416	419.6684	10.81315
20.11250	419.8330	10.81020
20.12083	420.0016	10.80725
20.12917	420.1674	10.80428
20.13750	420.3336	10.80132
20.14584	420.4990	10.79828
20.15417	420.6711	10.79525
20.16250	420.8355	10.79232
20.17084	421.0010	10.78938
20.17917	421.1697	10.78644
20.18750	421.3363	10.78351
20.19583	421.5037	10.78055
20.20416	421.6694	10.77760
20.21250	421.8372	10.77467
20.22083	422.0064	10.77170
20.22916	422.1722	10.76877
20.23750	422.3387	10.76584
20.24583	422.5079	10.76283
20.25417	422.6734	10.75980
20.26250	422.8394	10.75680
20.27084	423.0047	10.75382
20.27917	423.1729	10.75083
20.28750	423.3402	10.74786
20.29584	423.5068	10.74491
20.30417	423.6740	10.74194
20.31250	423.8406	10.73899
20.32083	424.0074	10.73606
20.32916	424.1732	10.73312
20.33750	424.3420	10.73021
20.34583	424.5076	10.72729
20.35416	424.6756	10.72436
20.36250	424.8432	10.72146
20.37083	425.0085	10.71853
20.37917	425.1769	10.71557
20.38750	425.3440	10.71263
20.39584	425.5096	10.70969
20.40417	425.6761	10.70671
20.41250	425.8455	10.70377
20.42084	426.0097	10.70084
20.42917	426.1778	10.69792
20.43750	426.3444	10.69500
20.44583	426.5128	10.69208
20.45416	426.6800	10.68917
20.46250	426.8482	10.68620
20.47083	427.0137	10.68322
20.47916	427.1898	10.68032
20.48750	427.3522	10.67741
20.49583	427.5160	10.67446
20.50417	427.6937	10.67150
20.51250	427.8510	10.66854
20.52084	428.0164	10.66558
20.52917	428.1850	10.66257
20.53750	428.3511	10.65962
20.54584	428.5167	10.65674
20.55417	428.6836	10.65385
20.56250	428.8523	10.65092
20.57083	429.0190	10.64800
20.57916	429.1866	10.64512
20.58750	429.3520	10.64222
20.59583	429.5214	10.63930
20.60416	429.6846	10.63639
20.61250	429.8531	10.63352
20.62083	430.0211	10.63061
20.62917	430.1883	10.62770
20.63750	430.3542	10.62480
20.64584	430.5209	10.62188
20.65417	430.6890	10.61896
20.66250	430.8561	10.61604
20.67084	431.0220	10.61313
20.67917	431.1900	10.61025
20.68750	431.3570	10.60736
20.69583	431.5234	10.60447
20.70416	431.6903	10.60157
20.71250	431.8581	10.59870
20.72083	432.0241	10.59583
20.72916	432.1906	10.59297
20.73750	432.3588	10.59009
20.74583	432.5250	10.58722
20.75417	432.6930	10.58434
20.76250	432.8576	10.58141
20.77084	433.0270	10.57850
20.77917	433.1929	10.57562
20.78750	433.3615	10.57275
20.79584	433.5278	10.56985
20.80417	433.6954	10.56697
20.81250	433.8619	10.56409
20.82083	434.0283	10.56119
20.82916	434.1953	10.55828
20.83750	434.3612	10.55540
20.84583	434.5296	10.55257
20.85416	434.7015	10.54971
20.86250	434.8620	10.54681
20.87083	435.0280	10.54389
20.87917	435.1982	10.54099
20.88750	435.3657	10.53808
20.89584	435.5304	10.53519
20.90417	435.6984	10.53231
20.91250	435.8650	10.52945
20.92084	436.0334	10.52662
20.92917	436.2018	10.52379
20.93750	436.3676	10.52097
20.94583	436.5360	10.51816
20.95416	436.7011	10.51533
20.96250	436.8706	10.51249
20.97083	437.0357	10.50967
20.97916	437.2034	10.50684
20.98750	437.3713	10.50400
20.99583	437.5390	10.50118
21.00417	437.7041	10.49829
21.01250	437.8718	10.49538
21.02084	438.0373	10.49251
21.02917	438.2033	10.48964
21.03750	438.3724	10.48679
21.04584	438.5402	10.48396
21.05417	438.7064	10.48112
21.06250	438.8740	10.47827
21.07083	439.0398	10.47544
21.07916	439.2078	10.47260
21.08750	439.3778	10.46980
21.09583	439.5512	10.46701
21.10416	439.7174	10.46417
21.11250	439.8860	10.46134
21.12083	440.0472	10.45850
21.12917	440.2102	10.45569
21.13750	440.3780	10.45289
21.14584	440.5450	10.45008
21.15417	440.7124	10.44725
21.16250	440.8794	10.44445
21.17084	441.0450	10.44164
21.17917	441.2158	10.43885
21.18750	441.3812	10.43605
21.19583	441.5448	10.43324
21.20416	441.7126	10.43044
21.21250	441.8807	10.42759
21.22083	442.0482	10.42474
21.22916	442.2200	10.42192
21.23750	442.3818	10.41907
21.24583	442.5485	10.41624
21.25417	442.7158	10.41343
21.26250	442.8828	10.41063
21.27084	443.0498	10.40784
21.27917	443.2172	10.40503
21.28750	443.3822	10.40221
21.29584	443.5510	10.39946
21.30417	443.7185	10.39667
21.31250	443.8848	10.39386
21.32083	444.0518	10.39109
21.32916	444.2180	10.38833
21.33750	444.3861	10.38557
21.34583	444.5522	10.38279
21.35416	444.7183	10.38002
21.36250	444.8882	10.37729
21.37083	445.0554	10.37455
21.37917	445.2207	10.37178
21.38750	445.3879	10.36903
21.39584	445.5559	10.36630
21.40417	445.7217	10.36354
21.41250	445.8889	10.36073
21.42084	446.0586	10.35792
21.42917	446.2217	10.35515
21.43750	446.3890	10.35235
21.44583	446.5598	10.34956
21.45416	446.7266	10.34681
21.46250	446.8918	10.34407
21.47083	447.0576	10.34130
21.47916	447.2240	10.33852
21.48750	447.3916	10.33572
21.49583	447.5600	10.33296
21.50417	447.7263	10.33020
21.51250	447.8940	10.32739
21.52084	448.0604	10.32464
21.52917	448.2275	10.32193
21.53750	448.3950	10.31921
21.54584	448.5612	10.31644
21.55417	448.7294	10.31370
21.56250	448.8960	10.31098
21.57083	449.0616	10.30828
21.57916	449.2313	10.30557
21.58750	449.3959	10.30285
21.59583	449.5625	10.30015
21.60416	449.7315	10.29744
21.61250	449.8969	10.29469
21.62083	450.0661	10.29193
21.62917	450.2286	10.28922
21.63750	450.3963	10.28650
21.64584	450.5671	10.28379
21.65417	450.7306	10.28108
21.66250	450.8967	10.27840
21.67084	451.0667	10.27573
21.67917	451.2330	10.27301
21.68750	451.3990	10.27024
21.69583	451.5662	10.26747
21.70416	451.7331	10.26472
21.71250	451.9014	10.26194
21.72083	452.0656	10.25919
21.72916	452.2340	10.25644
21.73750	452.4004	10.25370
21.74583	452.5683	10.25096
21.75417	452.7344	10.24822
21.76250	452.9013	10.24551
21.77084	453.0685	10.24282
21.77917	453.2362	10.24019
21.78750	453.4012	10.23749
21.79584	453.5690	10.23480
21.80417	453.7348	10.23210
21.81250	453.9018	10.22939
21.82083	454.0688	10.22669
21.82916	454.2357	10.22398
21.83750	454.4002	10.22129
21.84583	454.5678	10.21864
21.85416	454.7438	10.21601
21.86250	454.9100	10.21333
21.87083	455.0691	10.21068
21.87917	455.2370	10.20806
21.88750	455.4084	10.20541
21.89584	455.5718	10.20278
21.90417	455.7400	10.20017
21.91250	455.9046	10.19754
21.92084	456.0714	10.19488
21.92917	456.2378	10.19217
21.93750	456.4048	10.18947
21.94583	456.5720	10.18680
21.95416	456.7407	10.18414
21.96250	456.9063	10.18149
21.97083	457.0730	10.17884
21.97916	457.2398	10.17617
21.98750	457.4070	10.17347
21.99583	457.5728	10.17077
22.00417	457.7391	10.16813
22.01250	457.9086	10.16551
22.02084	458.0744	10.16285
22.02917	458.2422	10.16018
22.03750	458.4078	10.15752
22.04584	458.5774	10.15487
22.05417	458.7408	10.15221
22.06250	458.9110	10.14955
22.07083	459.0839	10.14693
22.07916	459.2539	10.14431
22.08750	459.4200	10.14162
22.09583	459.5875	10.13894
22.10416	459.7517	10.13628
22.11250	459.9185	10.13364
22.12083	460.0880	10.13102
22.12917	460.2519	10.12838
22.13750	460.4200	10.12575
22.14584	460.5889	10.12312
22.15417	460.7511	10.12046
22.16250	460.9189	10.11781
22.17084	461.0867	10.11517
22.17917	461.2535	10.11255
22.18750	461.4147	10.10995
22.19583	461.5790	10.10731
22.20416	461.7471	10.10467
22.21250	461.9132	10.10203
22.22083	462.0809	10.09938
22.22916	462.2510	10.09675
22.23750	462.4224	10.09412
22.24583	462.5893	10.09151
22.25417	462.7552	10.08892
22.26250	462.9196	10.08630
22.27084	463.0890	10.08369
22.27917	463.2508	10.08109
22.28750	463.4134	10.07846
22.29584	463.5813	10.07584
22.30417	463.7484	10.07324
22.31250	463.9154	10.07067
22.32083	464.0848	10.06811
22.32916	464.2478	10.06553
22.33750	464.4153	10.06294
22.34583	464.5813	10.06035
22.35416	464.7500	10.05774
22.36250	464.9167	10.05514
22.37083	465.0826	10.05258
22.37917	465.2511	10.05001
22.38750	465.4180	10.04741
22.39584	465.5861	10.04479
22.40417	465.7510	10.04217
22.41250	465.9194	10.03957
22.42084	466.0934	10.03699
22.42917	466.2594	10.03441
22.43750	466.4221	10.03185
22.44583	466.5848	10.02927
22.45416	466.7531	10.02667
22.46250	466.9199	10.02411
22.47083	467.0866	10.02155
22.47916	467.2539	10.01899
22.48750	467.4204	10.01640
22.49583	467.5879	10.01379
22.50417	467.7559	10.01119
22.51250	467.9190	10.00858
22.52084	468.0907	10.00599
22.52917	468.2556	10.00339
22.53750	468.4216	10.00079
22.54584	468.5893	9.998156
22.55417	468.7570	9.995532
22.56250	468.9232	9.992925
22.57083	469.0978	9.990344
22.57916	469.2656	9.987801
22.58750	469.4352	9.985266
22.59583	469.6000	9.982728
22.60416	469.7697	9.980181
22.61250	469.9306	9.977658
22.62083	470.0922	9.975165
22.62917	470.2602	9.972659
22.63750	470.4270	9.970118
22.64584	470.5940	9.967592
22.65417	470.7604	9.965089
22.66250	470.9270	9.962603
22.67084	471.0940	9.960090
22.67917	471.2618	9.957599
22.68750	471.4280	9.955106
22.69583	471.5953	9.952599
22.70416	471.7636	9.950069
22.71250	471.9274	9.947539
22.72083	472.0941	9.945025
22.72916	472.2624	9.942511
22.73750	472.4280	9.939985
22.74583	472.5956	9.937434
22.75417	472.7604	9.934911
22.76250	472.9291	9.932374
22.77084	473.0973	9.929851
22.77917	473.2634	9.927337
22.78750	473.4312	9.924824
22.79584	473.5970	9.922324
22.80417	473.7646	9.919816
22.81250	473.9300	9.917264
22.82083	474.0984	9.914708
22.82916	474.2680	9.912158
22.83750	474.4320	9.909637
22.84583	474.6013	9.907137
22.85416	474.7686	9.904606
22.86250	474.9330	9.902103
22.87083	475.1011	9.899594
22.87917	475.2665	9.897101
22.88750	475.4356	9.894634
22.89584	475.6024	9.892201
22.90417	475.7690	9.889758
22.91250	475.9350	9.887312
22.92084	476.1036	9.884842
22.92917	476.2700	9.882355
22.93750	476.4462	9.879906
22.94583	476.6102	9.877422
22.95416	476.7719	9.874945
22.96250	476.9382	9.872488
22.97083	477.1036	9.870015
22.97916	477.2722	9.867519
22.98750	477.4396	9.865043
22.99583	477.6056	9.862582
23.00417	477.7717	9.860124
23.01250	477.9402	9.857656
23.02084	478.1075	9.855168
23.02917	478.2752	9.852691
23.03750	478.4432	9.850222
23.04584	478.6094	9.847759
23.05417	478.7756	9.845311
23.06250	478.9428	9.842887
23.07083	479.1100	9.840449
23.07916	479.2786	9.837999
23.08750	479.4447	9.835541
23.09583	479.6117	9.833074
23.10416	479.7762	9.830621
23.11250	479.9441	9.828160
23.12083	480.1120	9.825689
23.12917	480.2785	9.823202
